ID	Time
Ind. 570	17.3045
Ind. 572	25.2565
Ind. 575	30.3433
Ind. 577	17.7176
Ind. 580	20.2716
Ind. 581	20.5113
Ind. 583	21.5649
Ind. 585	15.9214
Ind. 588	18.4985
Ind. 589	19.4653
Ind. 590	40.0362
Ind. 592	23.6913
Ind. 593	21.8106
Ind. 594	20.6005
Ind. 600	14.8879
Ind. 601	18.3994
Ind. 605	16.0515
Ind. 606	24.865
Ind. 607	15.9693
Ind. 610	18.2067
Ind. 611	22.3856
Ind. 613	30.5659
Ind. 615	14.2847
Ind. 617	14.2018
Ind. 618	18.2323
Ind. 620	21.6711
Ind. 621	17.7031
Ind. 623	22.6405
Ind. 624	23.1245
Ind. 625	14.6061
Ind. 626	15.2038
Ind. 627	19.2285
Ind. 628	14.3337
Ind. 630	46.8366
Ind. 631	20.5617
Ind. 632	16.3705
Ind. 634	21.5891
Ind. 635	27.3361
Ind. 636	16.791
Ind. 637	17.7702
Ind. 638	21.2
Ind. 640	21.4619
Ind. 641	23.1599
Ind. 643	19.2395
Ind. 644	22.0015
Ind. 645	26.0506
Ind. 648	15.9481
Ind. 649	25.8278
Ind. 651	23.9979
Ind. 652	29.469
Ind. 655	26.3876
Ind. 656	24.6828
Ind. 657	17.0148
Ind. 661	43.1753
Ind. 663	20.3558
Ind. 664	18.2872
Ind. 665	24.9718
Ind. 668	30.9914
Ind. 669	34.4126
Ind. 671	22.0215
Ind. 672	15.9789
Ind. 673	36.1766
Ind. 675	22.2212
Ind. 678	20.9792
Ind. 681	62.3318
Ind. 682	17.1098
Ind. 683	19.4689
Ind. 686	17.0905
Ind. 687	26.5936
Ind. 688	28.0099
Ind. 690	35.7384
Ind. 693	23.7908
Ind. 694	23.4013
Ind. 697	36.5676
Ind. 698	22.8839
Ind. 701	17.8798
Ind. 702	17.3981
Ind. 703	17.1896
Ind. 704	17.3367
Ind. 707	37.0363
Ind. 708	26.6333
Ind. 711	22.7264
Ind. 712	46.9438
Ind. 713	37.2408
Ind. 715	28.2501
Ind. 716	19.2793
Ind. 717	21.283
Ind. 718	20.7663
Ind. 719	22.8048
Ind. 720	23.3474
Ind. 721	19.702
Ind. 722	24.948
Ind. 724	17.6709
Ind. 725	17.649
Ind. 726	20.2164
Ind. 727	44.526
Ind. 728	23.7261
Ind. 729	26.6168
Ind. 732	18.1245
Ind. 733	21.9222
Ind. 736	21.398
Ind. 738	26.8979
Ind. 739	73.141
Ind. 740	27.4042
Ind. 742	18.224
Ind. 743	23.8253
Ind. 744	33.9337
Ind. 748	22.3364
Ind. 750	23.1991
Ind. 753	23.2068
Ind. 755	42.7586
Ind. 757	21.8552
Ind. 759	21.7327
Ind. 761	25.2368
Ind. 763	19.0518
Ind. 766	29.6585
Ind. 767	26.0435
Ind. 769	28.4479
Ind. 770	28.7772
Ind. 772	34.5604
Ind. 773	36.7957
Ind. 774	29.6981
Ind. 775	23.145
Ind. 780	19.7832
Ind. 781	30.0378
Ind. 782	27.0454
Ind. 783	31.8641
Ind. 786	36.4897
Ind. 787	29.8027
Ind. 789	21.1747
Ind. 792	30.7841
Ind. 794	25.9038
Ind. 797	22.4772
Ind. 798	25.2384
Ind. 800	37.7494
Ind. 801	21.848
Ind. 804	27.1718
Ind. 806	40.1539
Ind. 807	34.7784
Ind. 809	53.6481
Ind. 810	39.2233
Ind. 811	41.5023
Ind. 813	36.5747
Ind. 819	42.4297
Ind. 822	21.5009
Ind. 835	23.3403
Ind. 837	25.0863
Ind. 838	31.1184
Ind. 841	47.574
Ind. 843	23.4876
Ind. 845	24.9937
Ind. 846	25.8771
Ind. 847	31.9141
Ind. 848	30.0916
Ind. 849	30.7334
Ind. 850	41.7688
Ind. 854	52.4961
Ind. 855	23.6103
Ind. 856	25.9192
Ind. 857	27.505
Ind. 859	25.3815
Ind. 861	27.3488
Ind. 862	46.5888
Ind. 863	25.4661
Ind. 864	60.4588
Ind. 866	34.1627
Ind. 868	25.2524
Ind. 871	32.3733
Ind. 874	25.3572
Ind. 875	34.5229
Ind. 876	27.1967
Ind. 877	35.2369
Ind. 878	46.3053
Ind. 879	27.5212
Ind. 880	38.7947
Ind. 882	23.7139
Ind. 883	56.3584
Ind. 892	25.0003
Ind. 893	26.7935
Ind. 895	26.9751
Ind. 896	45.7241
Ind. 897	29.4489
Ind. 898	28.6969
Ind. 899	32.0782
Ind. 904	26.5118
Ind. 905	26.4166
Ind. 906	25.3598
Ind. 909	33.6755
Ind. 910	26.481
Ind. 911	37.098
Ind. 912	26.5006
Ind. 914	48.7853
Ind. 917	25.0671
Ind. 919	26.9245
Ind. 920	42.775
Ind. 922	31.1631
Ind. 923	33.7012
Ind. 925	26.9873
Ind. 927	24.8371
Ind. 928	30.0182
Ind. 931	40.284
Ind. 934	32.4742
Ind. 936	31.6252
Ind. 937	30.3808
Ind. 938	63.8161
Ind. 940	37.8689
Ind. 943	31.879
Ind. 944	27.6524
Ind. 945	30.556
Ind. 947	38.6181
Ind. 948	31.6334
Ind. 949	35.7881
Ind. 951	32.0103
Ind. 952	28.2946
Ind. 955	39.1487
Ind. 956	30.9732
Ind. 957	41.7278
Ind. 958	57.7199
Ind. 959	41.4625
Ind. 960	31.444
Ind. 961	48.4663
Ind. 962	26.2481
Ind. 967	49.2781
Ind. 969	59.7277
Ind. 971	31.0814
Ind. 972	29.4507
Ind. 973	31.4141
Ind. 974	30.3082
Ind. 975	34.6243
Ind. 980	56.3098
Ind. 981	26.9085
Ind. 982	50.603
Ind. 983	29.9412
Ind. 987	58.8104
Ind. 988	33.594
Ind. 989	27.2488
Ind. 991	32.4863
Ind. 993	27.6505
Ind. 994	29.8054
Ind. 995	57.5775
Ind. 996	30.2934
Ind. 998	41.8459
Ind. 999	32.2922
Ind. 1000	58.0935
Ind. 1001	56.3074
Ind. 1002	29.3499
Ind. 1003	56.9385
Ind. 1004	38.9279
Ind. 1005	30.3708
Ind. 1006	54.6499
Ind. 1011	39.257
Ind. 1012	29.1368
Ind. 1013	31.861
Ind. 1014	28.8905
Ind. 1017	28.6363
Ind. 1018	39.2612
Ind. 1019	36.1946
Ind. 1020	43.7108
Ind. 1021	29.9005
Ind. 1022	40.6299
Ind. 1026	30.0138
Ind. 1027	36.1134
Ind. 1030	46.6903
Ind. 1031	35.7469
Ind. 1032	67.2946
Ind. 1033	41.6506
Ind. 1034	32.4172
Ind. 1036	39.1222
Ind. 1039	38.4649
Ind. 1040	30.9281
Ind. 1041	30.5559
Ind. 1044	30.8675
Ind. 1046	34.5144
Ind. 1047	34.8024
Ind. 1048	30.2425
Ind. 1049	31.6319
Ind. 1050	29.3838
Ind. 1051	30.7516
Ind. 1054	56.7654
Ind. 1055	43.929
Ind. 1059	31.7225
Ind. 1060	30.2728
Ind. 1061	31.8348
Ind. 1062	50.9647
Ind. 1063	31.7175
Ind. 1064	33.4864
Ind. 1065	41.6494
Ind. 1071	41.2354
Ind. 1073	49.1073
Ind. 1074	65.1916
Ind. 1082	40.451
Ind. 1083	41.7563
Ind. 1084	51.5934
Ind. 1085	31.9831
Ind. 1086	35.5477
Ind. 1087	54.3863
Ind. 1091	37.9368
Ind. 1092	32.3514
Ind. 1094	31.579
Ind. 1096	37.6603
Ind. 1098	62.8361
Ind. 1099	32.144
Ind. 1100	37.3544
Ind. 1103	48.8562
Ind. 1107	33.0609
Ind. 1108	41.1848
Ind. 1111	32.7575
Ind. 1114	67.5017
Ind. 1115	46.8375
Ind. 1116	33.1621
Ind. 1119	31.9438
Ind. 1120	69.3058
Ind. 1122	44.8988
Ind. 1123	36.9968
Ind. 1124	37.4564
Ind. 1126	49.6024
Ind. 1127	32.4381
Ind. 1128	51.7117
Ind. 1129	79.6839
Ind. 1131	54.0051
Ind. 1132	34.3042
Ind. 1134	56.4475
Ind. 1135	35.1953
Ind. 1136	53.5665
Ind. 1138	40.611
Ind. 1139	38.1617
Ind. 1140	68.2992
Ind. 1143	72.6614
Ind. 1144	34.1499
Ind. 1146	39.8439
Ind. 1147	37.2761
Ind. 1148	34.2483
Ind. 1149	41.2852
Ind. 1150	35.1549
Ind. 1151	34.4571
Ind. 1152	80.0072
Ind. 1153	40.945
Ind. 1158	54.6129
Ind. 1159	36.7238
Ind. 1160	54.6332
Ind. 1161	49.4887
Ind. 1164	39.798
Ind. 1165	38.9529
Ind. 1166	40.1882
Ind. 1168	44.4039
Ind. 1169	37.4098
Ind. 1170	36.9879
Ind. 1175	38.0989
Ind. 1176	48.239
Ind. 1177	70.2642
Ind. 1178	35.2267
Ind. 1179	37.573
Ind. 1181	46.1023
Ind. 1182	35.8777
Ind. 1184	36.3412
Ind. 1185	49.9928
Ind. 1188	34.5514
Ind. 1199	43.2801
Ind. 1200	34.6808
Ind. 1202	38.2174
Ind. 1208	81.5722
Ind. 1209	40.4205
Ind. 1210	42.9559
Ind. 1213	36.1486
Ind. 1216	38.9767
Ind. 1217	60.3613
Ind. 1218	41.1781
Ind. 1220	45.6318
Ind. 1222	56.9453
Ind. 1223	46.305
Ind. 1225	36.7632
Ind. 1226	42.1073
Ind. 1228	37.3376
Ind. 1229	41.5347
Ind. 1230	56.418
Ind. 1231	39.3251
Ind. 1232	35.9126
Ind. 1233	38.0441
Ind. 1234	43.5893
Ind. 1235	49.8147
Ind. 1236	50.8003
Ind. 1238	41.5197
Ind. 1239	42.8002
Ind. 1241	49.9148
Ind. 1243	40.1862
Ind. 1244	41.5828
Ind. 1245	41.1911
Ind. 1246	45.4718
Ind. 1247	47.5432
Ind. 1249	48.4303
Ind. 1251	45.9251
Ind. 1253	46.9949
Ind. 1255	39.2633
Ind. 1257	71.0333
Ind. 1258	48.7067
Ind. 1260	46.079
Ind. 1261	62.7
Ind. 1262	54.8906
Ind. 1263	53.0468
Ind. 1264	36.7128
Ind. 1265	41.5773
Ind. 1266	38.0072
Ind. 1269	37.678
Ind. 1270	48.0471
Ind. 1271	40.7124
Ind. 1272	37.454
Ind. 1275	38.8539
Ind. 1276	42.8234
Ind. 1279	40.8802
Ind. 1280	51.6026
Ind. 1281	56.736
Ind. 1282	59.4249
Ind. 1283	45.6537
Ind. 1284	37.4618
Ind. 1285	40.9983
Ind. 1288	45.7229
Ind. 1289	45.4557
Ind. 1293	43.7636
Ind. 1294	63.2041
Ind. 1295	45.693
Ind. 1297	47.5968
Ind. 1298	38.0149
Ind. 1301	41.221
Ind. 1302	59.0664
Ind. 1305	62.0569
Ind. 1308	44.4447
Ind. 1309	55.1073
Ind. 1310	39.1346
Ind. 1311	42.9743
Ind. 1313	65.347
Ind. 1314	45.8137
Ind. 1315	50.3147
Ind. 1316	45.7528
Ind. 1319	40.2081
Ind. 1321	47.4818
Ind. 1324	41.5406
Ind. 1325	39.8145
Ind. 1328	39.3094
Ind. 1329	49.1801
Ind. 1330	53.3151
Ind. 1332	45.4905
Ind. 1335	49.8057
Ind. 1336	42.8975
Ind. 1338	70.1185
Ind. 1340	65.8528
Ind. 1343	49.5077
Ind. 1344	51.2247
Ind. 1345	61.9448
Ind. 1347	51.8348
Ind. 1348	70.7983
Ind. 1349	52.3988
Ind. 1350	44.9893
Ind. 1351	48.9433
Ind. 1354	58.2505
Ind. 1355	50.9073
Ind. 1357	56.6524
Ind. 1358	50.3753
Ind. 1359	43.3604
Ind. 1361	44.829
Ind. 1362	42.0674
Ind. 1364	49.7011
Ind. 1365	43.5913
Ind. 1366	46.7665
Ind. 1368	64.0713
Ind. 1369	60.309
Ind. 1370	54.3555
Ind. 1371	48.7942
Ind. 1372	64.0501
Ind. 1373	48.4582
Ind. 1374	52.8046
Ind. 1376	48.8284
Ind. 1377	67.7546
Ind. 1379	54.5159
Ind. 1381	42.8892
Ind. 1382	42.9489
Ind. 1383	44.4458
Ind. 1384	67.2325
Ind. 1385	49.0156
Ind. 1386	50.7179
Ind. 1387	44.9803
Ind. 1390	44.3599
Ind. 1391	64.0123
Ind. 1394	54.4321
Ind. 1395	43.4549
Ind. 1397	47.5288
Ind. 1399	49.7369
Ind. 1400	45.2569
Ind. 1402	57.4541
Ind. 1403	42.4374
Ind. 1405	45.1774
Ind. 1406	52.4249
Ind. 1408	46.0952
Ind. 1413	47.9087
Ind. 1414	42.9346
Ind. 1416	45.5899
Ind. 1418	56.7004
Ind. 1421	59.8938
Ind. 1422	45.7421
Ind. 1424	51.5482
Ind. 1425	43.2611
Ind. 1426	46.8476
Ind. 1427	58.2711
Ind. 1428	50.8598
Ind. 1431	45.7431
Ind. 1432	55.0532
Ind. 1433	67.8534
Ind. 1434	45.5865
Ind. 1436	47.8932
Ind. 1437	52.5882
Ind. 1438	46.1969
Ind. 1440	47.9515
Ind. 1441	64.2272
Ind. 1444	44.0355
Ind. 1445	48.702
Ind. 1446	57.2089
Ind. 1447	72.1374
Ind. 1448	50.1008
Ind. 1451	67.1257
Ind. 1452	54.2465
Ind. 1456	51.6243
Ind. 1457	49.5153
Ind. 1458	50.2093
Ind. 1459	57.7153
Ind. 1461	67.3505
Ind. 1464	63.4338
Ind. 1465	66.9819
Ind. 1467	60.815
Ind. 1468	56.5524
Ind. 1470	47.0667
Ind. 1471	95.2047
Ind. 1472	53.0706
Ind. 1474	48.487
Ind. 1475	51.2896
Ind. 1481	61.7245
Ind. 1482	49.9403
Ind. 1483	52.9624
Ind. 1487	53.0729
Ind. 1489	46.4014
Ind. 1490	61.496
Ind. 1492	58.9484
Ind. 1496	59.2381
Ind. 1499	47.3313
Ind. 1500	49.6192
Ind. 1501	46.7058
Ind. 1502	54.0639
Ind. 1506	55.9526
Ind. 1510	47.175
Ind. 1511	47.6057
Ind. 1514	58.2959
Ind. 1516	48.4054
Ind. 1518	55.2192
Ind. 1519	56.2835
Ind. 1520	54.0791
Ind. 1523	67.4328
Ind. 1526	48.2938
Ind. 1527	48.5439
Ind. 1528	50.5003
Ind. 1530	50.8532
Ind. 1531	48.4754
Ind. 1532	50.5461
Ind. 1533	53.6271
Ind. 1535	47.742
Ind. 1536	77.7668
Ind. 1538	56.8583
Ind. 1540	57.0201
Ind. 1542	56.6399
Ind. 1543	56.8661
Ind. 1544	54.1407
Ind. 1545	69.3512
Ind. 1547	69.3031
Ind. 1548	55.0627
Ind. 1549	61.742
Ind. 1550	49.6043
Ind. 1551	61.5071
Ind. 1552	54.8305
Ind. 1556	49.578
Ind. 1557	59.2287
Ind. 1559	65.0358
Ind. 1560	48.6453
Ind. 1561	60.673
Ind. 1565	80.9215
Ind. 1566	49.9603
Ind. 1567	79.1812
Ind. 1568	56.3588
Ind. 1569	50.9198
Ind. 1570	61.8304
Ind. 1572	66.354
Ind. 1573	68.5797
Ind. 1574	64.5252
Ind. 1575	51.2213
Ind. 1577	69.0525
Ind. 1578	71.3293
Ind. 1579	53.0352
Ind. 1580	60.0314
Ind. 1581	52.4147
Ind. 1584	53.6882
Ind. 1585	74.465
Ind. 1586	54.957
Ind. 1587	57.7953
Ind. 1589	60.6529
Ind. 1591	50.6693
Ind. 1593	51.1291
Ind. 1598	50.4284
Ind. 1600	55.4662
Ind. 1602	61.1737
Ind. 1604	54.915
Ind. 1607	69.8637
Ind. 1612	57.0779
Ind. 1613	53.2185
Ind. 1615	52.5258
Ind. 1616	70.7272
Ind. 1617	51.4499
Ind. 1618	59.22
Ind. 1619	53.5223
Ind. 1620	62.7726
Ind. 1621	60.6276
Ind. 1622	52.9452
Ind. 1623	66.9182
Ind. 1626	64.2655
Ind. 1627	52.4325
Ind. 1630	53.8882
Ind. 1631	67.3544
Ind. 1632	61.8123
Ind. 1633	57.4895
Ind. 1634	65
Ind. 1637	55.6053
Ind. 1638	72.4593
Ind. 1641	56.3098
Ind. 1642	79.3257
Ind. 1643	54.4984
Ind. 1645	71.9345
Ind. 1646	59.5679
Ind. 1647	57.4832
Ind. 1649	54.6586
Ind. 1650	53.6121
Ind. 1655	52.7172
Ind. 1657	58.703
Ind. 1658	54.182
Ind. 1659	52.7675
Ind. 1662	56.316
Ind. 1667	59.3496
Ind. 1668	54.4389
Ind. 1673	62.6248
Ind. 1674	55.5309
Ind. 1676	58.2118
Ind. 1677	53.5297
Ind. 1678	55.3341
Ind. 1681	58.1816
Ind. 1682	57.7972
Ind. 1683	59.7654
Ind. 1684	55.2143
Ind. 1685	59.7535
Ind. 1686	55.3644
Ind. 1687	56.2221
Ind. 1688	70.4799
Ind. 1690	58.9903
Ind. 1692	59.6518
Ind. 1693	56.9575
Ind. 1694	54.77
Ind. 1697	54.373
Ind. 1698	63.4461
Ind. 1700	54.7297
Ind. 1701	66.7987
Ind. 1706	59.4308
Ind. 1707	56.407
Ind. 1713	54.9951
Ind. 1714	60.1899
Ind. 1715	62.1781
Ind. 1717	62.9229
Ind. 1720	54.6772
Ind. 1721	61.6741
Ind. 1722	81.723
Ind. 1723	59.3104
Ind. 1724	58.4311
Ind. 1726	61.6417
Ind. 1729	62.0219
Ind. 1730	60.863
Ind. 1731	71.8739
Ind. 1734	64.0976
Ind. 1736	58.3531
Ind. 1737	81.3603
Ind. 1738	62.3947
Ind. 1741	58.8415
Ind. 1742	78.6304
Ind. 1743	96.1296
Ind. 1746	61.8372
Ind. 1748	73.4328
Ind. 1750	78.4439
Ind. 1752	56.6195
Ind. 1753	56.1235
Ind. 1754	66.122
Ind. 1755	57.8037
Ind. 1756	63.1511
Ind. 1757	59.6204
Ind. 1759	79.7592
Ind. 1761	62.9531
Ind. 1763	65.9531
Ind. 1764	57.4139
Ind. 1765	58.207
Ind. 1767	61.9827
Ind. 1768	55.9601
Ind. 1769	63.74
Ind. 1770	57.1688
Ind. 1775	60.4756
Ind. 1777	67.0535
Ind. 1781	57.9315
Ind. 1783	58.8286
Ind. 1784	58.0015
Ind. 1785	73.5683
Ind. 1786	64.0987
Ind. 1789	58.1641
Ind. 1790	58.5266
Ind. 1793	62.9325
Ind. 1795	57.1933
Ind. 1796	69.7335
Ind. 1797	58.1977
Ind. 1798	66.1603
Ind. 1799	61.5831
Ind. 1801	81.57
Ind. 1802	69.4274
Ind. 1803	60.2024
Ind. 1805	58.5698
Ind. 1806	70.0346
Ind. 1808	64.413
Ind. 1811	59.1683
Ind. 1812	62.0977
Ind. 1814	58.7406
Ind. 1815	66.6632
Ind. 1817	75.2175
Ind. 1818	76.3298
Ind. 1820	84.6481
Ind. 1821	64.1726
Ind. 1822	62.1558
Ind. 1823	61.1935
Ind. 1824	62.1611
Ind. 1827	66.6635
Ind. 1828	80.6427
Ind. 1829	63.3829
Ind. 1835	65.3395
Ind. 1836	63.0495
Ind. 1837	68.4963
Ind. 1838	70.4401
Ind. 1839	59.2123
Ind. 1840	77.3212
Ind. 1842	76.5663
Ind. 1843	58.9455
Ind. 1844	60.917
Ind. 1848	69.5976
Ind. 1852	76.6221
Ind. 1853	63.5738
Ind. 1854	67.9222
Ind. 1856	61.5304
Ind. 1857	60.5273
Ind. 1859	66.1695
Ind. 1860	71.6022
Ind. 1862	61.8976
Ind. 1863	63.3494
Ind. 1864	77.9713
Ind. 1865	63.2834
Ind. 1866	76.5777
Ind. 1869	82.6264
Ind. 1870	63.1797
Ind. 1871	61.1964
Ind. 1872	89.675
Ind. 1875	66.601
Ind. 1876	83.4166
Ind. 1877	77.7667
Ind. 1880	63.2407
Ind. 1881	60.0779
Ind. 1882	60.0047
Ind. 1884	62.0573
Ind. 1886	66.7507
Ind. 1889	61.3814
Ind. 1890	62.4993
Ind. 1891	63.3078
Ind. 1893	60.8611
Ind. 1894	62.1015
Ind. 1895	69.6782
Ind. 1898	62.046
Ind. 1900	64.2933
Ind. 1903	64.8414
Ind. 1905	61.1964
Ind. 1906	79.7091
Ind. 1907	73.1172
Ind. 1909	61.524
Ind. 1910	76.3185
Ind. 1912	65.2443
Ind. 1913	68.8038
Ind. 1914	61.1768
