ID	Time	DS test
Ind. 201	10	1
Ind. 202	10	0
Ind. 203	10	0
Ind. 204	10	0
Ind. 205	10	0
Ind. 206	10	0
Ind. 207	10	0
Ind. 208	10	1
Ind. 209	10	0
Ind. 210	10	0
Ind. 211	10	0
Ind. 212	10	0
Ind. 213	10	0
Ind. 214	10	0
Ind. 215	10	0
Ind. 216	10	0
Ind. 217	10	0
Ind. 218	10	0
Ind. 219	10	0
Ind. 220	10	0
Ind. 221	10	0
Ind. 222	10	0
Ind. 223	10	0
Ind. 224	10	0
Ind. 225	10	0
Ind. 226	10	1
Ind. 227	10	0
Ind. 228	10	0
Ind. 229	10	0
Ind. 230	10	0
Ind. 231	10	1
Ind. 232	10	0
Ind. 233	10	0
Ind. 234	10	1
Ind. 235	10	0
Ind. 236	10	0
Ind. 237	10	0
Ind. 238	10	0
Ind. 239	10	0
Ind. 240	10	0
Ind. 241	10	1
Ind. 242	10	0
Ind. 243	10	0
Ind. 244	10	0
Ind. 245	10	0
Ind. 246	10	0
Ind. 247	10	0
Ind. 248	10	0
Ind. 249	10	0
Ind. 250	10	0
Ind. 251	10	0
Ind. 252	10	0
Ind. 253	10	0
Ind. 254	10	0
Ind. 255	10	1
Ind. 256	10	0
Ind. 257	10	0
Ind. 258	10	1
Ind. 259	10	0
Ind. 260	10	0
Ind. 261	10	0
Ind. 262	10	0
Ind. 263	10	0
Ind. 264	10	0
Ind. 265	10	0
Ind. 266	10	0
Ind. 267	10	0
Ind. 268	10	0
Ind. 269	10	1
Ind. 270	10	0
Ind. 271	10	0
Ind. 272	10	0
Ind. 273	10	0
Ind. 274	10	0
Ind. 275	10	0
Ind. 276	10	0
Ind. 277	10	0
Ind. 278	10	0
Ind. 279	10	0
Ind. 280	10	0
Ind. 281	10	1
Ind. 282	10	0
Ind. 283	10	0
Ind. 284	10	0
Ind. 285	10	1
Ind. 286	10	0
Ind. 287	10	0
Ind. 288	10	0
Ind. 289	10	0
Ind. 290	10	0
Ind. 291	10	1
Ind. 292	10	1
Ind. 293	10	0
Ind. 294	10	1
Ind. 295	10	0
Ind. 296	10	0
Ind. 297	10	0
Ind. 298	10	0
Ind. 299	10	0
Ind. 300	10	0
Ind. 301	10	1
Ind. 302	10	0
Ind. 303	10	1
Ind. 304	10	1
Ind. 305	10	0
Ind. 306	10	0
Ind. 307	10	0
Ind. 308	10	0
Ind. 309	10	0
Ind. 310	10	0
Ind. 311	10	1
Ind. 312	10	0
Ind. 313	10	0
Ind. 314	10	0
Ind. 315	10	0
Ind. 316	10	0
Ind. 317	10	0
Ind. 318	10	0
Ind. 319	10	0
Ind. 320	10	0
Ind. 321	10	0
Ind. 322	10	0
Ind. 323	10	0
Ind. 324	10	0
Ind. 325	10	0
Ind. 326	10	0
Ind. 327	10	1
Ind. 328	10	0
Ind. 329	10	0
Ind. 330	10	0
Ind. 331	10	0
Ind. 332	10	1
Ind. 333	10	0
Ind. 334	10	1
Ind. 335	10	0
Ind. 336	10	1
Ind. 337	10	0
Ind. 338	10	0
Ind. 339	10	0
Ind. 340	10	0
Ind. 341	10	0
Ind. 342	10	0
Ind. 343	10	0
Ind. 344	10	0
Ind. 345	10	0
Ind. 346	10	0
Ind. 347	10	1
Ind. 348	10	0
Ind. 349	10	0
Ind. 350	10	1
Ind. 351	10	1
Ind. 352	10	0
Ind. 353	10	1
Ind. 354	10	0
Ind. 355	10	0
Ind. 356	10	0
Ind. 357	10	0
Ind. 358	10	0
Ind. 359	10	0
Ind. 360	10	0
Ind. 361	10	0
Ind. 362	10	1
Ind. 363	10	0
Ind. 364	10	0
Ind. 365	10	0
Ind. 366	10	0
Ind. 367	10	0
Ind. 368	10	0
Ind. 369	10	0
Ind. 370	10	0
Ind. 371	10	1
Ind. 372	10	0
Ind. 373	10	0
Ind. 374	10	0
Ind. 375	10	0
Ind. 376	10	0
Ind. 377	10	0
Ind. 378	10	0
Ind. 379	10	0
Ind. 380	10	0
Ind. 381	10	0
Ind. 382	10	0
Ind. 383	10	0
Ind. 384	10	0
Ind. 385	10	0
Ind. 386	10	0
Ind. 387	10	0
Ind. 388	10	0
Ind. 389	10	0
Ind. 390	10	0
Ind. 391	10	0
Ind. 392	10	0
Ind. 393	10	0
Ind. 394	10	0
Ind. 395	10	0
Ind. 396	10	0
Ind. 397	10	0
Ind. 398	10	0
Ind. 399	10	0
Ind. 400	10	0
Ind. 401	10	0
Ind. 402	10	0
Ind. 403	10	0
Ind. 404	10	0
Ind. 405	10	1
Ind. 406	10	0
Ind. 407	10	0
Ind. 408	10	0
Ind. 409	10	0
Ind. 410	10	0
Ind. 411	10	1
Ind. 412	10	0
Ind. 413	10	0
Ind. 414	10	0
Ind. 415	10	0
Ind. 416	10	0
Ind. 417	10	0
Ind. 418	10	0
Ind. 419	10	0
Ind. 420	10	0
Ind. 421	10	0
Ind. 422	10	0
Ind. 423	10	0
Ind. 424	10	0
Ind. 425	10	0
Ind. 426	10	0
Ind. 427	10	0
Ind. 428	10	0
Ind. 429	10	0
Ind. 430	10	0
Ind. 431	10	0
Ind. 432	10	0
Ind. 433	10	0
Ind. 434	10	0
Ind. 435	10	0
Ind. 436	10	1
Ind. 437	10	0
Ind. 438	10	1
Ind. 439	10	0
Ind. 440	10	1
Ind. 441	10	0
Ind. 442	10	0
Ind. 443	10	0
Ind. 444	10	0
Ind. 445	10	0
Ind. 446	10	0
Ind. 447	10	0
Ind. 448	10	0
Ind. 449	10	0
Ind. 450	10	0
Ind. 451	10	1
Ind. 452	10	0
Ind. 453	10	0
Ind. 454	10	0
Ind. 455	10	0
Ind. 456	10	0
Ind. 457	10	0
Ind. 458	10	1
Ind. 459	10	0
Ind. 460	10	0
Ind. 461	10	1
Ind. 462	10	0
Ind. 463	10	0
Ind. 464	10	0
Ind. 465	10	0
Ind. 466	10	0
Ind. 467	10	0
Ind. 468	10	0
Ind. 469	10	0
Ind. 470	10	0
Ind. 471	10	0
Ind. 472	10	0
Ind. 473	10	0
Ind. 474	10	0
Ind. 475	10	0
Ind. 476	10	0
Ind. 477	10	0
Ind. 478	10	0
Ind. 479	10	0
Ind. 480	10	0
Ind. 481	10	0
Ind. 482	10	0
Ind. 483	10	0
Ind. 484	10	0
Ind. 485	10	0
Ind. 486	10	0
Ind. 487	10	0
Ind. 488	10	0
Ind. 489	10	0
Ind. 490	10	0
Ind. 491	10	1
Ind. 492	10	0
Ind. 493	10	0
Ind. 494	10	0
Ind. 495	10	0
Ind. 496	10	1
Ind. 497	10	0
Ind. 498	10	0
Ind. 499	10	1
Ind. 500	10	0
Ind. 501	10	0
Ind. 502	10	0
Ind. 503	10	0
Ind. 504	10	0
Ind. 505	10	0
Ind. 506	10	0
Ind. 507	10	0
Ind. 508	10	0
Ind. 509	10	0
Ind. 510	10	0
Ind. 511	10	0
Ind. 512	10	0
Ind. 513	10	0
Ind. 514	10	0
Ind. 515	10	0
Ind. 516	10	0
Ind. 517	10	0
Ind. 518	10	0
Ind. 519	10	0
Ind. 520	10	0
Ind. 521	10	0
Ind. 522	10	1
Ind. 523	10	0
Ind. 524	10	1
Ind. 525	10	0
Ind. 526	10	0
Ind. 527	10	0
Ind. 528	10	0
Ind. 529	10	0
Ind. 530	10	0
Ind. 531	10	1
Ind. 532	10	0
Ind. 533	10	0
Ind. 534	10	0
Ind. 535	10	0
Ind. 536	10	0
Ind. 537	10	0
Ind. 538	10	1
Ind. 539	10	0
Ind. 540	10	1
Ind. 541	10	1
Ind. 542	10	1
Ind. 543	10	0
Ind. 544	10	0
Ind. 545	10	0
Ind. 546	10	1
Ind. 547	10	0
Ind. 548	10	0
Ind. 549	10	0
Ind. 550	10	0
Ind. 551	10	0
Ind. 552	10	0
Ind. 553	10	0
Ind. 554	10	0
Ind. 555	10	0
Ind. 556	10	0
Ind. 557	10	0
Ind. 558	10	0
Ind. 559	10	0
Ind. 560	10	0
Ind. 561	10	0
Ind. 562	10	0
Ind. 563	10	0
Ind. 564	10	0
Ind. 565	10	0
Ind. 566	10	0
Ind. 567	10	1
Ind. 568	10	0
Ind. 569	10	0
Ind. 570	10	0
Ind. 571	10	1
Ind. 572	10	0
Ind. 573	10	0
Ind. 574	10	0
Ind. 575	10	0
Ind. 576	10	0
Ind. 577	10	1
Ind. 578	10	0
Ind. 579	10	0
Ind. 580	10	0
Ind. 581	10	1
Ind. 582	10	0
Ind. 583	10	0
Ind. 584	10	0
Ind. 585	10	0
Ind. 586	10	0
Ind. 587	10	0
Ind. 588	10	0
Ind. 589	10	0
Ind. 590	10	0
Ind. 591	10	0
Ind. 592	10	0
Ind. 593	10	0
Ind. 594	10	0
Ind. 595	10	0
Ind. 596	10	0
Ind. 597	10	0
Ind. 598	10	0
Ind. 599	10	0
Ind. 600	10	0
Ind. 601	10	1
Ind. 602	10	0
Ind. 603	10	1
Ind. 604	10	0
Ind. 605	10	0
Ind. 606	10	0
Ind. 607	10	0
Ind. 608	10	1
Ind. 609	10	0
Ind. 610	10	0
Ind. 611	10	0
Ind. 612	10	0
Ind. 613	10	0
Ind. 614	10	0
Ind. 615	10	0
Ind. 616	10	0
Ind. 617	10	0
Ind. 618	10	0
Ind. 619	10	1
Ind. 620	10	0
Ind. 621	10	1
Ind. 622	10	0
Ind. 623	10	0
Ind. 624	10	0
Ind. 625	10	0
Ind. 626	10	0
Ind. 627	10	0
Ind. 628	10	0
Ind. 629	10	0
Ind. 630	10	1
Ind. 631	10	1
Ind. 632	10	0
Ind. 633	10	0
Ind. 634	10	0
Ind. 635	10	0
Ind. 636	10	0
Ind. 637	10	0
Ind. 638	10	0
Ind. 639	10	0
Ind. 640	10	0
Ind. 1	20	0
Ind. 2	20	0
Ind. 3	20	0
Ind. 4	20	0
Ind. 5	20	0
Ind. 6	20	0
Ind. 7	20	0
Ind. 8	20	0
Ind. 9	20	0
Ind. 10	20	1
Ind. 11	20	1
Ind. 12	20	1
Ind. 13	20	1
Ind. 14	20	0
Ind. 15	20	1
Ind. 16	20	1
Ind. 17	20	1
Ind. 18	20	1
Ind. 19	20	1
Ind. 20	20	0
Ind. 21	20	0
Ind. 22	20	0
Ind. 23	20	1
Ind. 24	20	0
Ind. 25	20	0
Ind. 26	20	0
Ind. 27	20	0
Ind. 28	20	0
Ind. 29	20	0
Ind. 30	20	0
Ind. 31	20	0
Ind. 32	20	0
Ind. 33	20	0
Ind. 34	20	0
Ind. 35	20	0
Ind. 36	20	0
Ind. 37	20	0
Ind. 38	20	1
Ind. 39	20	0
Ind. 40	20	1
Ind. 41	20	1
Ind. 42	20	0
Ind. 43	20	0
Ind. 44	20	0
Ind. 45	20	0
Ind. 46	20	0
Ind. 47	20	0
Ind. 48	20	0
Ind. 49	20	0
Ind. 50	20	1
Ind. 51	20	0
Ind. 52	20	0
Ind. 53	20	1
Ind. 54	20	0
Ind. 55	20	0
Ind. 56	20	0
Ind. 57	20	0
Ind. 58	20	0
Ind. 59	20	0
Ind. 60	20	0
Ind. 61	20	1
Ind. 62	20	0
Ind. 63	20	0
Ind. 64	20	0
Ind. 65	20	0
Ind. 66	20	0
Ind. 67	20	0
Ind. 68	20	0
Ind. 69	20	0
Ind. 70	20	0
Ind. 71	20	1
Ind. 72	20	0
Ind. 73	20	0
Ind. 74	20	0
Ind. 75	20	0
Ind. 76	20	0
Ind. 77	20	0
Ind. 78	20	0
Ind. 79	20	0
Ind. 80	20	0
Ind. 81	20	0
Ind. 82	20	0
Ind. 83	20	1
Ind. 84	20	0
Ind. 85	20	1
Ind. 86	20	0
Ind. 87	20	1
Ind. 88	20	0
Ind. 89	20	0
Ind. 90	20	0
Ind. 91	20	1
Ind. 92	20	0
Ind. 93	20	0
Ind. 94	20	0
Ind. 95	20	1
Ind. 96	20	0
Ind. 97	20	0
Ind. 98	20	0
Ind. 99	20	0
Ind. 100	20	0
Ind. 101	20	0
Ind. 102	20	0
Ind. 103	20	0
Ind. 104	20	0
Ind. 105	20	0
Ind. 106	20	1
Ind. 107	20	0
Ind. 108	20	1
Ind. 109	20	1
Ind. 110	20	1
Ind. 111	20	1
Ind. 112	20	0
Ind. 113	20	0
Ind. 114	20	0
Ind. 115	20	0
Ind. 116	20	0
Ind. 117	20	0
Ind. 118	20	0
Ind. 119	20	0
Ind. 120	20	0
Ind. 121	20	0
Ind. 122	20	0
Ind. 123	20	0
Ind. 124	20	0
Ind. 125	20	0
Ind. 126	20	0
Ind. 127	20	1
Ind. 128	20	0
Ind. 129	20	0
Ind. 130	20	1
Ind. 131	20	0
Ind. 132	20	0
Ind. 133	20	1
Ind. 134	20	0
Ind. 135	20	0
Ind. 136	20	0
Ind. 137	20	0
Ind. 138	20	0
Ind. 139	20	0
Ind. 140	20	0
Ind. 141	20	1
Ind. 142	20	1
Ind. 143	20	0
Ind. 144	20	0
Ind. 145	20	0
Ind. 146	20	1
Ind. 147	20	0
Ind. 148	20	0
Ind. 149	20	0
Ind. 150	20	0
Ind. 151	20	1
Ind. 152	20	0
Ind. 153	20	0
Ind. 154	20	0
Ind. 155	20	0
Ind. 156	20	0
Ind. 157	20	0
Ind. 158	20	0
Ind. 159	20	0
Ind. 160	20	0
Ind. 161	20	1
Ind. 162	20	1
Ind. 163	20	0
Ind. 164	20	0
Ind. 165	20	0
Ind. 166	20	0
Ind. 167	20	0
Ind. 168	20	0
Ind. 169	20	1
Ind. 170	20	1
Ind. 171	20	1
Ind. 172	20	1
Ind. 173	20	0
Ind. 174	20	0
Ind. 175	20	0
Ind. 176	20	0
Ind. 177	20	0
Ind. 178	20	0
Ind. 179	20	0
Ind. 180	20	0
Ind. 181	20	0
Ind. 182	20	0
Ind. 183	20	0
Ind. 184	20	0
Ind. 185	20	1
Ind. 186	20	1
Ind. 187	20	0
Ind. 188	20	0
Ind. 189	20	0
Ind. 190	20	0
Ind. 191	20	0
Ind. 192	20	0
Ind. 193	20	1
Ind. 194	20	0
Ind. 195	20	0
Ind. 196	20	0
Ind. 197	20	0
Ind. 198	20	0
Ind. 199	20	0
Ind. 200	20	0
Ind. 201	20	0
Ind. 202	20	0
Ind. 203	20	0
Ind. 204	20	0
Ind. 205	20	0
Ind. 206	20	0
Ind. 207	20	0
Ind. 208	20	0
Ind. 209	20	0
Ind. 210	20	1
Ind. 211	20	1
Ind. 212	20	0
Ind. 213	20	0
Ind. 214	20	1
Ind. 215	20	0
Ind. 216	20	0
Ind. 217	20	0
Ind. 218	20	0
Ind. 219	20	0
Ind. 220	20	0
Ind. 221	20	1
Ind. 222	20	0
Ind. 223	20	0
Ind. 224	20	0
Ind. 225	20	0
Ind. 226	20	0
Ind. 227	20	0
Ind. 228	20	1
Ind. 229	20	0
Ind. 230	20	0
Ind. 231	20	0
Ind. 232	20	0
Ind. 233	20	0
Ind. 234	20	1
Ind. 235	20	1
Ind. 236	20	0
Ind. 237	20	0
Ind. 238	20	0
Ind. 239	20	0
Ind. 240	20	1
Ind. 241	20	0
Ind. 242	20	0
Ind. 243	20	0
Ind. 244	20	0
Ind. 245	20	0
Ind. 246	20	0
Ind. 247	20	0
Ind. 248	20	0
Ind. 249	20	1
Ind. 250	20	0
Ind. 251	20	0
Ind. 252	20	1
Ind. 253	20	1
Ind. 254	20	0
Ind. 255	20	1
Ind. 256	20	1
Ind. 257	20	1
Ind. 258	20	0
Ind. 259	20	0
Ind. 260	20	0
Ind. 261	20	0
Ind. 262	20	1
Ind. 263	20	0
Ind. 264	20	0
Ind. 265	20	0
Ind. 266	20	0
Ind. 267	20	0
Ind. 268	20	0
Ind. 269	20	0
Ind. 270	20	0
Ind. 271	20	1
Ind. 272	20	0
Ind. 273	20	1
Ind. 274	20	1
Ind. 275	20	0
Ind. 276	20	1
Ind. 277	20	1
Ind. 278	20	0
Ind. 279	20	0
Ind. 280	20	0
Ind. 281	20	0
Ind. 282	20	0
Ind. 283	20	0
Ind. 284	20	0
Ind. 285	20	1
Ind. 286	20	0
Ind. 287	20	0
Ind. 288	20	0
Ind. 289	20	0
Ind. 290	20	1
Ind. 291	20	0
Ind. 292	20	0
Ind. 293	20	1
Ind. 294	20	0
Ind. 295	20	1
Ind. 296	20	0
Ind. 297	20	0
Ind. 298	20	0
Ind. 299	20	1
Ind. 300	20	0
Ind. 301	20	0
Ind. 302	20	1
Ind. 303	20	1
Ind. 304	20	0
Ind. 305	20	0
Ind. 306	20	0
Ind. 307	20	0
Ind. 308	20	1
Ind. 309	20	0
Ind. 310	20	1
Ind. 311	20	1
Ind. 312	20	1
Ind. 313	20	1
Ind. 314	20	1
Ind. 315	20	0
Ind. 316	20	0
Ind. 317	20	0
Ind. 318	20	0
Ind. 319	20	0
Ind. 320	20	0
Ind. 321	20	0
Ind. 322	20	0
Ind. 323	20	0
Ind. 324	20	0
Ind. 325	20	0
Ind. 326	20	0
Ind. 327	20	0
Ind. 328	20	1
Ind. 329	20	0
Ind. 330	20	0
Ind. 331	20	1
Ind. 332	20	0
Ind. 333	20	0
Ind. 334	20	0
Ind. 335	20	0
Ind. 336	20	1
Ind. 337	20	0
Ind. 338	20	0
Ind. 339	20	0
Ind. 340	20	0
Ind. 341	20	0
Ind. 342	20	1
Ind. 343	20	0
Ind. 344	20	0
Ind. 345	20	1
Ind. 346	20	0
Ind. 347	20	0
Ind. 348	20	0
Ind. 349	20	0
Ind. 350	20	1
Ind. 351	20	1
Ind. 352	20	1
Ind. 353	20	1
Ind. 354	20	0
Ind. 355	20	0
Ind. 356	20	0
Ind. 357	20	1
Ind. 358	20	1
Ind. 359	20	0
Ind. 360	20	1
Ind. 361	20	0
Ind. 362	20	0
Ind. 363	20	0
Ind. 364	20	0
Ind. 365	20	0
Ind. 366	20	0
Ind. 367	20	0
Ind. 368	20	0
Ind. 369	20	0
Ind. 370	20	0
Ind. 371	20	1
Ind. 372	20	0
Ind. 373	20	0
Ind. 374	20	0
Ind. 375	20	0
Ind. 376	20	0
Ind. 377	20	0
Ind. 378	20	0
Ind. 379	20	0
Ind. 380	20	0
Ind. 381	20	0
Ind. 382	20	0
Ind. 383	20	0
Ind. 384	20	0
Ind. 385	20	0
Ind. 386	20	0
Ind. 387	20	0
Ind. 388	20	0
Ind. 389	20	1
Ind. 390	20	0
Ind. 391	20	0
Ind. 392	20	0
Ind. 393	20	0
Ind. 394	20	0
Ind. 395	20	0
Ind. 396	20	0
Ind. 397	20	1
Ind. 398	20	1
Ind. 399	20	1
Ind. 400	20	0
Ind. 401	20	0
Ind. 402	20	0
Ind. 403	20	0
Ind. 404	20	0
Ind. 405	20	0
Ind. 406	20	0
Ind. 407	20	0
Ind. 408	20	0
Ind. 409	20	0
Ind. 410	20	0
Ind. 411	20	1
Ind. 412	20	0
Ind. 413	20	1
Ind. 414	20	1
Ind. 415	20	0
Ind. 416	20	0
Ind. 417	20	0
Ind. 418	20	0
Ind. 419	20	0
Ind. 420	20	0
Ind. 421	20	0
Ind. 422	20	0
Ind. 423	20	0
Ind. 424	20	0
Ind. 425	20	0
Ind. 426	20	0
Ind. 427	20	0
Ind. 428	20	0
Ind. 429	20	0
Ind. 430	20	0
Ind. 431	20	0
Ind. 432	20	0
Ind. 433	20	1
Ind. 434	20	1
Ind. 435	20	1
Ind. 436	20	0
Ind. 437	20	0
Ind. 438	20	0
Ind. 439	20	0
Ind. 440	20	0
Ind. 441	20	0
Ind. 442	20	0
Ind. 443	20	0
Ind. 444	20	0
Ind. 445	20	0
Ind. 446	20	0
Ind. 447	20	0
Ind. 448	20	1
Ind. 449	20	0
Ind. 450	20	0
Ind. 451	20	0
Ind. 452	20	0
Ind. 453	20	0
Ind. 454	20	0
Ind. 455	20	0
Ind. 456	20	0
Ind. 457	20	0
Ind. 458	20	0
Ind. 459	20	0
Ind. 460	20	0
Ind. 461	20	0
Ind. 462	20	0
Ind. 463	20	1
Ind. 464	20	0
Ind. 465	20	0
Ind. 466	20	0
Ind. 467	20	0
Ind. 468	20	0
Ind. 469	20	0
Ind. 470	20	0
Ind. 471	20	0
Ind. 472	20	0
Ind. 473	20	0
Ind. 474	20	0
Ind. 475	20	0
Ind. 476	20	0
Ind. 477	20	0
Ind. 478	20	0
Ind. 479	20	0
Ind. 480	20	1
Ind. 481	20	1
Ind. 482	20	0
Ind. 483	20	1
Ind. 484	20	0
Ind. 485	20	0
Ind. 486	20	1
Ind. 487	20	0
Ind. 488	20	0
Ind. 489	20	0
Ind. 490	20	0
Ind. 491	20	0
Ind. 492	20	0
Ind. 493	20	0
Ind. 494	20	0
Ind. 495	20	0
Ind. 496	20	1
Ind. 497	20	0
Ind. 498	20	1
Ind. 499	20	0
Ind. 500	20	0
Ind. 501	20	1
Ind. 502	20	0
Ind. 503	20	0
Ind. 504	20	1
Ind. 505	20	1
Ind. 506	20	0
Ind. 507	20	0
Ind. 508	20	0
Ind. 509	20	0
Ind. 510	20	0
Ind. 511	20	0
Ind. 512	20	0
Ind. 513	20	0
Ind. 514	20	0
Ind. 515	20	0
Ind. 516	20	0
Ind. 517	20	0
Ind. 518	20	0
Ind. 519	20	0
Ind. 520	20	0
Ind. 521	20	1
Ind. 522	20	0
Ind. 523	20	0
Ind. 524	20	1
Ind. 525	20	0
Ind. 526	20	0
Ind. 527	20	0
Ind. 528	20	1
Ind. 529	20	0
Ind. 530	20	1
Ind. 531	20	1
Ind. 532	20	1
Ind. 533	20	0
Ind. 534	20	0
Ind. 535	20	0
Ind. 536	20	1
Ind. 537	20	0
Ind. 538	20	0
Ind. 539	20	1
Ind. 540	20	0
Ind. 541	20	0
Ind. 542	20	1
Ind. 543	20	0
Ind. 544	20	1
Ind. 545	20	1
Ind. 546	20	0
Ind. 547	20	1
Ind. 548	20	1
Ind. 549	20	1
Ind. 550	20	0
Ind. 551	20	1
Ind. 552	20	1
Ind. 553	20	0
Ind. 554	20	0
Ind. 555	20	0
Ind. 556	20	0
Ind. 557	20	0
Ind. 558	20	0
Ind. 559	20	0
Ind. 560	20	0
Ind. 561	20	0
Ind. 562	20	0
Ind. 563	20	0
Ind. 564	20	0
Ind. 565	20	0
Ind. 566	20	0
Ind. 567	20	0
Ind. 568	20	0
Ind. 569	20	0
Ind. 570	20	1
Ind. 571	20	1
Ind. 572	20	0
Ind. 573	20	0
Ind. 574	20	0
Ind. 575	20	0
Ind. 576	20	0
Ind. 577	20	1
Ind. 578	20	0
Ind. 579	20	0
Ind. 580	20	0
Ind. 581	20	1
Ind. 582	20	0
Ind. 583	20	0
Ind. 584	20	0
Ind. 585	20	0
Ind. 586	20	0
Ind. 587	20	0
Ind. 588	20	0
Ind. 589	20	0
Ind. 590	20	0
Ind. 591	20	1
Ind. 592	20	0
Ind. 593	20	0
Ind. 594	20	0
Ind. 595	20	0
Ind. 596	20	0
Ind. 597	20	0
Ind. 598	20	0
Ind. 599	20	0
Ind. 600	20	0
Ind. 601	20	1
Ind. 602	20	0
Ind. 603	20	0
Ind. 604	20	0
Ind. 605	20	0
Ind. 606	20	0
Ind. 607	20	0
Ind. 608	20	0
Ind. 609	20	0
Ind. 610	20	0
Ind. 611	20	0
Ind. 612	20	0
Ind. 613	20	0
Ind. 614	20	0
Ind. 615	20	0
Ind. 616	20	0
Ind. 617	20	1
Ind. 618	20	0
Ind. 619	20	0
Ind. 620	20	0
Ind. 621	20	0
Ind. 622	20	1
Ind. 623	20	0
Ind. 624	20	0
Ind. 625	20	0
Ind. 626	20	0
Ind. 627	20	1
Ind. 628	20	0
Ind. 629	20	0
Ind. 630	20	0
