ID	Time	DS test
Ind. 201	10	0
Ind. 202	10	0
Ind. 203	10	0
Ind. 204	10	0
Ind. 205	10	0
Ind. 206	10	0
Ind. 207	10	0
Ind. 208	10	0
Ind. 209	10	0
Ind. 210	10	0
Ind. 211	10	0
Ind. 212	10	0
Ind. 213	10	0
Ind. 214	10	0
Ind. 215	10	0
Ind. 216	10	0
Ind. 217	10	0
Ind. 218	10	0
Ind. 219	10	0
Ind. 220	10	0
Ind. 221	10	0
Ind. 222	10	0
Ind. 223	10	1
Ind. 224	10	0
Ind. 225	10	0
Ind. 226	10	0
Ind. 227	10	0
Ind. 228	10	0
Ind. 229	10	0
Ind. 230	10	0
Ind. 231	10	0
Ind. 232	10	0
Ind. 233	10	0
Ind. 234	10	0
Ind. 235	10	1
Ind. 236	10	0
Ind. 237	10	1
Ind. 238	10	0
Ind. 239	10	0
Ind. 240	10	0
Ind. 1	20	0
Ind. 2	20	0
Ind. 3	20	0
Ind. 4	20	1
Ind. 5	20	0
Ind. 6	20	0
Ind. 7	20	0
Ind. 8	20	0
Ind. 9	20	0
Ind. 10	20	0
Ind. 11	20	0
Ind. 12	20	0
Ind. 13	20	0
Ind. 14	20	0
Ind. 15	20	0
Ind. 16	20	0
Ind. 17	20	0
Ind. 18	20	0
Ind. 19	20	0
Ind. 20	20	0
Ind. 21	20	0
Ind. 22	20	1
Ind. 23	20	0
Ind. 24	20	0
Ind. 25	20	0
Ind. 26	20	0
Ind. 27	20	0
Ind. 28	20	0
Ind. 29	20	0
Ind. 30	20	0
Ind. 31	20	0
Ind. 32	20	0
Ind. 33	20	0
Ind. 34	20	0
Ind. 35	20	0
Ind. 36	20	0
Ind. 37	20	0
Ind. 38	20	1
Ind. 39	20	0
Ind. 40	20	0
Ind. 41	20	1
Ind. 42	20	0
Ind. 43	20	0
Ind. 44	20	0
Ind. 45	20	0
Ind. 46	20	0
Ind. 47	20	0
Ind. 48	20	0
Ind. 49	20	0
Ind. 50	20	1
Ind. 51	20	0
Ind. 52	20	0
Ind. 53	20	0
Ind. 54	20	0
Ind. 55	20	0
Ind. 56	20	0
Ind. 57	20	0
Ind. 58	20	1
Ind. 59	20	0
Ind. 60	20	0
Ind. 61	20	1
Ind. 62	20	0
Ind. 63	20	0
Ind. 64	20	0
Ind. 65	20	0
Ind. 66	20	0
Ind. 67	20	0
Ind. 68	20	0
Ind. 69	20	0
Ind. 70	20	0
Ind. 71	20	0
Ind. 72	20	0
Ind. 73	20	1
Ind. 74	20	0
Ind. 75	20	0
Ind. 76	20	1
Ind. 77	20	0
Ind. 78	20	0
Ind. 79	20	0
Ind. 80	20	0
Ind. 81	20	0
Ind. 82	20	0
Ind. 83	20	0
Ind. 84	20	0
Ind. 85	20	0
Ind. 86	20	0
Ind. 87	20	0
Ind. 88	20	0
Ind. 89	20	0
Ind. 90	20	0
Ind. 91	20	0
Ind. 92	20	0
Ind. 93	20	0
Ind. 94	20	0
Ind. 95	20	1
Ind. 96	20	0
Ind. 97	20	0
Ind. 98	20	0
Ind. 99	20	0
Ind. 100	20	0
Ind. 101	20	1
Ind. 102	20	0
Ind. 103	20	0
Ind. 104	20	0
Ind. 105	20	0
Ind. 106	20	1
Ind. 107	20	0
Ind. 108	20	1
Ind. 109	20	1
Ind. 110	20	0
Ind. 111	20	0
Ind. 112	20	0
Ind. 113	20	0
Ind. 114	20	0
Ind. 115	20	0
Ind. 116	20	0
Ind. 117	20	0
Ind. 118	20	0
Ind. 119	20	0
Ind. 120	20	0
Ind. 121	20	0
Ind. 122	20	0
Ind. 123	20	0
Ind. 124	20	0
Ind. 125	20	0
Ind. 126	20	0
Ind. 127	20	0
Ind. 128	20	0
Ind. 129	20	0
Ind. 130	20	1
Ind. 131	20	0
Ind. 132	20	0
Ind. 133	20	0
Ind. 134	20	0
Ind. 135	20	0
Ind. 136	20	0
Ind. 137	20	0
Ind. 138	20	0
Ind. 139	20	0
Ind. 140	20	0
Ind. 141	20	1
Ind. 142	20	0
Ind. 143	20	0
Ind. 144	20	0
Ind. 145	20	1
Ind. 146	20	0
Ind. 147	20	0
Ind. 148	20	0
Ind. 149	20	0
Ind. 150	20	0
Ind. 151	20	0
Ind. 152	20	0
Ind. 153	20	0
Ind. 154	20	0
Ind. 155	20	0
Ind. 156	20	0
Ind. 157	20	0
Ind. 158	20	0
Ind. 159	20	0
Ind. 160	20	0
Ind. 161	20	1
Ind. 162	20	0
Ind. 163	20	0
Ind. 164	20	0
Ind. 165	20	0
Ind. 166	20	0
Ind. 167	20	0
Ind. 168	20	0
Ind. 169	20	0
Ind. 170	20	0
Ind. 171	20	0
Ind. 172	20	0
Ind. 173	20	0
Ind. 174	20	0
Ind. 175	20	0
Ind. 176	20	0
Ind. 177	20	0
Ind. 178	20	0
Ind. 179	20	0
Ind. 180	20	1
Ind. 181	20	0
Ind. 182	20	0
Ind. 183	20	0
Ind. 184	20	0
Ind. 185	20	0
Ind. 186	20	0
Ind. 187	20	0
Ind. 188	20	0
Ind. 189	20	0
Ind. 190	20	0
Ind. 191	20	0
Ind. 192	20	0
Ind. 193	20	0
Ind. 194	20	0
Ind. 195	20	0
Ind. 196	20	0
Ind. 197	20	0
Ind. 198	20	0
Ind. 199	20	0
Ind. 200	20	0
Ind. 201	20	1
Ind. 202	20	0
Ind. 203	20	0
Ind. 204	20	0
Ind. 205	20	0
Ind. 206	20	1
Ind. 207	20	0
Ind. 208	20	0
Ind. 209	20	0
Ind. 210	20	0
Ind. 211	20	0
Ind. 212	20	0
Ind. 213	20	1
Ind. 214	20	0
Ind. 215	20	0
Ind. 216	20	0
Ind. 217	20	0
Ind. 218	20	0
Ind. 219	20	0
Ind. 220	20	0
Ind. 221	20	1
Ind. 222	20	1
Ind. 223	20	0
Ind. 224	20	1
Ind. 225	20	0
Ind. 226	20	0
Ind. 227	20	0
Ind. 228	20	0
Ind. 229	20	1
Ind. 230	20	0
Ind. 231	20	0
Ind. 232	20	0
Ind. 233	20	0
Ind. 234	20	0
Ind. 235	20	0
Ind. 236	20	0
Ind. 237	20	1
Ind. 238	20	0
Ind. 239	20	0
Ind. 240	20	0
Ind. 1	30	0
Ind. 2	30	0
Ind. 3	30	0
Ind. 4	30	0
Ind. 5	30	0
Ind. 6	30	0
Ind. 7	30	1
Ind. 8	30	0
Ind. 9	30	0
Ind. 10	30	0
Ind. 11	30	0
Ind. 12	30	0
Ind. 13	30	0
Ind. 14	30	0
Ind. 15	30	0
Ind. 16	30	0
Ind. 17	30	0
Ind. 18	30	0
Ind. 19	30	0
Ind. 20	30	0
Ind. 21	30	1
Ind. 22	30	1
Ind. 23	30	1
Ind. 24	30	0
Ind. 25	30	1
Ind. 26	30	0
Ind. 27	30	1
Ind. 28	30	0
Ind. 29	30	0
Ind. 30	30	0
Ind. 31	30	0
Ind. 32	30	0
Ind. 33	30	1
Ind. 34	30	0
Ind. 35	30	0
Ind. 36	30	0
Ind. 37	30	0
Ind. 38	30	0
Ind. 39	30	0
Ind. 40	30	0
Ind. 41	30	0
Ind. 42	30	0
Ind. 43	30	0
Ind. 44	30	0
Ind. 45	30	1
Ind. 46	30	0
Ind. 47	30	0
Ind. 48	30	1
Ind. 49	30	0
Ind. 50	30	0
Ind. 51	30	0
Ind. 52	30	0
Ind. 53	30	0
Ind. 54	30	0
Ind. 55	30	0
Ind. 56	30	0
Ind. 57	30	0
Ind. 58	30	0
Ind. 59	30	0
Ind. 60	30	0
Ind. 61	30	0
Ind. 62	30	1
Ind. 63	30	0
Ind. 64	30	0
Ind. 65	30	0
Ind. 66	30	0
Ind. 67	30	0
Ind. 68	30	0
Ind. 69	30	0
Ind. 70	30	0
Ind. 71	30	1
Ind. 72	30	0
Ind. 73	30	1
Ind. 74	30	1
Ind. 75	30	0
Ind. 76	30	1
Ind. 77	30	1
Ind. 78	30	1
Ind. 79	30	1
Ind. 80	30	0
Ind. 81	30	0
Ind. 82	30	1
Ind. 83	30	0
Ind. 84	30	0
Ind. 85	30	0
Ind. 86	30	0
Ind. 87	30	0
Ind. 88	30	0
Ind. 89	30	0
Ind. 90	30	0
Ind. 91	30	0
Ind. 92	30	0
Ind. 93	30	0
Ind. 94	30	0
Ind. 95	30	0
Ind. 96	30	0
Ind. 97	30	1
Ind. 98	30	0
Ind. 99	30	1
Ind. 100	30	0
Ind. 101	30	1
Ind. 102	30	0
Ind. 103	30	0
Ind. 104	30	0
Ind. 105	30	0
Ind. 106	30	0
Ind. 107	30	0
Ind. 108	30	0
Ind. 109	30	0
Ind. 110	30	1
Ind. 111	30	0
Ind. 112	30	0
Ind. 113	30	0
Ind. 114	30	0
Ind. 115	30	0
Ind. 116	30	0
Ind. 117	30	0
Ind. 118	30	0
Ind. 119	30	0
Ind. 120	30	0
Ind. 121	30	0
Ind. 122	30	0
Ind. 123	30	0
Ind. 124	30	0
Ind. 125	30	0
Ind. 126	30	0
Ind. 127	30	0
Ind. 128	30	0
Ind. 129	30	0
Ind. 130	30	0
Ind. 131	30	0
Ind. 132	30	0
Ind. 133	30	0
Ind. 134	30	0
Ind. 135	30	0
Ind. 136	30	0
Ind. 137	30	0
Ind. 138	30	0
Ind. 139	30	0
Ind. 140	30	0
Ind. 141	30	1
Ind. 142	30	0
Ind. 143	30	0
Ind. 144	30	0
Ind. 145	30	0
Ind. 146	30	0
Ind. 147	30	0
Ind. 148	30	1
Ind. 149	30	0
Ind. 150	30	0
Ind. 151	30	0
Ind. 152	30	0
Ind. 153	30	0
Ind. 154	30	0
Ind. 155	30	0
Ind. 156	30	0
Ind. 157	30	0
Ind. 158	30	0
Ind. 159	30	0
Ind. 160	30	0
Ind. 161	30	1
Ind. 162	30	0
Ind. 163	30	0
Ind. 164	30	0
Ind. 165	30	1
Ind. 166	30	0
Ind. 167	30	0
Ind. 168	30	0
Ind. 169	30	0
Ind. 170	30	0
Ind. 171	30	0
Ind. 172	30	0
Ind. 173	30	1
Ind. 174	30	0
Ind. 175	30	0
Ind. 176	30	0
Ind. 177	30	0
Ind. 178	30	0
Ind. 179	30	0
Ind. 180	30	0
Ind. 181	30	1
Ind. 182	30	0
Ind. 183	30	1
Ind. 184	30	0
Ind. 185	30	0
Ind. 186	30	1
Ind. 187	30	0
Ind. 188	30	0
Ind. 189	30	1
Ind. 190	30	0
Ind. 191	30	0
Ind. 192	30	1
Ind. 193	30	0
Ind. 194	30	1
Ind. 195	30	1
Ind. 196	30	1
Ind. 197	30	0
Ind. 198	30	0
Ind. 199	30	0
Ind. 200	30	1
Ind. 201	30	1
Ind. 202	30	0
Ind. 203	30	0
Ind. 204	30	1
Ind. 205	30	0
Ind. 206	30	0
Ind. 207	30	0
Ind. 208	30	0
Ind. 209	30	1
Ind. 210	30	0
Ind. 211	30	0
Ind. 212	30	0
Ind. 213	30	0
Ind. 214	30	0
Ind. 215	30	1
Ind. 216	30	0
Ind. 217	30	1
Ind. 218	30	0
Ind. 219	30	1
Ind. 220	30	0
Ind. 221	30	1
Ind. 222	30	1
Ind. 223	30	0
Ind. 224	30	0
Ind. 225	30	0
Ind. 226	30	0
Ind. 227	30	0
Ind. 228	30	0
Ind. 229	30	1
Ind. 230	30	0
Ind. 231	30	0
Ind. 232	30	0
Ind. 233	30	0
Ind. 234	30	1
Ind. 235	30	0
Ind. 236	30	0
Ind. 237	30	0
Ind. 238	30	0
Ind. 239	30	0
Ind. 240	30	1
Ind. 1	40	1
Ind. 2	40	0
Ind. 3	40	0
Ind. 4	40	0
Ind. 5	40	0
Ind. 6	40	0
Ind. 7	40	0
Ind. 8	40	0
Ind. 9	40	0
Ind. 10	40	0
Ind. 11	40	0
Ind. 12	40	0
Ind. 13	40	0
Ind. 14	40	0
Ind. 15	40	0
Ind. 16	40	0
Ind. 17	40	0
Ind. 18	40	0
Ind. 19	40	0
Ind. 20	40	0
Ind. 21	40	0
Ind. 22	40	0
Ind. 23	40	1
Ind. 24	40	0
Ind. 25	40	1
Ind. 26	40	0
Ind. 27	40	0
Ind. 28	40	1
Ind. 29	40	0
Ind. 30	40	0
Ind. 31	40	0
Ind. 32	40	0
Ind. 33	40	0
Ind. 34	40	0
Ind. 35	40	1
Ind. 36	40	0
Ind. 37	40	1
Ind. 38	40	0
Ind. 39	40	1
Ind. 40	40	0
Ind. 41	40	0
Ind. 42	40	0
Ind. 43	40	0
Ind. 44	40	0
Ind. 45	40	0
Ind. 46	40	0
Ind. 47	40	0
Ind. 48	40	1
Ind. 49	40	0
Ind. 50	40	0
Ind. 51	40	1
Ind. 52	40	1
Ind. 53	40	0
Ind. 54	40	0
Ind. 55	40	1
Ind. 56	40	0
Ind. 57	40	0
Ind. 58	40	0
Ind. 59	40	1
Ind. 60	40	0
Ind. 61	40	0
Ind. 62	40	0
Ind. 63	40	0
Ind. 64	40	0
Ind. 65	40	1
Ind. 66	40	0
Ind. 67	40	1
Ind. 68	40	1
Ind. 69	40	1
Ind. 70	40	0
Ind. 71	40	0
Ind. 72	40	0
Ind. 73	40	1
Ind. 74	40	1
Ind. 75	40	0
Ind. 76	40	1
Ind. 77	40	0
Ind. 78	40	0
Ind. 79	40	0
Ind. 80	40	0
Ind. 81	40	1
Ind. 82	40	0
Ind. 83	40	0
Ind. 84	40	0
Ind. 85	40	0
Ind. 86	40	0
Ind. 87	40	0
Ind. 88	40	1
Ind. 89	40	0
Ind. 90	40	0
Ind. 91	40	0
Ind. 92	40	0
Ind. 93	40	1
Ind. 94	40	0
Ind. 95	40	1
Ind. 96	40	0
Ind. 97	40	1
Ind. 98	40	1
Ind. 99	40	1
Ind. 100	40	1
Ind. 101	40	0
Ind. 102	40	0
Ind. 103	40	1
Ind. 104	40	0
Ind. 105	40	0
Ind. 106	40	1
Ind. 107	40	0
Ind. 108	40	0
Ind. 109	40	0
Ind. 110	40	0
Ind. 111	40	0
Ind. 112	40	0
Ind. 113	40	0
Ind. 114	40	0
Ind. 115	40	0
Ind. 116	40	0
Ind. 117	40	0
Ind. 118	40	0
Ind. 119	40	0
Ind. 120	40	0
Ind. 121	40	1
Ind. 122	40	0
Ind. 123	40	0
Ind. 124	40	0
Ind. 125	40	0
Ind. 126	40	1
Ind. 127	40	0
Ind. 128	40	0
Ind. 129	40	0
Ind. 130	40	1
Ind. 131	40	0
Ind. 132	40	0
Ind. 133	40	0
Ind. 134	40	0
Ind. 135	40	0
Ind. 136	40	0
Ind. 137	40	0
Ind. 138	40	0
Ind. 139	40	0
Ind. 140	40	0
Ind. 141	40	1
Ind. 142	40	0
Ind. 143	40	0
Ind. 144	40	0
Ind. 145	40	0
Ind. 146	40	0
Ind. 147	40	0
Ind. 148	40	0
Ind. 149	40	0
Ind. 150	40	1
Ind. 151	40	0
Ind. 152	40	0
Ind. 153	40	0
Ind. 154	40	0
Ind. 155	40	0
Ind. 156	40	0
Ind. 157	40	0
Ind. 158	40	0
Ind. 159	40	0
Ind. 160	40	0
Ind. 161	40	1
Ind. 162	40	0
Ind. 163	40	0
Ind. 164	40	0
Ind. 165	40	0
Ind. 166	40	0
Ind. 167	40	0
Ind. 168	40	0
Ind. 169	40	0
Ind. 170	40	0
Ind. 171	40	0
Ind. 172	40	1
Ind. 173	40	0
Ind. 174	40	0
Ind. 175	40	0
Ind. 176	40	0
Ind. 177	40	0
Ind. 178	40	0
Ind. 179	40	0
Ind. 180	40	1
Ind. 181	40	0
Ind. 182	40	0
Ind. 183	40	1
Ind. 184	40	1
Ind. 185	40	0
Ind. 186	40	1
Ind. 187	40	1
Ind. 188	40	1
Ind. 189	40	0
Ind. 190	40	1
Ind. 191	40	0
Ind. 192	40	1
Ind. 193	40	0
Ind. 194	40	0
Ind. 195	40	0
Ind. 196	40	0
Ind. 197	40	0
Ind. 198	40	0
Ind. 199	40	0
Ind. 200	40	0
Ind. 201	40	1
Ind. 202	40	0
Ind. 203	40	0
Ind. 204	40	0
Ind. 205	40	0
Ind. 206	40	0
Ind. 207	40	0
Ind. 208	40	1
Ind. 209	40	1
Ind. 210	40	0
Ind. 211	40	0
Ind. 212	40	0
Ind. 213	40	0
Ind. 214	40	0
Ind. 215	40	1
Ind. 216	40	0
Ind. 217	40	0
Ind. 218	40	0
Ind. 219	40	1
Ind. 220	40	1
Ind. 221	40	1
Ind. 222	40	0
Ind. 223	40	0
Ind. 224	40	0
Ind. 225	40	0
Ind. 226	40	0
Ind. 227	40	0
Ind. 228	40	0
Ind. 229	40	0
Ind. 230	40	1
Ind. 231	40	1
Ind. 232	40	1
Ind. 233	40	0
Ind. 234	40	1
Ind. 235	40	1
Ind. 236	40	0
Ind. 237	40	1
Ind. 238	40	0
Ind. 239	40	1
Ind. 240	40	0
Ind. 1	50	1
Ind. 2	50	0
Ind. 3	50	0
Ind. 4	50	0
Ind. 5	50	0
Ind. 6	50	0
Ind. 7	50	0
Ind. 8	50	0
Ind. 9	50	0
Ind. 10	50	0
Ind. 11	50	0
Ind. 12	50	0
Ind. 13	50	0
Ind. 14	50	0
Ind. 15	50	0
Ind. 16	50	0
Ind. 17	50	1
Ind. 18	50	0
Ind. 19	50	0
Ind. 20	50	0
Ind. 21	50	1
Ind. 22	50	0
Ind. 23	50	0
Ind. 24	50	1
Ind. 25	50	0
Ind. 26	50	1
Ind. 27	50	1
Ind. 28	50	1
Ind. 29	50	0
Ind. 30	50	0
Ind. 31	50	0
Ind. 32	50	0
Ind. 33	50	1
Ind. 34	50	0
Ind. 35	50	1
Ind. 36	50	1
Ind. 37	50	0
Ind. 38	50	0
Ind. 39	50	1
Ind. 40	50	1
Ind. 41	50	0
Ind. 42	50	0
Ind. 43	50	0
Ind. 44	50	0
Ind. 45	50	0
Ind. 46	50	0
Ind. 47	50	0
Ind. 48	50	0
Ind. 49	50	0
Ind. 50	50	0
Ind. 51	50	0
Ind. 52	50	1
Ind. 53	50	0
Ind. 54	50	0
Ind. 55	50	1
Ind. 56	50	0
Ind. 57	50	0
Ind. 58	50	0
Ind. 59	50	0
Ind. 60	50	0
Ind. 61	50	1
Ind. 62	50	1
Ind. 63	50	0
Ind. 64	50	0
Ind. 65	50	0
Ind. 66	50	1
Ind. 67	50	1
Ind. 68	50	1
Ind. 69	50	0
Ind. 70	50	1
Ind. 71	50	0
Ind. 72	50	1
Ind. 73	50	1
Ind. 74	50	1
Ind. 75	50	0
Ind. 76	50	0
Ind. 77	50	0
Ind. 78	50	0
Ind. 79	50	1
Ind. 80	50	0
Ind. 81	50	0
Ind. 82	50	0
Ind. 83	50	0
Ind. 84	50	0
Ind. 85	50	0
Ind. 86	50	0
Ind. 87	50	1
Ind. 88	50	0
Ind. 89	50	0
Ind. 90	50	0
Ind. 91	50	0
Ind. 92	50	0
Ind. 93	50	1
Ind. 94	50	0
Ind. 95	50	1
Ind. 96	50	0
Ind. 97	50	0
Ind. 98	50	0
Ind. 99	50	1
Ind. 100	50	0
Ind. 101	50	0
Ind. 102	50	1
Ind. 103	50	0
Ind. 104	50	0
Ind. 105	50	0
Ind. 106	50	1
Ind. 107	50	0
Ind. 108	50	0
Ind. 109	50	0
Ind. 110	50	0
Ind. 111	50	0
Ind. 112	50	0
Ind. 113	50	0
Ind. 114	50	0
Ind. 115	50	0
Ind. 116	50	0
Ind. 117	50	0
Ind. 118	50	0
Ind. 119	50	1
Ind. 120	50	0
Ind. 121	50	1
Ind. 122	50	1
Ind. 123	50	0
Ind. 124	50	0
Ind. 125	50	0
Ind. 126	50	0
Ind. 127	50	0
Ind. 128	50	1
Ind. 129	50	0
Ind. 130	50	0
Ind. 131	50	0
Ind. 132	50	0
Ind. 133	50	0
Ind. 134	50	0
Ind. 135	50	0
Ind. 136	50	0
Ind. 137	50	0
Ind. 138	50	0
Ind. 139	50	0
Ind. 140	50	0
Ind. 141	50	1
Ind. 142	50	0
Ind. 143	50	0
Ind. 144	50	1
Ind. 145	50	1
Ind. 146	50	0
Ind. 147	50	0
Ind. 148	50	0
Ind. 149	50	0
Ind. 150	50	0
Ind. 151	50	0
Ind. 152	50	0
Ind. 153	50	0
Ind. 154	50	0
Ind. 155	50	0
Ind. 156	50	0
Ind. 157	50	0
Ind. 158	50	1
Ind. 159	50	1
Ind. 160	50	1
Ind. 161	50	1
Ind. 162	50	0
Ind. 163	50	0
Ind. 164	50	0
Ind. 165	50	0
Ind. 166	50	0
Ind. 167	50	1
Ind. 168	50	1
Ind. 169	50	0
Ind. 170	50	0
Ind. 171	50	0
Ind. 172	50	0
Ind. 173	50	0
Ind. 174	50	0
Ind. 175	50	0
Ind. 176	50	0
Ind. 177	50	0
Ind. 178	50	0
Ind. 179	50	0
Ind. 180	50	0
Ind. 181	50	0
Ind. 182	50	1
Ind. 183	50	0
Ind. 184	50	0
Ind. 185	50	0
Ind. 186	50	1
Ind. 187	50	0
Ind. 188	50	0
Ind. 189	50	1
Ind. 190	50	1
Ind. 191	50	1
Ind. 192	50	0
Ind. 193	50	1
Ind. 194	50	1
Ind. 195	50	0
Ind. 196	50	1
Ind. 197	50	1
Ind. 198	50	1
Ind. 199	50	1
Ind. 200	50	1
Ind. 201	50	0
Ind. 202	50	1
Ind. 203	50	0
Ind. 204	50	0
Ind. 205	50	1
Ind. 206	50	0
Ind. 207	50	0
Ind. 208	50	1
Ind. 209	50	1
Ind. 210	50	0
Ind. 211	50	1
Ind. 212	50	0
Ind. 213	50	1
Ind. 214	50	0
Ind. 215	50	1
Ind. 216	50	0
Ind. 217	50	0
Ind. 218	50	1
Ind. 219	50	0
Ind. 220	50	0
Ind. 221	50	0
Ind. 222	50	1
Ind. 223	50	0
Ind. 224	50	0
Ind. 225	50	0
Ind. 226	50	1
Ind. 227	50	1
Ind. 228	50	0
Ind. 229	50	1
Ind. 230	50	0
Ind. 231	50	1
Ind. 232	50	1
Ind. 233	50	0
Ind. 234	50	1
Ind. 235	50	0
Ind. 236	50	1
Ind. 237	50	1
Ind. 238	50	0
Ind. 239	50	0
Ind. 240	50	1
Ind. 1	60	1
Ind. 2	60	0
Ind. 3	60	0
Ind. 4	60	0
Ind. 5	60	0
Ind. 6	60	1
Ind. 7	60	0
Ind. 8	60	0
Ind. 9	60	0
Ind. 10	60	0
Ind. 11	60	0
Ind. 12	60	0
Ind. 13	60	0
Ind. 14	60	0
Ind. 15	60	0
Ind. 16	60	0
Ind. 17	60	0
Ind. 18	60	0
Ind. 19	60	0
Ind. 20	60	0
Ind. 21	60	0
Ind. 22	60	0
Ind. 23	60	1
Ind. 24	60	0
Ind. 25	60	1
Ind. 26	60	1
Ind. 27	60	0
Ind. 28	60	0
Ind. 29	60	0
Ind. 30	60	1
Ind. 31	60	1
Ind. 32	60	0
Ind. 33	60	1
Ind. 34	60	0
Ind. 35	60	1
Ind. 36	60	0
Ind. 37	60	0
Ind. 38	60	0
Ind. 39	60	1
Ind. 40	60	0
Ind. 41	60	0
Ind. 42	60	0
Ind. 43	60	1
Ind. 44	60	0
Ind. 45	60	0
Ind. 46	60	0
Ind. 47	60	1
Ind. 48	60	0
Ind. 49	60	1
Ind. 50	60	0
Ind. 51	60	0
Ind. 52	60	0
Ind. 53	60	0
Ind. 54	60	0
Ind. 55	60	1
Ind. 56	60	1
Ind. 57	60	0
Ind. 58	60	0
Ind. 59	60	0
Ind. 60	60	0
Ind. 61	60	0
Ind. 62	60	1
Ind. 63	60	0
Ind. 64	60	1
Ind. 65	60	0
Ind. 66	60	0
Ind. 67	60	1
Ind. 68	60	1
Ind. 69	60	1
Ind. 70	60	0
