ID	Time	DS test
Ind. 99	80	0
Ind. 100	80	0
Ind. 101	80	0
Ind. 102	80	0
Ind. 103	80	0
Ind. 104	80	1
Ind. 105	80	0
Ind. 106	80	1
Ind. 107	80	0
Ind. 108	80	1
Ind. 109	80	0
Ind. 110	80	0
Ind. 111	80	0
Ind. 112	80	0
Ind. 113	80	0
Ind. 114	80	0
Ind. 115	80	0
Ind. 116	80	0
Ind. 117	80	0
Ind. 118	80	0
Ind. 119	80	0
Ind. 120	80	0
Ind. 121	80	0
Ind. 122	80	0
Ind. 123	80	0
Ind. 124	80	0
Ind. 125	80	1
Ind. 126	80	0
Ind. 127	80	1
Ind. 128	80	0
Ind. 129	80	0
Ind. 130	80	0
Ind. 131	80	0
Ind. 132	80	0
Ind. 133	80	0
Ind. 134	80	0
Ind. 135	80	0
Ind. 136	80	0
Ind. 137	80	1
Ind. 138	80	0
Ind. 139	80	0
Ind. 140	80	0
Ind. 141	80	0
Ind. 142	80	0
Ind. 143	80	0
Ind. 144	80	1
Ind. 145	80	0
Ind. 146	80	0
Ind. 147	80	0
Ind. 148	80	0
Ind. 149	80	1
Ind. 150	80	1
Ind. 151	80	0
Ind. 152	80	0
Ind. 153	80	0
Ind. 154	80	0
Ind. 155	80	0
Ind. 156	80	0
Ind. 157	80	0
Ind. 158	80	0
Ind. 159	80	0
Ind. 160	80	0
Ind. 161	80	0
Ind. 162	80	0
Ind. 163	80	0
Ind. 164	80	0
Ind. 165	80	0
Ind. 166	80	0
Ind. 167	80	0
Ind. 168	80	0
Ind. 169	80	0
Ind. 170	80	0
Ind. 171	80	0
Ind. 172	80	0
Ind. 173	80	0
Ind. 174	80	0
Ind. 175	80	0
Ind. 176	80	0
Ind. 177	80	0
Ind. 178	80	0
Ind. 179	80	0
Ind. 180	80	0
Ind. 181	80	0
Ind. 182	80	0
Ind. 183	80	1
Ind. 184	80	0
Ind. 185	80	1
Ind. 186	80	0
Ind. 187	80	0
Ind. 188	80	0
Ind. 189	80	0
Ind. 190	80	0
Ind. 191	80	0
Ind. 192	80	0
Ind. 193	80	0
Ind. 194	80	0
Ind. 195	80	0
Ind. 196	80	0
Ind. 197	80	0
Ind. 198	80	0
Ind. 199	80	0
Ind. 200	80	0
Ind. 201	80	0
Ind. 1	100	0
Ind. 2	100	0
Ind. 3	100	0
Ind. 4	100	0
Ind. 5	100	0
Ind. 6	100	0
Ind. 7	100	0
Ind. 8	100	0
Ind. 9	100	0
Ind. 10	100	0
Ind. 11	100	0
Ind. 12	100	0
Ind. 13	100	0
Ind. 14	100	0
Ind. 15	100	0
Ind. 16	100	0
Ind. 17	100	0
Ind. 18	100	0
Ind. 19	100	0
Ind. 20	100	0
Ind. 21	100	0
Ind. 22	100	0
Ind. 23	100	0
Ind. 24	100	0
Ind. 25	100	0
Ind. 26	100	0
Ind. 27	100	0
Ind. 28	100	0
Ind. 29	100	0
Ind. 30	100	0
Ind. 31	100	0
Ind. 32	100	0
Ind. 33	100	0
Ind. 34	100	0
Ind. 35	100	0
Ind. 36	100	0
Ind. 37	100	0
Ind. 38	100	0
Ind. 39	100	0
Ind. 40	100	0
Ind. 41	100	0
Ind. 42	100	0
Ind. 43	100	1
Ind. 44	100	0
Ind. 45	100	1
Ind. 46	100	0
Ind. 47	100	0
Ind. 48	100	0
Ind. 49	100	0
Ind. 50	100	0
Ind. 51	100	0
Ind. 52	100	0
Ind. 53	100	0
Ind. 54	100	0
Ind. 55	100	0
Ind. 56	100	0
Ind. 57	100	0
Ind. 58	100	0
Ind. 59	100	0
Ind. 60	100	0
Ind. 61	100	0
Ind. 62	100	0
Ind. 63	100	0
Ind. 64	100	0
Ind. 65	100	0
Ind. 66	100	0
Ind. 67	100	0
Ind. 68	100	0
Ind. 69	100	0
Ind. 70	100	0
Ind. 71	100	0
Ind. 72	100	0
Ind. 73	100	0
Ind. 74	100	0
Ind. 75	100	0
Ind. 76	100	0
Ind. 77	100	0
Ind. 78	100	0
Ind. 79	100	0
Ind. 80	100	0
Ind. 81	100	0
Ind. 82	100	0
Ind. 83	100	0
Ind. 84	100	0
Ind. 85	100	0
Ind. 86	100	0
Ind. 87	100	0
Ind. 88	100	0
Ind. 89	100	0
Ind. 90	100	0
Ind. 91	100	0
Ind. 92	100	0
Ind. 93	100	0
Ind. 94	100	0
Ind. 95	100	0
Ind. 96	100	0
Ind. 97	100	0
Ind. 98	100	0
Ind. 99	100	0
Ind. 100	100	0
Ind. 101	100	0
Ind. 102	100	0
Ind. 103	100	0
Ind. 104	100	0
Ind. 105	100	0
Ind. 106	100	0
Ind. 107	100	0
Ind. 108	100	0
Ind. 109	100	0
Ind. 110	100	0
Ind. 111	100	0
Ind. 112	100	0
Ind. 113	100	0
Ind. 114	100	0
Ind. 115	100	0
Ind. 116	100	0
Ind. 117	100	0
Ind. 118	100	0
Ind. 119	100	0
Ind. 120	100	0
Ind. 121	100	0
Ind. 122	100	0
Ind. 123	100	0
Ind. 124	100	0
Ind. 125	100	0
Ind. 126	100	0
Ind. 127	100	0
Ind. 128	100	0
Ind. 129	100	0
Ind. 130	100	0
Ind. 131	100	0
Ind. 132	100	0
Ind. 133	100	0
Ind. 134	100	0
Ind. 135	100	0
Ind. 136	100	0
Ind. 137	100	1
Ind. 138	100	0
Ind. 139	100	0
Ind. 140	100	0
Ind. 141	100	0
Ind. 142	100	0
Ind. 143	100	0
Ind. 144	100	0
Ind. 145	100	0
Ind. 146	100	0
Ind. 147	100	0
Ind. 148	100	0
Ind. 149	100	0
Ind. 150	100	0
Ind. 151	100	0
Ind. 152	100	0
Ind. 153	100	0
Ind. 154	100	0
Ind. 155	100	0
Ind. 156	100	0
Ind. 157	100	0
Ind. 158	100	0
Ind. 159	100	0
Ind. 160	100	0
Ind. 161	100	0
Ind. 162	100	0
Ind. 163	100	0
Ind. 164	100	0
Ind. 165	100	0
Ind. 166	100	0
Ind. 167	100	0
Ind. 168	100	0
Ind. 169	100	0
Ind. 170	100	0
Ind. 171	100	0
Ind. 172	100	0
Ind. 173	100	0
Ind. 174	100	0
Ind. 175	100	0
Ind. 176	100	0
Ind. 177	100	0
Ind. 178	100	0
Ind. 179	100	0
Ind. 180	100	0
Ind. 181	100	0
Ind. 182	100	0
Ind. 183	100	0
Ind. 184	100	0
Ind. 185	100	0
Ind. 186	100	0
Ind. 187	100	0
Ind. 188	100	0
Ind. 189	100	0
Ind. 190	100	0
Ind. 191	100	0
Ind. 192	100	0
Ind. 193	100	0
Ind. 194	100	0
Ind. 195	100	0
Ind. 196	100	0
Ind. 197	100	0
Ind. 198	100	0
Ind. 199	100	0
Ind. 200	100	0
Ind. 201	100	0
