ID	Time
Ind. 443	4.15722
Ind. 446	2.4574
Ind. 447	2.32767
Ind. 449	3.94494
Ind. 450	3.68212
Ind. 453	3.65122
Ind. 457	4.01272
Ind. 462	2.81896
Ind. 467	5.75261
Ind. 468	2.69352
Ind. 469	5.34252
Ind. 473	2.4394
Ind. 474	3.42737
Ind. 476	2.55885
Ind. 477	2.66871
Ind. 480	2.73433
Ind. 485	2.42979
Ind. 486	2.93818
Ind. 487	3.15045
Ind. 488	3.2654
Ind. 493	3.84418
Ind. 501	3.42464
Ind. 505	2.56251
Ind. 506	3.23624
Ind. 508	3.05124
Ind. 509	2.74376
Ind. 510	3.06196
Ind. 511	2.82201
Ind. 512	4.01045
Ind. 514	3.19245
Ind. 515	4.34485
Ind. 517	2.62937
Ind. 518	3.03528
Ind. 523	2.80701
Ind. 526	2.56459
Ind. 527	5.53019
Ind. 532	2.9684
Ind. 534	2.86313
Ind. 535	3.30386
Ind. 537	2.71306
Ind. 538	2.99427
Ind. 540	4.53139
Ind. 542	5.49561
Ind. 544	2.75528
Ind. 545	3.62634
Ind. 546	3.23511
Ind. 547	2.96434
Ind. 548	2.84706
Ind. 550	3.74889
Ind. 554	5.02281
Ind. 555	2.71163
Ind. 557	3.15255
Ind. 558	3.04845
Ind. 562	2.88048
Ind. 563	5.61781
Ind. 566	5.32921
Ind. 567	3.3842
Ind. 568	3.07088
Ind. 573	3.09396
Ind. 574	2.76011
Ind. 576	3.97885
Ind. 579	3.96774
Ind. 585	5.1043
Ind. 586	3.66976
Ind. 587	3.71217
Ind. 589	3.04832
Ind. 590	3.76012
Ind. 594	2.91828
Ind. 595	4.27319
Ind. 596	4.28247
Ind. 597	3.03938
Ind. 599	3.71058
Ind. 600	3.09323
Ind. 601	4.34372
Ind. 603	3.51132
Ind. 604	4.63246
Ind. 605	5.3833
Ind. 606	3.27436
Ind. 607	4.77789
Ind. 609	3.45796
Ind. 611	5.27798
Ind. 612	5.77695
Ind. 613	3.01375
Ind. 614	5.83319
Ind. 620	4.966
Ind. 622	3.46731
Ind. 627	4.06027
Ind. 628	3.93488
Ind. 629	4.1628
Ind. 631	5.26581
Ind. 632	3.58686
Ind. 633	3.91122
Ind. 637	4.11029
Ind. 638	3.49823
Ind. 639	4.79102
Ind. 640	6.34399
Ind. 644	3.97003
Ind. 646	4.56468
Ind. 647	3.55069
Ind. 649	3.62255
Ind. 651	3.02275
Ind. 654	10.2058
Ind. 655	3.07425
Ind. 656	3.44632
Ind. 659	3.17686
Ind. 660	4.05332
Ind. 661	4.15481
Ind. 663	5.09239
Ind. 664	3.36787
Ind. 666	5.72451
Ind. 667	3.84047
Ind. 669	3.39088
Ind. 670	3.65221
Ind. 671	3.45498
Ind. 672	7.01211
Ind. 678	6.50721
Ind. 679	3.52676
Ind. 680	3.11178
Ind. 682	3.11141
Ind. 683	4.42211
Ind. 685	3.23316
Ind. 689	4.4559
Ind. 692	3.67412
Ind. 693	3.44878
Ind. 697	4.46258
Ind. 698	4.68497
Ind. 700	3.42475
Ind. 701	3.33726
Ind. 703	3.25698
Ind. 705	4.09815
Ind. 706	3.55067
Ind. 708	3.21193
Ind. 709	3.78006
Ind. 712	3.25942
Ind. 713	3.46542
Ind. 714	3.36383
Ind. 715	4.71853
Ind. 717	4.33535
Ind. 718	6.77503
Ind. 722	4.11477
Ind. 725	3.67264
Ind. 726	4.7017
Ind. 729	4.93204
Ind. 731	6.17014
Ind. 732	3.74029
Ind. 735	3.85537
Ind. 736	3.49887
Ind. 737	5.3208
Ind. 738	4.89735
Ind. 740	3.73395
Ind. 741	3.46824
Ind. 742	4.39957
Ind. 743	3.59361
Ind. 744	6.37569
Ind. 745	4.54349
Ind. 746	3.54386
Ind. 748	3.91689
Ind. 749	3.5387
Ind. 750	3.83778
Ind. 752	3.53851
Ind. 754	3.58842
Ind. 755	3.36382
Ind. 757	6.67776
Ind. 758	4.19266
Ind. 762	4.0966
Ind. 764	3.66077
Ind. 765	4.10538
Ind. 766	7.18412
Ind. 768	3.846
Ind. 769	4.11637
Ind. 770	3.45069
Ind. 772	7.27497
Ind. 773	3.48514
Ind. 774	3.61807
Ind. 775	3.9115
Ind. 777	3.79958
Ind. 778	4.35507
Ind. 779	3.39438
Ind. 780	3.52161
Ind. 781	5.13622
Ind. 783	3.53875
Ind. 785	6.73903
Ind. 787	5.26358
Ind. 789	5.36743
Ind. 791	5.5189
Ind. 792	4.20957
Ind. 793	3.93836
Ind. 796	3.78837
Ind. 799	3.71112
Ind. 802	3.89569
Ind. 804	3.76156
Ind. 805	5.35785
Ind. 806	10.9327
Ind. 808	4.44571
Ind. 809	4.86502
Ind. 811	4.86591
Ind. 812	3.6529
Ind. 813	4.13674
Ind. 814	3.95885
Ind. 815	4.2432
Ind. 817	5.02727
Ind. 818	5.0154
Ind. 819	5.52536
Ind. 820	4.41754
Ind. 821	6.35482
Ind. 822	3.87951
Ind. 823	4.44628
Ind. 824	6.26074
Ind. 825	3.95927
Ind. 826	4.54657
Ind. 827	4.29363
Ind. 829	5.30561
Ind. 830	3.62835
Ind. 832	4.49568
Ind. 833	4.36849
Ind. 834	6.14154
Ind. 835	4.11141
Ind. 836	4.59252
Ind. 837	4.85642
Ind. 838	3.83625
Ind. 841	4.07263
Ind. 844	4.48338
Ind. 845	4.00582
Ind. 846	7.81599
Ind. 847	4.40288
Ind. 848	4.77876
Ind. 849	3.74151
Ind. 850	4.27886
Ind. 851	4.3345
Ind. 852	4.49219
Ind. 853	4.09311
Ind. 854	3.85183
Ind. 856	6.58851
Ind. 858	4.79411
Ind. 859	5.25791
Ind. 861	3.95633
Ind. 862	3.82078
Ind. 863	5.49143
Ind. 864	4.5044
Ind. 865	4.26573
Ind. 866	4.23887
Ind. 867	4.14168
Ind. 868	5.28266
Ind. 869	5.86677
Ind. 870	4.5285
Ind. 872	4.79419
Ind. 873	4.3622
Ind. 874	4.03695
Ind. 875	4.00882
Ind. 876	5.3271
Ind. 877	4.86769
Ind. 878	5.75976
Ind. 879	4.27665
Ind. 880	4.04889
Ind. 881	5.213
Ind. 884	5.88712
Ind. 885	5.1956
Ind. 886	4.64308
Ind. 888	5.67067
Ind. 889	4.21727
Ind. 890	10.2612
Ind. 891	4.20458
Ind. 892	4.57395
Ind. 897	4.82572
Ind. 898	4.2337
Ind. 899	4.8267
Ind. 900	4.61462
Ind. 901	4.126
Ind. 904	5.45647
Ind. 909	4.47604
Ind. 913	4.27272
Ind. 915	4.66654
Ind. 917	4.23702
Ind. 918	5.38346
Ind. 920	6.38312
Ind. 922	6.08927
Ind. 924	5.10338
Ind. 925	5.91186
Ind. 926	4.99831
Ind. 927	6.22418
Ind. 928	4.72596
Ind. 929	7.01048
Ind. 930	4.52913
Ind. 931	4.9406
Ind. 932	7.05476
Ind. 933	5.29303
Ind. 934	5.00931
Ind. 938	4.7688
Ind. 942	6.33609
Ind. 943	4.6985
Ind. 944	4.97291
Ind. 945	5.03143
Ind. 947	5.12828
Ind. 948	5.47404
Ind. 953	6.69726
Ind. 954	5.52033
Ind. 955	4.9986
Ind. 956	5.63811
Ind. 957	5.56834
Ind. 960	6.25714
Ind. 961	5.28637
Ind. 962	5.00482
Ind. 963	5.38556
Ind. 965	5.13665
Ind. 967	5.57166
Ind. 968	7.32357
Ind. 971	5.29819
Ind. 972	5.73048
Ind. 975	5.47504
Ind. 980	6.02714
Ind. 981	8.32275
Ind. 982	5.51234
Ind. 987	8.65811
Ind. 988	5.81087
Ind. 990	6.7112
Ind. 991	9.95955
Ind. 999	6.12939
Ind. 1000	6.51783
Ind. 1002	9.00544
Ind. 1003	6.90841
Ind. 1008	8.4695
Ind. 1012	6.84851
Ind. 1015	6.86467
Ind. 1019	6.95907
Ind. 1022	7.65524
Ind. 1025	8.61384
Ind. 1027	7.64447
Ind. 1029	9.7095
Ind. 1032	8.11408
Ind. 1041	7.78442
Ind. 1047	11.9925
Ind. 1069	8.24202
Ind. 1071	8.90951
Ind. 1090	9.78819
Ind. 1093	9.05841
Ind. 1094	8.49286
Ind. 1099	8.55302
Ind. 1100	13.894
Ind. 1103	9.0161
Ind. 1113	9.32063
Ind. 1116	8.77059
Ind. 1117	8.80806
Ind. 1119	9.63749
Ind. 1122	9.03119
Ind. 1127	9.35695
Ind. 1133	8.87591
Ind. 1135	9.03496
Ind. 1138	9.45432
Ind. 1141	9.70753
Ind. 1145	9.52788
Ind. 1152	10.8607
Ind. 1165	10.4196
Ind. 1166	12.1918
Ind. 1169	9.43411
Ind. 1173	9.98896
Ind. 1175	9.54198
Ind. 1178	10.2744
Ind. 1183	11.3801
Ind. 1186	9.56752
Ind. 1188	10.0466
Ind. 1196	9.94937
Ind. 1201	11.238
Ind. 1204	10.4575
Ind. 1205	9.92627
Ind. 1207	10.7209
Ind. 1208	10.5078
Ind. 1210	9.69865
Ind. 1211	11.4377
Ind. 1213	13.3342
Ind. 1214	10.4187
Ind. 1219	10.3084
Ind. 1224	10.0077
Ind. 1227	11.8901
Ind. 1230	9.92304
Ind. 1235	10.9609
Ind. 1237	11.4927
Ind. 1238	12.5445
Ind. 1247	10.3165
Ind. 1252	10.6787
Ind. 1257	10.203
Ind. 1263	11.8931
Ind. 1275	11.9806
Ind. 1277	10.2489
Ind. 1279	10.4569
Ind. 1282	10.2212
Ind. 1283	10.7184
Ind. 1284	11.9212
Ind. 1285	12.383
Ind. 1287	11.5964
Ind. 1292	11.2116
Ind. 1294	10.8056
Ind. 1295	11.6208
Ind. 1305	10.3739
Ind. 1307	11.8022
Ind. 1320	10.5461
Ind. 1326	10.8803
Ind. 1327	10.9257
Ind. 1330	10.7858
Ind. 1339	11.6591
Ind. 1342	11.1895
Ind. 1343	11.1608
Ind. 1347	12.6975
Ind. 1351	11.1033
Ind. 1353	11.4558
Ind. 1356	11.0408
Ind. 1357	11.054
Ind. 1363	14.0571
Ind. 1366	12.0498
Ind. 1367	13.2827
Ind. 1377	15.4689
Ind. 1390	12.7008
Ind. 1391	11.3632
Ind. 1398	12.1908
Ind. 1400	13.0331
Ind. 1401	11.5472
Ind. 1402	11.8583
Ind. 1410	11.2341
Ind. 1411	11.3729
Ind. 1412	12.4744
Ind. 1417	11.9158
Ind. 1419	11.7314
Ind. 1421	11.221
Ind. 1428	12.9994
Ind. 1429	13.754
Ind. 1430	12.1059
Ind. 1431	10.9964
Ind. 1434	11.8713
Ind. 1435	10.9683
Ind. 1436	11.2692
Ind. 1438	12.8022
Ind. 1440	11.9163
Ind. 1442	11.653
Ind. 1443	11.614
Ind. 1444	12.5874
Ind. 1448	11.191
Ind. 1449	11.3628
Ind. 1450	11.4126
Ind. 1452	12.2608
Ind. 1458	11.3693
Ind. 1459	12.2743
Ind. 1464	11.1065
Ind. 1466	13.1383
Ind. 1469	11.169
Ind. 1470	11.1034
Ind. 1471	13.6645
Ind. 1472	11.1866
Ind. 1475	14.1156
Ind. 1477	11.3877
Ind. 1478	13.6218
Ind. 1481	11.9015
Ind. 1483	11.897
Ind. 1489	11.7713
Ind. 1491	11.3066
Ind. 1492	13.008
Ind. 1493	13.8221
Ind. 1500	11.9029
Ind. 1502	11.6507
Ind. 1503	11.4501
Ind. 1505	11.4207
Ind. 1506	14.4535
Ind. 1508	11.6254
Ind. 1509	11.4187
Ind. 1510	11.3192
Ind. 1511	12.3671
Ind. 1513	11.7967
Ind. 1515	13.0909
Ind. 1516	11.3707
Ind. 1517	12.2134
Ind. 1518	11.8275
Ind. 1519	11.5788
Ind. 1520	12.6278
Ind. 1522	12.1157
Ind. 1523	12.4052
Ind. 1524	11.9169
Ind. 1529	12.4488
Ind. 1530	11.2491
Ind. 1531	12.0788
Ind. 1534	12.4927
Ind. 1536	12.8793
Ind. 1537	11.6689
Ind. 1541	12.5561
Ind. 1542	14.0258
Ind. 1543	15.025
Ind. 1544	11.5517
Ind. 1545	12.1254
Ind. 1548	12.8143
Ind. 1550	11.9218
Ind. 1551	11.8223
Ind. 1554	11.8909
Ind. 1555	12.8034
Ind. 1556	11.3561
Ind. 1558	12.9115
Ind. 1559	11.3933
Ind. 1566	12.8022
Ind. 1567	11.5272
Ind. 1568	13.6993
Ind. 1569	11.8101
Ind. 1572	14.822
Ind. 1574	11.3971
Ind. 1576	11.5853
Ind. 1577	12.2505
Ind. 1579	13.5744
Ind. 1581	11.4926
Ind. 1582	11.4293
Ind. 1583	14.6035
Ind. 1585	11.8656
Ind. 1586	12.0834
Ind. 1588	11.8954
Ind. 1590	11.7828
Ind. 1591	11.7921
Ind. 1592	12.2243
Ind. 1593	12.5897
Ind. 1594	11.5252
Ind. 1595	12.9615
Ind. 1597	13.1975
Ind. 1598	12.3202
Ind. 1599	11.6797
Ind. 1602	11.5122
Ind. 1603	12.6022
Ind. 1604	12.0846
Ind. 1605	13.6883
Ind. 1607	11.9837
Ind. 1608	12.2453
Ind. 1609	11.6007
Ind. 1610	11.4831
Ind. 1611	11.6058
Ind. 1614	11.5783
Ind. 1615	13.2454
Ind. 1616	11.6393
Ind. 1617	11.534
Ind. 1618	11.579
Ind. 1619	12.6577
Ind. 1620	13.593
Ind. 1621	11.5397
Ind. 1622	12.206
Ind. 1623	11.7707
Ind. 1624	13.8268
Ind. 1625	12.3372
Ind. 1626	12.082
Ind. 1630	11.8428
Ind. 1631	11.7263
Ind. 1633	11.8163
Ind. 1635	11.9174
Ind. 1636	13.1074
Ind. 1637	11.7102
Ind. 1639	11.9927
Ind. 1642	11.8939
Ind. 1644	11.6813
Ind. 1645	13.1133
Ind. 1646	11.8319
Ind. 1647	12.8018
Ind. 1648	12.9402
Ind. 1649	12.0001
Ind. 1650	11.8318
Ind. 1651	12.3082
Ind. 1653	11.8063
Ind. 1654	13.955
Ind. 1658	13.964
Ind. 1659	11.8168
Ind. 1660	11.9816
Ind. 1661	12.0346
Ind. 1662	13.1179
Ind. 1663	12.799
Ind. 1664	14.5212
Ind. 1665	11.7975
Ind. 1668	12.1045
Ind. 1669	12.631
Ind. 1671	12.0419
Ind. 1672	12.0942
Ind. 1673	12.7933
Ind. 1674	12.5049
Ind. 1676	13.0592
Ind. 1678	14.5956
Ind. 1679	12.0535
Ind. 1681	12.5101
Ind. 1683	13.5336
Ind. 1684	11.7829
Ind. 1686	12.68
Ind. 1687	12.778
Ind. 1688	11.9699
Ind. 1689	12.3672
Ind. 1690	14.6638
Ind. 1691	12.1759
Ind. 1694	17.4515
Ind. 1696	12.1769
Ind. 1697	11.8578
Ind. 1698	13.0298
Ind. 1700	12.4142
Ind. 1701	12.9333
Ind. 1702	12.428
Ind. 1703	11.9089
Ind. 1705	12.0147
Ind. 1707	12.9795
Ind. 1709	11.9292
Ind. 1710	12.7517
Ind. 1711	11.8871
Ind. 1712	13.0753
Ind. 1716	12.4717
Ind. 1717	12.7461
Ind. 1718	12.4807
Ind. 1719	13.3951
Ind. 1720	13.2046
Ind. 1721	13.4026
Ind. 1722	12.6444
Ind. 1723	12.788
Ind. 1724	11.9622
Ind. 1726	12.4347
Ind. 1728	13.0954
Ind. 1730	12.3291
Ind. 1731	13.0686
Ind. 1732	12.7917
Ind. 1735	12.3491
Ind. 1737	13.0097
Ind. 1741	13.3451
Ind. 1742	12.1351
Ind. 1744	13.6041
Ind. 1746	12.3155
Ind. 1748	12.1952
Ind. 1750	13.8596
Ind. 1751	15.7394
Ind. 1752	12.8982
Ind. 1753	13.0732
Ind. 1754	15.1166
Ind. 1757	12.6209
Ind. 1759	12.9597
Ind. 1760	12.9998
Ind. 1761	12.4999
Ind. 1762	12.5834
Ind. 1763	12.3578
Ind. 1764	12.4141
Ind. 1766	12.9838
Ind. 1767	12.6035
Ind. 1770	12.6435
Ind. 1771	12.3739
Ind. 1772	12.372
Ind. 1773	12.8584
Ind. 1775	12.7833
Ind. 1777	12.7739
Ind. 1779	12.3857
Ind. 1782	12.3357
Ind. 1784	14.0082
Ind. 1785	12.2356
Ind. 1786	12.6204
Ind. 1788	12.1939
Ind. 1790	13.1981
Ind. 1791	12.7343
Ind. 1792	14.2007
Ind. 1794	13.845
Ind. 1795	18.6839
Ind. 1797	12.5445
Ind. 1798	13.171
Ind. 1799	12.4931
Ind. 1801	15.1075
Ind. 1802	13.0066
Ind. 1803	12.3213
Ind. 1804	12.7576
Ind. 1805	12.7759
Ind. 1807	12.7958
Ind. 1808	13.9993
Ind. 1809	12.4845
Ind. 1810	12.7123
Ind. 1812	12.3937
Ind. 1814	13.2884
Ind. 1815	13.4049
Ind. 1816	12.7255
Ind. 1818	12.7716
Ind. 1820	13.3726
Ind. 1821	13.8883
Ind. 1823	12.7648
Ind. 1824	12.9373
Ind. 1825	14.5531
Ind. 1826	12.78
Ind. 1827	17.2642
Ind. 1829	13.8975
Ind. 1833	13.5106
Ind. 1835	13.7602
Ind. 1836	12.8217
Ind. 1837	12.9026
Ind. 1842	12.6172
Ind. 1845	13.1318
Ind. 1846	13.0144
Ind. 1847	14.3531
Ind. 1849	13.0731
Ind. 1850	13.8524
Ind. 1851	14.2281
Ind. 1852	14.2275
Ind. 1854	12.8462
Ind. 1855	13.8939
Ind. 1856	16.1677
Ind. 1861	13.1676
Ind. 1862	13.2751
Ind. 1863	16.1622
Ind. 1866	13.0323
Ind. 1867	13.9067
Ind. 1868	13.3109
Ind. 1869	13.6025
Ind. 1873	15.4458
Ind. 1874	13.3501
Ind. 1875	14.4744
Ind. 1876	14.2929
Ind. 1877	13.8267
Ind. 1878	14.393
Ind. 1879	13.5642
Ind. 1881	14.5013
Ind. 1883	13.4154
Ind. 1885	13.3537
Ind. 1889	13.2687
Ind. 1890	13.413
Ind. 1892	15.6206
Ind. 1898	14.6814
Ind. 1901	14.0207
Ind. 1902	16.2405
Ind. 1903	15.1368
Ind. 1908	14.5191
Ind. 1912	14.0827
Ind. 1916	15.2096
Ind. 1918	14.001
Ind. 1919	15.1536
Ind. 1920	14.5933
Ind. 1922	16.1208
Ind. 1923	15.2326
Ind. 1924	14.768
Ind. 1925	14.7509
Ind. 1927	15.6057
Ind. 1929	14.3994
Ind. 1930	16.3199
Ind. 1941	16.0069
Ind. 1942	14.8657
Ind. 1953	15.8478
Ind. 1962	15.4766
Ind. 1969	15.6283
Ind. 1981	17.1687
Ind. 1982	16.3702
Ind. 1990	16.0531
Ind. 1993	19.2928
Ind. 1995	16.389
Ind. 2027	16.7405
Ind. 2036	17.4075
Ind. 2045	20.3274
Ind. 2090	17.3897
Ind. 2114	19.1494
Ind. 2139	18.2215
Ind. 2143	19.6372
Ind. 2146	17.8808
Ind. 2156	18.5517
Ind. 2161	18.828
Ind. 2164	18.387
Ind. 2181	18.7546
Ind. 2191	19.0688
Ind. 2193	19.9495
Ind. 2198	18.2406
Ind. 2199	18.4442
Ind. 2203	18.4866
Ind. 2205	19.9237
Ind. 2211	20.4482
Ind. 2213	19.402
Ind. 2214	19.0519
Ind. 2218	18.3977
Ind. 2234	19.1645
Ind. 2235	19.2255
Ind. 2238	19.9786
Ind. 2239	19.4822
Ind. 2242	20.6078
Ind. 2243	20.656
Ind. 2249	18.8893
Ind. 2250	18.7706
Ind. 2259	20.3218
Ind. 2266	22.0268
Ind. 2269	19.1701
Ind. 2274	20.1447
Ind. 2278	19.9051
Ind. 2282	19.0604
Ind. 2286	20.2983
Ind. 2287	19.3843
Ind. 2292	18.8113
Ind. 2294	20.9801
Ind. 2299	18.8152
Ind. 2303	23.0447
Ind. 2304	19.4527
Ind. 2305	19.0764
Ind. 2307	20.6097
Ind. 2309	18.8909
Ind. 2313	21.2993
Ind. 2319	18.7848
Ind. 2320	24.4438
Ind. 2322	20.8939
Ind. 2329	18.9014
Ind. 2331	19.104
Ind. 2334	19.081
Ind. 2339	19.1999
Ind. 2341	19.4163
Ind. 2343	19.351
Ind. 2347	19.4854
Ind. 2350	20.2383
Ind. 2352	19.6411
Ind. 2355	20.3358
Ind. 2357	20.3535
Ind. 2359	20.0122
Ind. 2360	19.696
Ind. 2361	28.3772
Ind. 2362	20.0113
Ind. 2363	19.1341
Ind. 2364	20.1366
Ind. 2366	19.5085
Ind. 2368	20.0802
Ind. 2369	20.0752
Ind. 2370	19.8909
Ind. 2372	21.1646
Ind. 2373	19.7172
Ind. 2374	21.9
Ind. 2376	20.1491
Ind. 2379	19.2577
Ind. 2380	19.4089
Ind. 2381	19.1206
Ind. 2382	19.504
Ind. 2383	19.0471
Ind. 2384	21.4796
Ind. 2388	19.0432
Ind. 2390	19.2159
Ind. 2392	20.0922
Ind. 2393	19.2582
Ind. 2395	20.3567
Ind. 2396	20.7852
Ind. 2398	19.3811
Ind. 2399	19.1336
Ind. 2402	19.1713
Ind. 2403	23.4002
Ind. 2404	19.7901
Ind. 2405	19.7793
Ind. 2406	19.3403
Ind. 2407	21.7241
Ind. 2409	19.2075
Ind. 2410	19.5103
Ind. 2411	19.1834
Ind. 2413	20.0693
Ind. 2414	19.63
Ind. 2417	19.8515
Ind. 2419	20.6434
Ind. 2424	19.278
Ind. 2427	20.1004
Ind. 2430	21.5801
Ind. 2431	19.8049
Ind. 2432	19.6042
Ind. 2433	23.5494
Ind. 2434	23.7779
Ind. 2436	19.324
Ind. 2437	20.9895
Ind. 2438	19.9371
Ind. 2440	19.9772
Ind. 2442	19.7161
Ind. 2443	19.2177
Ind. 2444	19.5502
Ind. 2447	23.0284
Ind. 2448	19.2851
Ind. 2449	20.53
Ind. 2456	22.3435
Ind. 2458	19.4725
Ind. 2462	19.4562
Ind. 2463	19.8822
Ind. 2464	20.4301
Ind. 2465	20.0463
Ind. 2468	21.3636
Ind. 2469	23.3907
Ind. 2470	20.4924
Ind. 2471	21.6782
Ind. 2473	19.6426
Ind. 2474	19.6858
Ind. 2475	19.7692
Ind. 2481	19.4527
Ind. 2483	19.4069
Ind. 2485	21.8871
Ind. 2488	19.827
Ind. 2489	19.9929
Ind. 2490	21.4832
Ind. 2493	19.6026
Ind. 2494	20.081
Ind. 2495	19.3935
Ind. 2497	21.4612
Ind. 2498	19.6257
Ind. 2499	21.7817
Ind. 2501	20.1387
Ind. 2502	21.9585
Ind. 2503	20.0447
Ind. 2507	19.4758
Ind. 2509	19.8529
Ind. 2510	19.5559
Ind. 2513	20.0529
Ind. 2515	19.4056
Ind. 2518	20.8669
Ind. 2519	21.6611
Ind. 2520	20.1812
Ind. 2521	19.7516
Ind. 2522	20.1582
Ind. 2523	19.8658
Ind. 2525	20.6588
Ind. 2526	19.6273
Ind. 2527	19.5739
Ind. 2528	21.2599
Ind. 2529	20.5587
Ind. 2530	22.6585
Ind. 2533	19.6553
Ind. 2536	20.4412
Ind. 2537	23.1976
Ind. 2540	21.6542
Ind. 2543	19.5807
Ind. 2544	25.6022
Ind. 2545	21.6387
Ind. 2546	21.1752
Ind. 2547	20.6725
Ind. 2549	19.5146
Ind. 2552	19.702
Ind. 2557	19.5449
Ind. 2558	20.6083
Ind. 2559	20.4419
Ind. 2560	19.649
Ind. 2561	20.594
Ind. 2562	20.6407
Ind. 2563	19.5966
Ind. 2566	20.5382
Ind. 2567	20.2278
Ind. 2570	21.6226
Ind. 2571	19.7805
Ind. 2572	20.8757
Ind. 2573	19.7383
Ind. 2575	20.3924
Ind. 2577	20.1423
Ind. 2581	21.1849
Ind. 2583	22.3691
Ind. 2584	19.9769
Ind. 2586	19.6277
Ind. 2587	19.8125
Ind. 2588	19.6413
Ind. 2592	19.8786
Ind. 2593	20.8698
Ind. 2594	20.1771
Ind. 2595	19.9773
Ind. 2596	21.7516
Ind. 2597	20.9401
Ind. 2598	20.2976
Ind. 2600	21.0296
Ind. 2603	20.3552
Ind. 2604	19.678
Ind. 2605	19.9931
Ind. 2607	20.4732
Ind. 2608	19.9513
Ind. 2609	20.0105
Ind. 2610	22.2456
Ind. 2612	22.2172
Ind. 2613	21.7551
Ind. 2615	19.7393
Ind. 2617	19.9738
Ind. 2618	20.1353
Ind. 2619	20.3086
Ind. 2621	20.1115
Ind. 2623	20.9307
Ind. 2624	20.9823
Ind. 2625	19.8739
Ind. 2627	20.907
Ind. 2628	19.7961
Ind. 2629	20.2996
Ind. 2630	20.098
Ind. 2631	20.5058
Ind. 2632	19.9893
Ind. 2634	19.896
Ind. 2637	20.724
Ind. 2639	21.9524
Ind. 2640	19.8814
Ind. 2642	22.5754
Ind. 2645	20.7338
Ind. 2646	21.9586
Ind. 2647	21.7037
Ind. 2648	19.839
Ind. 2649	21.0805
Ind. 2650	20.7338
Ind. 2651	19.9447
Ind. 2652	20.2135
Ind. 2653	22.5696
Ind. 2654	20.1463
Ind. 2655	20.6961
Ind. 2656	20.0924
Ind. 2657	20.0709
Ind. 2660	20.278
Ind. 2661	21.6151
Ind. 2662	20.7431
Ind. 2663	19.8838
Ind. 2664	19.9759
Ind. 2665	20.2553
Ind. 2669	22.1205
Ind. 2670	19.9139
Ind. 2671	19.8274
Ind. 2672	20.6983
Ind. 2673	21.8234
Ind. 2674	20.2178
Ind. 2675	19.9316
Ind. 2676	19.8504
Ind. 2677	20.3022
Ind. 2678	22.2126
