ID	Time	DS	Capture name
Ind. 76	0	I	Cap:t=0
Ind. 77	0	I	Cap:t=0
Ind. 78	0	I	Cap:t=0
Ind. 79	0	I	Cap:t=0
Ind. 80	0	I	Cap:t=0
Ind. 81	0	I	Cap:t=0
Ind. 82	0	I	Cap:t=0
Ind. 83	0	I	Cap:t=0
Ind. 84	0	I	Cap:t=0
Ind. 85	0	I	Cap:t=0
Ind. 86	0	I	Cap:t=0
Ind. 87	0	I	Cap:t=0
Ind. 88	0	I	Cap:t=0
Ind. 89	0	I	Cap:t=0
Ind. 90	0	I	Cap:t=0
Ind. 91	0	I	Cap:t=0
Ind. 92	0	I	Cap:t=0
Ind. 93	0	I	Cap:t=0
Ind. 94	0	I	Cap:t=0
Ind. 95	0	I	Cap:t=0
Ind. 96	0	I	Cap:t=0
Ind. 97	0	I	Cap:t=0
Ind. 98	0	I	Cap:t=0
Ind. 99	0	I	Cap:t=0
Ind. 100	0	I	Cap:t=0
Ind. 101	0	S	Cap:t=0
Ind. 102	0	S	Cap:t=0
Ind. 103	0	S	Cap:t=0
Ind. 104	0	S	Cap:t=0
Ind. 105	0	S	Cap:t=0
Ind. 106	0	S	Cap:t=0
Ind. 107	0	S	Cap:t=0
Ind. 108	0	S	Cap:t=0
Ind. 109	0	S	Cap:t=0
Ind. 110	0	S	Cap:t=0
Ind. 111	0	S	Cap:t=0
Ind. 112	0	S	Cap:t=0
Ind. 113	0	S	Cap:t=0
Ind. 114	0	S	Cap:t=0
Ind. 115	0	S	Cap:t=0
Ind. 116	0	S	Cap:t=0
Ind. 117	0	S	Cap:t=0
Ind. 118	0	S	Cap:t=0
Ind. 119	0	S	Cap:t=0
Ind. 120	0	S	Cap:t=0
Ind. 121	0	S	Cap:t=0
Ind. 122	0	S	Cap:t=0
Ind. 123	0	S	Cap:t=0
Ind. 124	0	S	Cap:t=0
Ind. 125	0	S	Cap:t=0
Ind. 126	0	S	Cap:t=0
Ind. 127	0	S	Cap:t=0
Ind. 128	0	S	Cap:t=0
Ind. 129	0	S	Cap:t=0
Ind. 130	0	S	Cap:t=0
Ind. 131	0	S	Cap:t=0
Ind. 132	0	S	Cap:t=0
Ind. 133	0	S	Cap:t=0
Ind. 134	0	S	Cap:t=0
Ind. 135	0	S	Cap:t=0
Ind. 136	0	S	Cap:t=0
Ind. 137	0	S	Cap:t=0
Ind. 138	0	S	Cap:t=0
Ind. 139	0	S	Cap:t=0
Ind. 140	0	S	Cap:t=0
Ind. 141	0	S	Cap:t=0
Ind. 142	0	S	Cap:t=0
Ind. 143	0	S	Cap:t=0
Ind. 144	0	S	Cap:t=0
Ind. 145	0	S	Cap:t=0
Ind. 146	0	S	Cap:t=0
Ind. 147	0	S	Cap:t=0
Ind. 148	0	S	Cap:t=0
Ind. 149	0	S	Cap:t=0
Ind. 150	0	S	Cap:t=0
Ind. 151	0	S	Cap:t=0
Ind. 152	0	S	Cap:t=0
Ind. 153	0	S	Cap:t=0
Ind. 154	0	S	Cap:t=0
Ind. 155	0	S	Cap:t=0
Ind. 156	0	S	Cap:t=0
Ind. 157	0	S	Cap:t=0
Ind. 158	0	S	Cap:t=0
Ind. 159	0	S	Cap:t=0
Ind. 160	0	S	Cap:t=0
Ind. 161	0	S	Cap:t=0
Ind. 162	0	S	Cap:t=0
Ind. 163	0	S	Cap:t=0
Ind. 164	0	S	Cap:t=0
Ind. 165	0	S	Cap:t=0
Ind. 166	0	S	Cap:t=0
Ind. 167	0	S	Cap:t=0
Ind. 168	0	S	Cap:t=0
Ind. 169	0	S	Cap:t=0
Ind. 170	0	S	Cap:t=0
Ind. 171	0	S	Cap:t=0
Ind. 172	0	S	Cap:t=0
Ind. 173	0	S	Cap:t=0
Ind. 174	0	S	Cap:t=0
Ind. 175	0	S	Cap:t=0
Ind. 176	0	S	Cap:t=0
Ind. 177	0	S	Cap:t=0
Ind. 178	0	S	Cap:t=0
Ind. 179	0	S	Cap:t=0
Ind. 180	0	S	Cap:t=0
Ind. 181	0	S	Cap:t=0
Ind. 182	0	S	Cap:t=0
Ind. 183	0	S	Cap:t=0
Ind. 184	0	S	Cap:t=0
Ind. 185	0	S	Cap:t=0
Ind. 186	0	S	Cap:t=0
Ind. 187	0	S	Cap:t=0
Ind. 188	0	S	Cap:t=0
Ind. 189	0	S	Cap:t=0
Ind. 190	0	S	Cap:t=0
Ind. 191	0	S	Cap:t=0
Ind. 192	0	S	Cap:t=0
Ind. 193	0	S	Cap:t=0
Ind. 194	0	S	Cap:t=0
Ind. 195	0	S	Cap:t=0
Ind. 196	0	S	Cap:t=0
Ind. 197	0	S	Cap:t=0
Ind. 198	0	S	Cap:t=0
Ind. 199	0	S	Cap:t=0
Ind. 200	0	S	Cap:t=0
Ind. 201	0	S	Cap:t=0
Ind. 202	0	S	Cap:t=0
Ind. 203	0	S	Cap:t=0
Ind. 204	0	S	Cap:t=0
Ind. 205	0	S	Cap:t=0
Ind. 206	0	S	Cap:t=0
Ind. 207	0	S	Cap:t=0
Ind. 208	0	S	Cap:t=0
Ind. 209	0	S	Cap:t=0
Ind. 210	0	S	Cap:t=0
Ind. 211	0	S	Cap:t=0
Ind. 212	0	S	Cap:t=0
Ind. 213	0	S	Cap:t=0
Ind. 214	0	S	Cap:t=0
Ind. 215	0	S	Cap:t=0
Ind. 216	0	S	Cap:t=0
Ind. 217	0	S	Cap:t=0
Ind. 218	0	S	Cap:t=0
Ind. 219	0	S	Cap:t=0
Ind. 220	0	S	Cap:t=0
Ind. 221	0	S	Cap:t=0
Ind. 222	0	S	Cap:t=0
Ind. 223	0	S	Cap:t=0
Ind. 224	0	S	Cap:t=0
Ind. 225	0	S	Cap:t=0
Ind. 226	0	S	Cap:t=0
Ind. 227	0	S	Cap:t=0
Ind. 228	0	S	Cap:t=0
Ind. 229	0	S	Cap:t=0
Ind. 230	0	S	Cap:t=0
Ind. 231	0	S	Cap:t=0
Ind. 232	0	S	Cap:t=0
Ind. 233	0	S	Cap:t=0
Ind. 234	0	S	Cap:t=0
Ind. 235	0	S	Cap:t=0
Ind. 236	0	S	Cap:t=0
Ind. 237	0	S	Cap:t=0
Ind. 238	0	S	Cap:t=0
Ind. 239	0	S	Cap:t=0
Ind. 240	0	S	Cap:t=0
Ind. 241	0	S	Cap:t=0
Ind. 242	0	S	Cap:t=0
Ind. 243	0	S	Cap:t=0
Ind. 244	0	S	Cap:t=0
Ind. 245	0	S	Cap:t=0
Ind. 246	0	S	Cap:t=0
Ind. 247	0	S	Cap:t=0
Ind. 248	0	S	Cap:t=0
Ind. 249	0	S	Cap:t=0
Ind. 250	0	S	Cap:t=0
Ind. 1	20	S	Cap:t=20
Ind. 2	20	I	Cap:t=20
Ind. 3	20	S	Cap:t=20
Ind. 4	20	S	Cap:t=20
Ind. 5	20	S	Cap:t=20
Ind. 6	20	I	Cap:t=20
Ind. 7	20	S	Cap:t=20
Ind. 8	20	S	Cap:t=20
Ind. 9	20	S	Cap:t=20
Ind. 10	20	S	Cap:t=20
Ind. 11	20	I	Cap:t=20
Ind. 13	20	I	Cap:t=20
Ind. 14	20	I	Cap:t=20
Ind. 16	20	S	Cap:t=20
Ind. 19	20	S	Cap:t=20
Ind. 20	20	S	Cap:t=20
Ind. 22	20	S	Cap:t=20
Ind. 23	20	S	Cap:t=20
Ind. 24	20	I	Cap:t=20
Ind. 25	20	I	Cap:t=20
Ind. 26	20	S	Cap:t=20
Ind. 28	20	S	Cap:t=20
Ind. 29	20	I	Cap:t=20
Ind. 30	20	S	Cap:t=20
Ind. 32	20	S	Cap:t=20
Ind. 33	20	I	Cap:t=20
Ind. 34	20	S	Cap:t=20
Ind. 35	20	I	Cap:t=20
Ind. 36	20	I	Cap:t=20
Ind. 39	20	I	Cap:t=20
Ind. 40	20	S	Cap:t=20
Ind. 41	20	I	Cap:t=20
Ind. 42	20	I	Cap:t=20
Ind. 44	20	I	Cap:t=20
Ind. 45	20	S	Cap:t=20
Ind. 46	20	I	Cap:t=20
Ind. 47	20	S	Cap:t=20
Ind. 48	20	I	Cap:t=20
Ind. 49	20	I	Cap:t=20
Ind. 53	20	I	Cap:t=20
Ind. 55	20	I	Cap:t=20
Ind. 56	20	S	Cap:t=20
Ind. 57	20	S	Cap:t=20
Ind. 59	20	I	Cap:t=20
Ind. 61	20	I	Cap:t=20
Ind. 63	20	I	Cap:t=20
Ind. 65	20	I	Cap:t=20
Ind. 67	20	S	Cap:t=20
Ind. 70	20	I	Cap:t=20
Ind. 73	20	S	Cap:t=20
Ind. 74	20	I	Cap:t=20
Ind. 75	20	S	Cap:t=20
Ind. 80	20	I	Cap:t=20
Ind. 83	20	I	Cap:t=20
Ind. 85	20	I	Cap:t=20
Ind. 86	20	I	Cap:t=20
Ind. 87	20	I	Cap:t=20
Ind. 89	20	I	Cap:t=20
Ind. 90	20	S	Cap:t=20
Ind. 93	20	I	Cap:t=20
Ind. 96	20	I	Cap:t=20
Ind. 97	20	I	Cap:t=20
Ind. 98	20	I	Cap:t=20
Ind. 99	20	I	Cap:t=20
Ind. 100	20	I	Cap:t=20
Ind. 101	20	S	Cap:t=20
Ind. 102	20	I	Cap:t=20
Ind. 103	20	I	Cap:t=20
Ind. 104	20	I	Cap:t=20
Ind. 105	20	S	Cap:t=20
Ind. 106	20	I	Cap:t=20
Ind. 107	20	I	Cap:t=20
Ind. 109	20	I	Cap:t=20
Ind. 110	20	I	Cap:t=20
Ind. 111	20	I	Cap:t=20
Ind. 112	20	S	Cap:t=20
Ind. 114	20	S	Cap:t=20
Ind. 115	20	S	Cap:t=20
Ind. 117	20	I	Cap:t=20
Ind. 120	20	I	Cap:t=20
Ind. 121	20	S	Cap:t=20
Ind. 122	20	S	Cap:t=20
Ind. 123	20	I	Cap:t=20
Ind. 126	20	I	Cap:t=20
Ind. 132	20	S	Cap:t=20
Ind. 134	20	I	Cap:t=20
Ind. 135	20	S	Cap:t=20
Ind. 136	20	S	Cap:t=20
Ind. 137	20	I	Cap:t=20
Ind. 140	20	S	Cap:t=20
Ind. 141	20	I	Cap:t=20
Ind. 142	20	S	Cap:t=20
Ind. 143	20	S	Cap:t=20
Ind. 144	20	S	Cap:t=20
Ind. 146	20	S	Cap:t=20
Ind. 147	20	S	Cap:t=20
Ind. 150	20	I	Cap:t=20
Ind. 151	20	I	Cap:t=20
Ind. 153	20	I	Cap:t=20
Ind. 154	20	S	Cap:t=20
Ind. 157	20	I	Cap:t=20
Ind. 158	20	S	Cap:t=20
Ind. 160	20	I	Cap:t=20
Ind. 162	20	I	Cap:t=20
Ind. 163	20	I	Cap:t=20
Ind. 164	20	I	Cap:t=20
Ind. 165	20	I	Cap:t=20
Ind. 166	20	I	Cap:t=20
Ind. 169	20	S	Cap:t=20
Ind. 170	20	I	Cap:t=20
Ind. 172	20	S	Cap:t=20
Ind. 173	20	S	Cap:t=20
Ind. 175	20	I	Cap:t=20
Ind. 178	20	I	Cap:t=20
Ind. 180	20	S	Cap:t=20
Ind. 181	20	I	Cap:t=20
Ind. 182	20	I	Cap:t=20
Ind. 183	20	S	Cap:t=20
Ind. 185	20	S	Cap:t=20
Ind. 186	20	I	Cap:t=20
Ind. 187	20	S	Cap:t=20
Ind. 188	20	S	Cap:t=20
Ind. 191	20	I	Cap:t=20
Ind. 192	20	S	Cap:t=20
Ind. 193	20	I	Cap:t=20
Ind. 194	20	I	Cap:t=20
Ind. 196	20	I	Cap:t=20
Ind. 198	20	I	Cap:t=20
Ind. 199	20	S	Cap:t=20
Ind. 201	20	S	Cap:t=20
Ind. 202	20	S	Cap:t=20
Ind. 203	20	I	Cap:t=20
Ind. 204	20	S	Cap:t=20
Ind. 205	20	S	Cap:t=20
Ind. 206	20	S	Cap:t=20
Ind. 207	20	S	Cap:t=20
Ind. 208	20	I	Cap:t=20
Ind. 209	20	S	Cap:t=20
Ind. 210	20	S	Cap:t=20
Ind. 212	20	I	Cap:t=20
Ind. 213	20	I	Cap:t=20
Ind. 215	20	I	Cap:t=20
Ind. 218	20	I	Cap:t=20
Ind. 220	20	S	Cap:t=20
Ind. 221	20	S	Cap:t=20
Ind. 222	20	I	Cap:t=20
Ind. 223	20	I	Cap:t=20
Ind. 226	20	I	Cap:t=20
Ind. 227	20	S	Cap:t=20
Ind. 228	20	S	Cap:t=20
Ind. 229	20	I	Cap:t=20
Ind. 230	20	S	Cap:t=20
Ind. 231	20	S	Cap:t=20
Ind. 232	20	S	Cap:t=20
Ind. 234	20	S	Cap:t=20
Ind. 235	20	S	Cap:t=20
Ind. 238	20	I	Cap:t=20
Ind. 239	20	I	Cap:t=20
Ind. 240	20	S	Cap:t=20
Ind. 241	20	S	Cap:t=20
Ind. 242	20	I	Cap:t=20
Ind. 243	20	I	Cap:t=20
Ind. 244	20	S	Cap:t=20
Ind. 245	20	S	Cap:t=20
Ind. 246	20	I	Cap:t=20
Ind. 247	20	S	Cap:t=20
Ind. 248	20	I	Cap:t=20
Ind. 250	20	I	Cap:t=20
Ind. 251	20	I	Cap:t=20
Ind. 252	20	S	Cap:t=20
Ind. 255	20	S	Cap:t=20
Ind. 256	20	I	Cap:t=20
Ind. 257	20	S	Cap:t=20
Ind. 258	20	S	Cap:t=20
Ind. 259	20	S	Cap:t=20
Ind. 260	20	S	Cap:t=20
Ind. 262	20	S	Cap:t=20
Ind. 264	20	I	Cap:t=20
Ind. 265	20	S	Cap:t=20
Ind. 266	20	I	Cap:t=20
Ind. 267	20	S	Cap:t=20
Ind. 268	20	I	Cap:t=20
Ind. 270	20	I	Cap:t=20
Ind. 271	20	S	Cap:t=20
Ind. 273	20	I	Cap:t=20
Ind. 274	20	I	Cap:t=20
Ind. 275	20	I	Cap:t=20
Ind. 276	20	I	Cap:t=20
Ind. 277	20	S	Cap:t=20
Ind. 278	20	I	Cap:t=20
Ind. 279	20	S	Cap:t=20
Ind. 280	20	S	Cap:t=20
Ind. 281	20	S	Cap:t=20
Ind. 282	20	S	Cap:t=20
Ind. 285	20	I	Cap:t=20
Ind. 286	20	S	Cap:t=20
Ind. 287	20	S	Cap:t=20
Ind. 288	20	I	Cap:t=20
Ind. 289	20	I	Cap:t=20
Ind. 290	20	S	Cap:t=20
Ind. 291	20	I	Cap:t=20
Ind. 292	20	S	Cap:t=20
Ind. 293	20	S	Cap:t=20
Ind. 294	20	I	Cap:t=20
Ind. 295	20	S	Cap:t=20
Ind. 297	20	I	Cap:t=20
Ind. 299	20	S	Cap:t=20
Ind. 300	20	I	Cap:t=20
Ind. 302	20	S	Cap:t=20
Ind. 303	20	I	Cap:t=20
Ind. 304	20	S	Cap:t=20
Ind. 305	20	S	Cap:t=20
Ind. 306	20	S	Cap:t=20
Ind. 307	20	I	Cap:t=20
Ind. 308	20	I	Cap:t=20
Ind. 309	20	I	Cap:t=20
Ind. 310	20	S	Cap:t=20
Ind. 312	20	I	Cap:t=20
Ind. 313	20	S	Cap:t=20
Ind. 314	20	S	Cap:t=20
Ind. 315	20	I	Cap:t=20
Ind. 316	20	I	Cap:t=20
Ind. 317	20	I	Cap:t=20
Ind. 318	20	I	Cap:t=20
Ind. 319	20	I	Cap:t=20
Ind. 320	20	I	Cap:t=20
Ind. 321	20	S	Cap:t=20
Ind. 322	20	S	Cap:t=20
Ind. 323	20	S	Cap:t=20
Ind. 324	20	S	Cap:t=20
Ind. 325	20	S	Cap:t=20
Ind. 326	20	S	Cap:t=20
Ind. 327	20	I	Cap:t=20
Ind. 328	20	I	Cap:t=20
Ind. 329	20	I	Cap:t=20
Ind. 330	20	S	Cap:t=20
Ind. 331	20	S	Cap:t=20
Ind. 332	20	S	Cap:t=20
Ind. 333	20	S	Cap:t=20
Ind. 334	20	S	Cap:t=20
Ind. 335	20	S	Cap:t=20
Ind. 336	20	S	Cap:t=20
Ind. 337	20	S	Cap:t=20
Ind. 338	20	S	Cap:t=20
Ind. 339	20	S	Cap:t=20
Ind. 340	20	S	Cap:t=20
Ind. 1	40	S	Cap:t=40
Ind. 2	40	I	Cap:t=40
Ind. 4	40	S	Cap:t=40
Ind. 7	40	I	Cap:t=40
Ind. 8	40	I	Cap:t=40
Ind. 11	40	S	Cap:t=40
Ind. 22	40	I	Cap:t=40
Ind. 23	40	S	Cap:t=40
Ind. 24	40	I	Cap:t=40
Ind. 28	40	I	Cap:t=40
Ind. 32	40	I	Cap:t=40
Ind. 33	40	I	Cap:t=40
Ind. 35	40	I	Cap:t=40
Ind. 36	40	I	Cap:t=40
Ind. 40	40	I	Cap:t=40
Ind. 41	40	I	Cap:t=40
Ind. 42	40	I	Cap:t=40
Ind. 44	40	I	Cap:t=40
Ind. 45	40	S	Cap:t=40
Ind. 46	40	S	Cap:t=40
Ind. 47	40	S	Cap:t=40
Ind. 48	40	I	Cap:t=40
Ind. 49	40	S	Cap:t=40
Ind. 55	40	S	Cap:t=40
Ind. 57	40	S	Cap:t=40
Ind. 59	40	S	Cap:t=40
Ind. 63	40	I	Cap:t=40
Ind. 67	40	I	Cap:t=40
Ind. 73	40	S	Cap:t=40
Ind. 83	40	I	Cap:t=40
Ind. 85	40	I	Cap:t=40
Ind. 86	40	I	Cap:t=40
Ind. 89	40	S	Cap:t=40
Ind. 90	40	I	Cap:t=40
Ind. 96	40	I	Cap:t=40
Ind. 97	40	I	Cap:t=40
Ind. 98	40	S	Cap:t=40
Ind. 100	40	I	Cap:t=40
Ind. 101	40	S	Cap:t=40
Ind. 102	40	S	Cap:t=40
Ind. 103	40	I	Cap:t=40
Ind. 106	40	I	Cap:t=40
Ind. 110	40	I	Cap:t=40
Ind. 111	40	I	Cap:t=40
Ind. 112	40	I	Cap:t=40
Ind. 114	40	I	Cap:t=40
Ind. 115	40	I	Cap:t=40
Ind. 117	40	I	Cap:t=40
Ind. 121	40	I	Cap:t=40
Ind. 122	40	S	Cap:t=40
Ind. 123	40	S	Cap:t=40
Ind. 132	40	S	Cap:t=40
Ind. 136	40	S	Cap:t=40
Ind. 137	40	I	Cap:t=40
Ind. 141	40	I	Cap:t=40
Ind. 143	40	S	Cap:t=40
Ind. 146	40	I	Cap:t=40
Ind. 147	40	I	Cap:t=40
Ind. 150	40	S	Cap:t=40
Ind. 151	40	I	Cap:t=40
Ind. 153	40	S	Cap:t=40
Ind. 157	40	I	Cap:t=40
Ind. 158	40	I	Cap:t=40
Ind. 160	40	I	Cap:t=40
Ind. 165	40	S	Cap:t=40
Ind. 169	40	S	Cap:t=40
Ind. 173	40	S	Cap:t=40
Ind. 175	40	I	Cap:t=40
Ind. 178	40	I	Cap:t=40
Ind. 180	40	S	Cap:t=40
Ind. 181	40	S	Cap:t=40
Ind. 185	40	S	Cap:t=40
Ind. 187	40	S	Cap:t=40
Ind. 191	40	S	Cap:t=40
Ind. 192	40	S	Cap:t=40
Ind. 193	40	I	Cap:t=40
Ind. 196	40	S	Cap:t=40
Ind. 198	40	I	Cap:t=40
Ind. 201	40	I	Cap:t=40
Ind. 202	40	I	Cap:t=40
Ind. 203	40	S	Cap:t=40
Ind. 204	40	I	Cap:t=40
Ind. 206	40	I	Cap:t=40
Ind. 207	40	I	Cap:t=40
Ind. 209	40	I	Cap:t=40
Ind. 210	40	S	Cap:t=40
Ind. 212	40	S	Cap:t=40
Ind. 213	40	S	Cap:t=40
Ind. 215	40	S	Cap:t=40
Ind. 221	40	I	Cap:t=40
Ind. 226	40	I	Cap:t=40
Ind. 227	40	S	Cap:t=40
Ind. 228	40	S	Cap:t=40
Ind. 229	40	I	Cap:t=40
Ind. 230	40	S	Cap:t=40
Ind. 231	40	S	Cap:t=40
Ind. 232	40	S	Cap:t=40
Ind. 235	40	I	Cap:t=40
Ind. 238	40	I	Cap:t=40
Ind. 239	40	I	Cap:t=40
Ind. 240	40	S	Cap:t=40
Ind. 242	40	S	Cap:t=40
Ind. 243	40	I	Cap:t=40
Ind. 244	40	S	Cap:t=40
Ind. 245	40	I	Cap:t=40
Ind. 246	40	I	Cap:t=40
Ind. 248	40	I	Cap:t=40
Ind. 250	40	I	Cap:t=40
Ind. 252	40	S	Cap:t=40
Ind. 255	40	I	Cap:t=40
Ind. 258	40	S	Cap:t=40
Ind. 259	40	S	Cap:t=40
Ind. 262	40	I	Cap:t=40
Ind. 264	40	S	Cap:t=40
Ind. 266	40	I	Cap:t=40
Ind. 268	40	I	Cap:t=40
Ind. 270	40	S	Cap:t=40
Ind. 271	40	I	Cap:t=40
Ind. 273	40	S	Cap:t=40
Ind. 275	40	I	Cap:t=40
Ind. 278	40	S	Cap:t=40
Ind. 279	40	I	Cap:t=40
Ind. 280	40	I	Cap:t=40
Ind. 282	40	S	Cap:t=40
Ind. 286	40	I	Cap:t=40
Ind. 288	40	I	Cap:t=40
Ind. 289	40	I	Cap:t=40
Ind. 290	40	S	Cap:t=40
Ind. 293	40	I	Cap:t=40
Ind. 299	40	I	Cap:t=40
Ind. 302	40	I	Cap:t=40
Ind. 303	40	I	Cap:t=40
Ind. 305	40	S	Cap:t=40
Ind. 308	40	I	Cap:t=40
Ind. 310	40	S	Cap:t=40
Ind. 312	40	S	Cap:t=40
Ind. 313	40	I	Cap:t=40
Ind. 314	40	S	Cap:t=40
Ind. 315	40	I	Cap:t=40
Ind. 318	40	I	Cap:t=40
Ind. 319	40	S	Cap:t=40
Ind. 321	40	I	Cap:t=40
Ind. 322	40	S	Cap:t=40
Ind. 325	40	S	Cap:t=40
Ind. 326	40	I	Cap:t=40
Ind. 330	40	I	Cap:t=40
Ind. 331	40	S	Cap:t=40
Ind. 332	40	I	Cap:t=40
Ind. 333	40	S	Cap:t=40
Ind. 334	40	S	Cap:t=40
Ind. 335	40	S	Cap:t=40
Ind. 336	40	S	Cap:t=40
Ind. 338	40	I	Cap:t=40
Ind. 339	40	S	Cap:t=40
Ind. 343	40	S	Cap:t=40
Ind. 344	40	S	Cap:t=40
Ind. 345	40	S	Cap:t=40
Ind. 347	40	S	Cap:t=40
Ind. 348	40	S	Cap:t=40
Ind. 349	40	S	Cap:t=40
Ind. 350	40	S	Cap:t=40
Ind. 351	40	S	Cap:t=40
Ind. 352	40	I	Cap:t=40
Ind. 355	40	S	Cap:t=40
Ind. 356	40	I	Cap:t=40
Ind. 357	40	S	Cap:t=40
Ind. 358	40	S	Cap:t=40
Ind. 359	40	I	Cap:t=40
Ind. 360	40	I	Cap:t=40
Ind. 361	40	I	Cap:t=40
Ind. 362	40	S	Cap:t=40
Ind. 363	40	S	Cap:t=40
Ind. 364	40	S	Cap:t=40
Ind. 365	40	S	Cap:t=40
Ind. 367	40	S	Cap:t=40
Ind. 368	40	I	Cap:t=40
Ind. 369	40	S	Cap:t=40
Ind. 370	40	I	Cap:t=40
Ind. 372	40	I	Cap:t=40
Ind. 373	40	S	Cap:t=40
Ind. 374	40	I	Cap:t=40
Ind. 375	40	S	Cap:t=40
Ind. 376	40	S	Cap:t=40
Ind. 377	40	I	Cap:t=40
Ind. 378	40	I	Cap:t=40
Ind. 380	40	I	Cap:t=40
Ind. 381	40	S	Cap:t=40
Ind. 384	40	S	Cap:t=40
Ind. 385	40	S	Cap:t=40
Ind. 387	40	S	Cap:t=40
Ind. 388	40	S	Cap:t=40
Ind. 389	40	I	Cap:t=40
Ind. 390	40	S	Cap:t=40
Ind. 391	40	S	Cap:t=40
Ind. 392	40	I	Cap:t=40
Ind. 393	40	S	Cap:t=40
Ind. 395	40	S	Cap:t=40
Ind. 397	40	I	Cap:t=40
Ind. 398	40	S	Cap:t=40
Ind. 399	40	I	Cap:t=40
Ind. 400	40	S	Cap:t=40
Ind. 401	40	I	Cap:t=40
Ind. 402	40	S	Cap:t=40
Ind. 403	40	S	Cap:t=40
Ind. 404	40	S	Cap:t=40
Ind. 405	40	I	Cap:t=40
Ind. 406	40	S	Cap:t=40
Ind. 408	40	S	Cap:t=40
Ind. 409	40	S	Cap:t=40
Ind. 410	40	I	Cap:t=40
Ind. 412	40	S	Cap:t=40
Ind. 413	40	S	Cap:t=40
Ind. 415	40	S	Cap:t=40
Ind. 416	40	S	Cap:t=40
Ind. 417	40	S	Cap:t=40
Ind. 418	40	S	Cap:t=40
Ind. 419	40	S	Cap:t=40
Ind. 420	40	I	Cap:t=40
Ind. 421	40	S	Cap:t=40
Ind. 422	40	S	Cap:t=40
Ind. 423	40	S	Cap:t=40
Ind. 424	40	S	Cap:t=40
Ind. 425	40	S	Cap:t=40
Ind. 426	40	S	Cap:t=40
Ind. 427	40	S	Cap:t=40
Ind. 428	40	I	Cap:t=40
Ind. 429	40	I	Cap:t=40
Ind. 430	40	S	Cap:t=40
Ind. 431	40	S	Cap:t=40
Ind. 432	40	I	Cap:t=40
Ind. 433	40	S	Cap:t=40
Ind. 434	40	S	Cap:t=40
Ind. 435	40	S	Cap:t=40
Ind. 4	60	S	Cap:t=60
Ind. 7	60	I	Cap:t=60
Ind. 8	60	I	Cap:t=60
Ind. 24	60	I	Cap:t=60
Ind. 28	60	I	Cap:t=60
Ind. 32	60	S	Cap:t=60
