"ID","t"
"Prod-156",34.6494
"Prod-158",25.3255
"Prod-159",34.6952
"Prod-160",18.1501
"Prod-161",38.944
"Prod-162",29.8481
"Prod-163",29.4871
"Prod-164",37.2701
"Prod-166",20.5226
"Prod-167",29.4733
"Prod-168",24.1948
"Prod-169",18.5026
"Prod-170",47.8175
"Prod-171",24.7284
"Prod-172",15.3955
"Prod-173",35.5237
"Prod-174",26.7268
"Prod-175",22.6957
"Prod-176",25.6491
"Prod-177",25.5243
"Prod-178",25.1026
"Prod-179",27.2526
"Prod-180",28.5588
"Prod-181",25.5995
"Prod-182",27.3316
"Prod-183",22.0347
"Prod-184",21.111
"Prod-185",27.6362
"Prod-186",26.8279
"Prod-187",30.8063
"Prod-188",32.4226
"Prod-189",18.2486
"Prod-190",19.1347
"Prod-191",25.5091
"Prod-192",31.2158
"Prod-193",23.0051
"Prod-194",27.8589
"Prod-195",33.5728
"Prod-196",24.2785
"Prod-197",25.3839
"Prod-198",25.8901
"Prod-199",25.0364
"Prod-200",21.1547
"Prod-201",19.5562
"Prod-202",25.0977
"Prod-203",17.8513
"Prod-204",34.7032
"Prod-205",18.6615
"Prod-206",22.0784
"Prod-207",21.4894
"Prod-208",22.4301
"Prod-209",26.2717
"Prod-210",20.9338
"Prod-211",36.3591
"Prod-212",30.341
"Prod-213",25.7945
"Prod-214",32.8632
"Prod-215",22.5901
"Prod-216",20.9245
"Prod-217",25.0464
"Prod-218",31.1941
"Prod-219",33.4738
"Prod-220",22.476
"Prod-221",27.1243
"Prod-222",22.183
"Prod-223",17.204
"Prod-224",29.0963
"Prod-225",27.0444
"Prod-226",33.9611
"Prod-227",26.7288
"Prod-229",26.6192
"Prod-230",18.6467
"Prod-232",15.1997
"Prod-233",28.5113
"Prod-234",15.0515
"Prod-235",22.2045
"Prod-236",28.7204
"Prod-237",20.6419
"Prod-238",32.3491
"Prod-239",26.3466
"Prod-240",33.8033
"Prod-241",24.8453
"Prod-242",21.9227
"Prod-244",12.1787
"Prod-245",21.9789
"Prod-246",37.5472
"Prod-247",25.8031
"Prod-248",47.9763
"Prod-249",24.481
"Prod-250",53.871
"Prod-252",26.9635
"Prod-253",29.341
"Prod-254",28.0248
"Prod-255",16.0098
"Prod-256",22.8421
"Prod-257",28.2439
"Prod-258",25.2151
"Prod-259",43.7195
"Prod-260",38.4786
"Prod-261",26.6423
"Prod-262",38.6687
"Prod-263",25.1315
"Prod-264",22.6535
"Prod-265",29.8682
"Prod-266",34.8693
"Prod-267",28.4626
"Prod-268",29.1105
"Prod-269",26.4481
"Prod-270",26.6272
"Prod-271",28.4065
"Prod-272",20.8681
"Prod-273",26.8207
"Prod-274",11.3971
"Prod-275",40.0174
"Prod-276",50.4786
"Prod-277",17.8
"Prod-278",16.7781
"Prod-279",22.583
"Prod-280",27.683
"Prod-281",28.079
"Prod-282",31.3025
"Prod-283",9.87945
"Prod-284",24.1472
"Prod-285",26.1102
"Prod-286",18.3492
"Prod-287",17.1618
"Prod-288",19.8303
"Prod-289",25.1006
"Prod-290",20.0508
"Prod-292",28.5364
"Prod-293",30.8751
"Prod-294",12.8521
"Prod-295",5.71945
"Prod-296",25.0298
"Prod-297",41.2863
"Prod-298",22.6972
"Prod-299",19.849
"Prod-300",16.1943
"Prod-301",29.4173
"Prod-302",23.3166
"Prod-303",28.1039
"Prod-304",25.4493
"Prod-305",22.8612
"Prod-306",25.4059
"Prod-307",17.6721
"Prod-308",27.3542
"Prod-309",31.6365
"Prod-310",17.4554
"Prod-311",22.1135
"Prod-313",27.6572
"Prod-314",32.3034
"Prod-315",24.5327
"Prod-316",26.5228
"Prod-317",18.8689
"Prod-318",25.5632
"Prod-319",41.2409
"Prod-320",6.14881
"Prod-321",32.0434
"Prod-322",23.3321
"Prod-323",32.7678
"Prod-324",29.9291
"Prod-325",14.1162
"Prod-326",26.9556
"Prod-327",24.4247
"Prod-328",16.3109
"Prod-329",33.3238
"Prod-330",18.9586
"Prod-331",32.8064
"Prod-332",19.624
"Prod-333",41.0952
"Prod-334",31.3435
"Prod-335",25.8235
"Prod-336",34.6052
"Prod-337",29.7519
"Prod-338",19.3765
"Prod-339",23.2709
"Prod-341",25.6541
"Prod-342",29.2024
"Prod-343",20.1352
"Prod-344",15.9279
"Prod-345",16.2872
"Prod-346",25.9685
"Prod-347",24.8492
"Prod-348",26.5993
"Prod-349",33.8409
"Prod-350",16.0669
"Prod-351",31.7435
"Prod-352",25.1768
"Prod-353",20.9307
"Prod-354",33.578
"Prod-355",21.0368
"Prod-356",20.1738
"Prod-357",20.8697
"Prod-358",24.7253
"Prod-359",15.6404
"Prod-360",28.8409
"Prod-361",24.1255
"Prod-362",24.6363
"Prod-363",30.0423
"Prod-364",34.3303
"Prod-365",17.1567
"Prod-366",30.4799
"Prod-367",24.7811
"Prod-368",16.1328
"Prod-369",10.9192
"Prod-370",18.9062
"Prod-371",20.5198
"Prod-373",26.8948
"Prod-374",27.2937
"Prod-375",11.1348
"Prod-376",20.7502
"Prod-377",24.9218
"Prod-378",33.2709
"Prod-379",22.5552
"Prod-380",13.3655
"Prod-381",19.2515
"Prod-382",20.1562
"Prod-383",40.1554
"Prod-384",8.62982
"Prod-385",32.7252
"Prod-386",15.674
"Prod-387",38.0492
"Prod-388",20.5969
"Prod-389",19.6655
"Prod-390",30.4137
"Prod-391",19.1261
"Prod-392",10.7903
"Prod-393",26.9403
"Prod-394",21.15
"Prod-395",27.6008
"Prod-396",24.8196
"Prod-397",16.4839
"Prod-398",32.1732
"Prod-399",32.2294
"Prod-400",18.2954
"Prod-401",18.0741
"Prod-402",27.2515
"Prod-403",27.7242
"Prod-404",25.3667
"Prod-405",28.7308
"Prod-406",10.6437
"Prod-407",46.6495
"Prod-408",21.9882
"Prod-409",21.5569
"Prod-410",32.1572
"Prod-411",30.4364
"Prod-412",26.8232
"Prod-413",41.4074
"Prod-414",26.7562
"Prod-415",20.2684
"Prod-416",14.938
"Prod-417",13.0006
"Prod-418",26.1471
"Prod-419",21.7494
"Prod-420",41.2193
"Prod-421",20.1536
"Prod-422",33.1265
"Prod-423",25.9516
"Prod-424",27.3141
"Prod-425",30.131
"Prod-426",23.7436
"Prod-427",17.6611
"Prod-428",23.2114
"Prod-429",21.3577
"Prod-430",35.5982
"Prod-431",15.5295
"Prod-432",21.068
"Prod-433",27.852
"Prod-434",27.3529
"Prod-435",31.8164
"Prod-436",22.2802
"Prod-437",24.9466
"Prod-438",32.4745
"Prod-439",20.5872
"Prod-440",28.4487
"Prod-441",18.246
"Prod-442",17.0461
"Prod-443",29.3738
"Prod-444",23.8257
"Prod-445",18.4432
"Prod-446",27.1177
"Prod-447",23.6375
"Prod-448",10.5743
"Prod-449",26.9724
"Prod-450",18.4686
"Prod-451",26.4929
"Prod-452",35.7571
"Prod-453",26.1212
"Prod-454",39.2758
"Prod-455",20.4406
"Prod-456",37.2447
"Prod-457",24.5205
"Prod-458",26.1092
"Prod-459",21.5241
"Prod-460",32.0125
"Prod-461",11.93
"Prod-462",27.4829
"Prod-463",23.3142
"Prod-464",31.4106
"Prod-465",23.1914
"Prod-466",24.3889
"Prod-467",25.4155
"Prod-468",26.618
"Prod-469",13.171
"Prod-470",27.8729
"Prod-471",19.2546
"Prod-472",37.6264
"Prod-473",29.5025
"Prod-474",21.2984
"Prod-475",25.195
"Prod-476",22.0211
"Prod-477",17.9363
"Prod-478",27.7526
"Prod-479",27.3796
"Prod-480",28.9508
"Prod-481",6.945
"Prod-482",28.3171
"Prod-483",30.2979
"Prod-484",17.5711
"Prod-485",29.7164
"Prod-486",33.0509
"Prod-487",20.3824
"Prod-488",20.8959
"Prod-489",47.1057
"Prod-490",31.2336
"Prod-491",21.6977
"Prod-492",17.252
"Prod-493",25.1093
"Prod-494",28.2234
"Prod-495",27.956
"Prod-497",22.5213
"Prod-498",26.0836
"Prod-499",31.5656
"Prod-500",25.8362
"Prod-501",36.2009
"Prod-502",20.5782
"Prod-503",22.9709
"Prod-504",22.468
"Prod-505",26.998
"Prod-506",24.7026
"Prod-507",17.7565
"Prod-508",27.7014
"Prod-509",25.9553
"Prod-510",27.1676
"Prod-511",18.1315
"Prod-512",20.7429
"Prod-513",29.8076
"Prod-514",33.7639
"Prod-515",17.4987
"Prod-516",16.7883
"Prod-517",27.2505
"Prod-518",25.6828
"Prod-519",28.4611
"Prod-520",28.9794
"Prod-521",18.4266
"Prod-522",34.8395
"Prod-524",26.2879
"Prod-525",20.9501
"Prod-526",20.2478
"Prod-527",22.2092
"Prod-528",33.1055
"Prod-530",28.4208
"Prod-531",57.7648
"Prod-532",30.8371
"Prod-533",30.7961
"Prod-534",24.5257
"Prod-535",24.6546
"Prod-536",29.1863
"Prod-537",30.4619
"Prod-538",36.1317
"Prod-539",24.6264
"Prod-540",24.3741
"Prod-541",21.1221
"Prod-542",25.3324
"Prod-543",24.4417
"Prod-544",28.1081
"Prod-545",23.0537
"Prod-546",29.146
"Prod-547",31.3379
"Prod-548",31.2199
"Prod-549",12.5952
"Prod-550",26.7988
"Prod-551",31.7708
"Prod-552",23.5823
"Prod-553",24.4784
"Prod-554",10.7684
"Prod-555",19.6921
"Prod-556",23.5836
"Prod-557",42.4431
"Prod-558",36.1096
"Prod-559",16.1733
"Prod-560",25.3495
"Prod-561",33.3813
"Prod-562",33.6991
"Prod-563",25.7195
"Prod-564",22.9581
"Prod-565",28.6917
"Prod-566",22.097
"Prod-567",25.3359
"Prod-568",33.2699
"Prod-569",33.8987
"Prod-570",25.4971
"Prod-571",21.1634
"Prod-572",24.9953
"Prod-573",37.3368
"Prod-574",28.1965
"Prod-575",16.2566
"Prod-576",20.1853
"Prod-577",36.8359
"Prod-578",21.0732
"Prod-579",18.8873
"Prod-580",34.463
"Prod-581",19.7404
"Prod-582",20.7617
"Prod-583",27.6577
"Prod-584",45.2167
"Prod-585",32.5014
"Prod-586",32.855
"Prod-587",38.2543
"Prod-589",18.275
"Prod-590",18.7568
"Prod-591",17.2632
"Prod-592",18.2901
"Prod-593",30.2519
"Prod-594",20.9934
"Prod-595",28.7484
"Prod-597",28.4379
"Prod-598",14.7899
"Prod-599",32.7627
"Prod-600",26.016
