"ID","t"
"Prod-382",25.925
"Prod-383",49.773
"Prod-384",17.8105
"Prod-385",38.0532
"Prod-386",22.786
"Prod-388",36.1599
"Prod-389",36.6231
"Prod-390",37.9924
"Prod-391",26.8979
"Prod-392",19.7015
"Prod-393",34.3502
"Prod-394",30.6851
"Prod-397",22.6908
"Prod-398",37.4447
"Prod-399",36.6683
"Prod-400",24.3191
"Prod-401",26.9087
"Prod-402",37.3574
"Prod-403",41.2053
"Prod-404",32.7792
"Prod-405",37.4401
"Prod-406",21.6275
"Prod-407",60.3474
"Prod-408",29.7402
"Prod-409",36.8855
"Prod-410",43.058
"Prod-411",40.4288
"Prod-414",40.2691
"Prod-415",31.1659
"Prod-417",19.9653
"Prod-418",40.2252
"Prod-419",36.4588
"Prod-420",52.4466
"Prod-421",31.4331
"Prod-422",39.2895
"Prod-423",36.7283
"Prod-424",39.4868
"Prod-425",45.0352
"Prod-426",32.2572
"Prod-428",35.3524
"Prod-429",28.2744
"Prod-431",23.6424
"Prod-433",39.8676
"Prod-434",35.8758
"Prod-435",41.368
"Prod-436",33.3503
"Prod-438",40.7673
"Prod-439",25.3922
"Prod-440",35.1252
"Prod-441",26.9062
"Prod-442",22.3677
"Prod-443",40.3473
"Prod-444",30.3182
"Prod-445",31.6497
"Prod-446",35.8871
"Prod-448",20.6381
"Prod-449",40.8249
"Prod-451",31.3969
"Prod-452",43.9046
"Prod-453",37.1998
"Prod-454",62.715
"Prod-455",33.1314
"Prod-456",49.496
"Prod-457",38.4628
"Prod-458",36.3633
"Prod-459",33.2812
"Prod-460",38.9135
"Prod-461",21.5516
"Prod-466",36.571
"Prod-467",31.2006
"Prod-470",36.5146
"Prod-471",29.0303
"Prod-472",46.0355
"Prod-473",38.1643
"Prod-474",39.8075
"Prod-475",33.5169
"Prod-476",30.1108
"Prod-477",26.8969
"Prod-478",34.4607
"Prod-479",36.1938
"Prod-480",37.9732
"Prod-481",17.1479
"Prod-482",40.6816
"Prod-483",42.7146
"Prod-484",28.9151
"Prod-485",39.7791
"Prod-486",36.9791
"Prod-487",27.7374
"Prod-488",33.0647
"Prod-489",55.8285
"Prod-490",40.7284
"Prod-491",29.3017
"Prod-492",29.9411
"Prod-493",37.0607
"Prod-494",40.5609
"Prod-495",36.4394
"Prod-497",38.4171
"Prod-498",34.3246
"Prod-499",38.5674
"Prod-500",32.6141
"Prod-501",43.8627
"Prod-502",29.4002
"Prod-503",28.4625
"Prod-506",36.7218
"Prod-507",25.4073
"Prod-509",36.6316
"Prod-510",36.7043
"Prod-511",22.7897
"Prod-512",28.4207
"Prod-513",38.4218
"Prod-514",43.1254
"Prod-515",23.9662
"Prod-516",26.1006
"Prod-517",38.9404
"Prod-518",39.6232
"Prod-519",36.8411
"Prod-520",36.9231
"Prod-521",28.8177
"Prod-522",42.5993
"Prod-524",34.3379
"Prod-525",30.1514
"Prod-526",28.5112
"Prod-527",32.4713
"Prod-528",38.3113
"Prod-530",37.8474
"Prod-531",69.5273
"Prod-532",41.4563
"Prod-533",40.6534
"Prod-534",37.8062
"Prod-535",32.1495
"Prod-536",34.5144
"Prod-537",40.2915
"Prod-541",35.3495
"Prod-543",33.6452
"Prod-544",36.4355
"Prod-546",39.3332
"Prod-547",40.8416
"Prod-548",42.5374
"Prod-549",18.4782
"Prod-550",36.5289
"Prod-551",53.8476
"Prod-552",35.2389
"Prod-553",35.4409
"Prod-554",17.7985
"Prod-557",48.7275
"Prod-558",43.9661
"Prod-561",40.0491
"Prod-562",47.1354
"Prod-563",38.099
"Prod-564",33.7711
"Prod-565",36.2702
"Prod-566",31.4899
"Prod-568",43.6509
"Prod-569",44.3095
"Prod-571",27.384
"Prod-572",36.9975
"Prod-573",48.3321
"Prod-574",40.1323
"Prod-575",32.5362
"Prod-576",32.5502
"Prod-577",42.9993
"Prod-578",28.6815
"Prod-579",30.6475
"Prod-580",46.4563
"Prod-581",29.6806
"Prod-582",32.8754
"Prod-583",36.9654
"Prod-584",54.836
"Prod-585",41.8276
"Prod-586",43.4818
"Prod-589",27.0307
"Prod-590",27.0576
"Prod-591",26.2703
"Prod-592",26.5198
"Prod-595",37.3991
"Prod-597",36.7471
"Prod-598",25.4255
"Prod-599",42.4827
"Prod-600",36.139
