"ID","Value"
"prod_18_6",0.122797
"prod_18_7",0.177126
"prod_18_8",1.22886
"prod_18_9",0.189589
"prod_18_10",0.14137
"prod_19_1",0.175575
"prod_19_2",0.617657
"prod_19_3",0.0985806
"prod_19_4",0.398439
"prod_19_5",0.119751
"prod_19_6",0.597469
"prod_19_7",0.138157
"prod_19_8",0.131884
"prod_19_9",0.151078
"prod_19_10",0.0566219
"prod_20_1",0.236745
"prod_20_2",0.162357
"prod_20_3",0.662195
"prod_20_4",0.383162
"prod_20_5",0.656163
"prod_20_6",1.01164
"prod_20_7",0.101198
"prod_20_8",0.104727
"prod_20_9",0.451214
"prod_20_10",0.113841
"prod_21_1",0.966697
"prod_21_2",2.82581
"prod_21_3",0.784883
"prod_21_4",0.732238
"prod_21_5",0.525852
"prod_21_6",1.0443
"prod_21_7",1.48762
"prod_21_8",0.344833
"prod_21_9",0.435303
"prod_21_10",1.22344
"prod_22_1",1.18477
"prod_22_2",0.911497
"prod_22_3",0.872337
"prod_22_4",0.382262
"prod_22_5",0.325387
"prod_22_6",1.34985
"prod_22_7",0.578528
"prod_22_8",1.09623
"prod_22_9",0.583741
"prod_22_10",1.24802
"prod_23_1",2.19804
"prod_23_2",0.644658
"prod_23_3",0.547211
"prod_23_4",0.624584
"prod_23_5",0.700171
"prod_23_6",0.476607
"prod_23_7",1.18073
"prod_23_8",0.239067
"prod_23_9",1.03525
"prod_23_10",0.292805
"prod_24_1",1.12479
"prod_24_2",2.22667
"prod_24_3",2.43989
"prod_24_4",1.82661
"prod_24_5",0.326097
"prod_24_6",1.30364
"prod_24_7",1.7494
"prod_24_8",0.691646
"prod_24_9",0.941779
"prod_24_10",1.96932
"prod_25_1",0.410548
"prod_25_2",0.300851
"prod_25_3",0.63341
"prod_25_4",0.37134
"prod_25_5",0.454091
"prod_25_6",0.567265
"prod_25_7",1.42826
"prod_25_8",0.248916
"prod_25_9",0.539774
"prod_25_10",0.396344
"prod_26_1",1.02492
"prod_26_2",3.90635
"prod_26_3",0.191131
"prod_26_4",2.7541
"prod_26_5",0.562514
"prod_26_6",0.581011
"prod_26_7",1.65637
"prod_26_8",0.211373
"prod_26_9",0.639359
"prod_26_10",0.342175
"prod_27_1",0.148333
"prod_27_2",2.50205
"prod_27_3",0.429409
"prod_27_4",4.38974
"prod_27_5",1.68263
"prod_27_6",2.34962
"prod_27_7",2.69222
"prod_27_8",3.71768
"prod_27_9",1.26262
"prod_27_10",1.10001
"prod_28_1",0.272857
"prod_28_2",0.353991
"prod_28_3",0.678728
"prod_28_4",0.255262
"prod_28_5",0.43943
"prod_28_6",1.00173
"prod_28_7",0.3172
"prod_28_8",0.271133
"prod_28_9",0.407898
"prod_28_10",0.152851
"prod_29_1",1.30086
"prod_29_2",0.399769
"prod_29_3",1.04414
"prod_29_4",0.0797951
"prod_29_5",0.440375
"prod_29_6",0.889941
"prod_29_7",0.582361
"prod_29_8",0.578024
"prod_29_9",0.921604
"prod_29_10",1.84036
"prod_30_1",0.401815
"prod_30_2",0.381752
"prod_30_3",0.68081
"prod_30_4",0.247665
"prod_30_5",0.25417
"prod_30_6",0.688092
"prod_30_7",0.383167
"prod_30_8",0.336009
"prod_30_9",0.170356
"prod_30_10",0.858906
"prod_31_1",0.113456
"prod_31_2",0.126171
"prod_31_3",0.529397
"prod_31_4",0.531633
"prod_31_5",0.872032
"prod_31_6",0.597362
"prod_31_7",0.336478
"prod_31_8",0.588179
"prod_31_9",0.371585
"prod_31_10",0.532056
"prod_32_1",2.69896
"prod_32_2",2.24165
"prod_32_3",1.54231
"prod_32_4",2.97731
"prod_32_5",1.15969
"prod_32_6",1.41445
"prod_32_7",1.74507
"prod_32_8",0.843967
"prod_32_9",0.986501
"prod_32_10",3.06943
"prod_33_1",3.13478
"prod_33_2",0.875586
"prod_33_3",2.70772
"prod_33_4",0.686439
"prod_33_5",1.18733
"prod_33_6",1.74598
"prod_33_7",0.432654
"prod_33_8",4.37385
"prod_33_9",0.387027
"prod_33_10",1.57059
"prod_34_1",1.03424
"prod_34_2",0.673022
"prod_34_3",0.219616
"prod_34_4",1.02941
"prod_34_5",0.809973
"prod_34_6",0.282279
"prod_34_7",0.30458
"prod_34_8",0.387904
"prod_34_9",0.354837
"prod_34_10",0.302091
"prod_35_1",1.46598
"prod_35_2",0.378902
"prod_35_3",0.776798
"prod_35_4",1.93889
"prod_35_5",0.582972
"prod_35_6",0.983373
"prod_35_7",0.574951
"prod_35_8",1.0155
"prod_35_9",0.704177
"prod_35_10",1.83408
"prod_36_1",0.719195
"prod_36_2",1.05612
"prod_36_3",0.261866
"prod_36_4",0.33399
"prod_36_5",0.333636
"prod_36_6",0.067607
"prod_36_7",1.75781
"prod_36_8",1.86037
"prod_36_9",0.198943
"prod_36_10",0.284092
"prod_37_1",0.500649
"prod_37_2",0.489702
"prod_37_3",0.421723
"prod_37_4",1.36021
"prod_37_5",1.7798
"prod_37_6",3.68253
"prod_37_7",0.474591
"prod_37_8",1.25089
"prod_37_9",2.03076
"prod_37_10",1.40133
"prod_38_1",0.367198
"prod_38_2",0.107183
"prod_38_3",0.445343
"prod_38_4",0.300829
"prod_38_5",0.19848
"prod_38_6",0.320129
"prod_38_7",0.127672
"prod_38_8",0.140872
"prod_38_9",0.146409
"prod_38_10",0.383363
"prod_39_1",1.03505
"prod_39_2",0.42656
"prod_39_3",0.891832
"prod_39_4",2.75826
"prod_39_5",0.463366
"prod_39_6",0.252263
"prod_39_7",1.19962
"prod_39_8",0.156555
"prod_39_9",0.446281
"prod_39_10",1.02963
"prod_40_1",0.690428
"prod_40_2",0.292129
"prod_40_3",0.856069
"prod_40_4",0.0987009
"prod_40_5",0.271225
"prod_40_6",0.930407
"prod_40_7",0.574474
"prod_40_8",0.311063
"prod_40_9",0.327171
"prod_40_10",0.224684
"prod_41_1",3.70247
"prod_41_2",0.516638
"prod_41_3",5.16832
"prod_41_4",1.67192
"prod_41_5",11.1736
"prod_41_6",1.12235
"prod_41_7",0.832695
"prod_41_8",3.67938
"prod_41_9",1.16913
"prod_41_10",0.76987
"prod_42_1",0.220483
"prod_42_2",0.429453
"prod_42_3",1.55276
"prod_42_4",2.26382
"prod_42_5",1.53683
"prod_42_6",0.334785
"prod_42_7",1.64741
"prod_42_8",0.295497
"prod_42_9",0.810975
"prod_42_10",1.86102
"prod_43_1",2.03588
"prod_43_2",0.715702
"prod_43_3",1.62691
"prod_43_4",1.1133
"prod_43_5",0.462522
"prod_43_6",1.49136
"prod_43_7",0.756459
"prod_43_8",1.95678
"prod_43_9",2.59214
"prod_43_10",0.775289
"prod_44_1",0.108855
"prod_44_2",0.144764
"prod_44_3",0.156709
"prod_44_4",0.124976
"prod_44_5",0.11718
"prod_44_6",0.254734
"prod_44_7",0.283033
"prod_44_8",0.122814
"prod_44_9",0.17756
"prod_44_10",0.148751
"prod_45_1",1.14218
"prod_45_2",0.264477
"prod_45_3",0.4398
"prod_45_4",1.54402
"prod_45_5",0.1509
"prod_45_6",0.240754
"prod_45_7",0.683452
"prod_45_8",0.298927
"prod_45_9",0.336461
"prod_45_10",0.470701
"prod_46_1",5.62593
"prod_46_2",1.22987
"prod_46_3",1.40959
"prod_46_4",2.41799
"prod_46_5",2.10433
"prod_46_6",3.25853
"prod_46_7",0.71213
"prod_46_8",1.32525
"prod_46_9",10.8239
"prod_46_10",1.10623
"prod_47_1",0.698733
"prod_47_2",0.27477
"prod_47_3",0.810251
"prod_47_4",0.483444
"prod_47_5",0.710291
"prod_47_6",0.214257
"prod_47_7",0.245082
"prod_47_8",0.380514
"prod_47_9",0.622777
"prod_47_10",0.3422
"prod_48_1",0.262777
"prod_48_2",0.692548
"prod_48_3",0.654786
"prod_48_4",0.548973
"prod_48_5",0.216603
"prod_48_6",0.55355
"prod_48_7",0.210727
"prod_48_8",0.211251
"prod_48_9",0.0942148
"prod_48_10",0.507429
"prod_49_1",0.338604
"prod_49_2",0.293108
"prod_49_3",0.295882
"prod_49_4",0.274968
"prod_49_5",0.562089
"prod_49_6",0.223514
"prod_49_7",0.168103
"prod_49_8",0.475598
"prod_49_9",0.264848
"prod_49_10",0.246469
"prod_50_1",2.41745
"prod_50_2",1.83839
"prod_50_3",6.1833
"prod_50_4",1.36587
"prod_50_5",1.03732
"prod_50_6",1.87734
"prod_50_7",0.94961
"prod_50_8",3.27012
"prod_50_9",1.97649
"prod_50_10",1.71188
"prod_51_1",0.153767
"prod_51_2",0.21653
"prod_51_3",0.243334
"prod_51_4",0.0735042
"prod_51_5",0.208623
"prod_51_6",0.0117291
"prod_51_7",0.19821
"prod_51_8",0.0344143
"prod_51_9",0.163751
"prod_51_10",0.252238
"prod_52_1",0.0604217
"prod_52_2",0.11427
"prod_52_3",0.186418
"prod_52_4",0.400478
"prod_52_5",0.0868435
"prod_52_6",0.325524
"prod_52_7",0.220272
"prod_52_8",0.169788
"prod_52_9",0.126144
"prod_52_10",0.099851
"prod_53_1",1.52143
"prod_53_2",0.228306
"prod_53_3",0.363802
"prod_53_4",0.27262
"prod_53_5",1.05142
"prod_53_6",0.180254
"prod_53_7",0.409801
"prod_53_8",0.345472
"prod_53_9",0.590259
"prod_53_10",0.219137
"prod_54_1",0.130977
"prod_54_2",0.121754
"prod_54_3",0.534736
"prod_54_4",0.219066
"prod_54_5",0.447883
"prod_54_6",0.370792
"prod_54_7",0.36813
"prod_54_8",0.0564984
"prod_54_9",0.065068
"prod_54_10",0.0843995
"prod_55_1",0.795732
"prod_55_2",2.54328
"prod_55_3",0.520482
"prod_55_4",1.55462
"prod_55_5",0.578967
"prod_55_6",0.166909
"prod_55_7",0.539476
"prod_55_8",1.22059
"prod_55_9",0.209293
"prod_55_10",0.847627
"prod_56_1",0.211201
"prod_56_2",0.0936397
"prod_56_3",0.920088
"prod_56_4",0.226111
"prod_56_5",0.186439
"prod_56_6",0.272696
"prod_56_7",0.148401
"prod_56_8",0.22615
"prod_56_9",0.140167
"prod_56_10",0.0986131
"prod_57_1",0.921569
"prod_57_2",0.348982
"prod_57_3",0.697627
"prod_57_4",0.766623
"prod_57_5",0.665868
"prod_57_6",0.54779
"prod_57_7",0.728365
"prod_57_8",0.277658
"prod_57_9",0.194357
"prod_57_10",0.267989
"prod_58_1",0.161911
"prod_58_2",0.97705
"prod_58_3",1.74636
"prod_58_4",3.07082
"prod_58_5",0.260611
"prod_58_6",0.981219
"prod_58_7",2.97203
"prod_58_8",1.38596
"prod_58_9",0.698093
"prod_58_10",0.847552
"prod_59_1",0.280391
"prod_59_2",0.318882
"prod_59_3",0.484615
"prod_59_4",0.530316
"prod_59_5",0.40687
"prod_59_6",0.238183
"prod_59_7",0.422401
"prod_59_8",3.73123
"prod_59_9",0.217075
"prod_59_10",0.281064
"prod_60_1",1.82159
"prod_60_2",0.400298
"prod_60_3",0.265165
"prod_60_4",1.56473
"prod_60_5",2.92838
"prod_60_6",0.403372
"prod_60_7",1.13605
"prod_60_8",0.43319
"prod_60_9",0.833659
"prod_60_10",0.814628
"sire_1",0.900579
"dam_1",0.777253
"sire_2",0.226663
"dam_2",0.50073
"sire_3",0.0689651
"dam_3",0.603107
"sire_4",0.800169
"dam_4",1.74417
"sire_5",1.59751
"dam_5",1.08835
"sire_6",0.861399
"dam_6",0.116307
"sire_7",3.38987
"dam_7",0.48883
"sire_8",1.73389
"dam_8",1.25295
"sire_9",0.274833
"dam_9",0.602473
"sire_10",0.534707
"dam_10",0.576661
"sire_11",0.385635
"dam_11",0.326633
"sire_12",1.74405
"dam_12",0.203619
"sire_13",3.16315
"dam_13",0.613132
"sire_14",0.363996
"dam_14",0.643815
"sire_15",0.512546
"dam_15",3.55349
"sire_16",1.52733
"dam_16",1.10584
"sire_17",1.33834
"dam_17",0.200305
"sire_18",0.253366
"dam_18",0.520167
"sire_19",0.356152
"dam_19",0.218859
"sire_20",1.96012
"dam_20",0.0448507
"sire_21",0.58454
"dam_21",0.708792
"sire_22",1.33839
"dam_22",0.463868
"sire_23",0.538614
"dam_23",0.322967
"sire_24",1.08142
"dam_24",0.761483
"sire_25",0.250902
"dam_25",2.44331
"sire_26",0.628836
"dam_26",0.51734
"sire_27",1.46883
"dam_27",1.26622
"sire_28",0.277822
"dam_28",0.373411
"sire_29",0.81983
"dam_29",0.566206
"sire_30",0.29881
"dam_30",0.498448
"sire_31",0.673257
"dam_31",0.194261
"sire_32",2.31368
"dam_32",1.46657
"sire_33",1.25331
"dam_33",1.18998
"sire_34",0.417188
"dam_34",1.05559
"sire_35",1.2795
"dam_35",1.36977
"sire_36",0.693963
"dam_36",0.260403
"sire_37",0.799194
"dam_37",1.01386
"sire_38",0.298984
"dam_38",0.273875
"sire_39",0.387414
"dam_39",1.31919
"sire_40",0.877372
"dam_40",0.362888
"sire_41",9.04179
"dam_41",0.400507
"sire_42",0.331941
"dam_42",4.23549
"sire_43",1.04095
"dam_43",1.18851
"sire_44",0.225129
"dam_44",0.0797726
"sire_45",1.24524
"dam_45",0.0996346
"sire_46",2.89723
"dam_46",0.65959
"sire_47",0.522113
"dam_47",0.581561
"sire_48",0.0651177
"dam_48",1.69716
"sire_49",0.530625
"dam_49",0.185794
"sire_50",0.943284
"dam_50",4.44591
"sire_51",0.0895355
"dam_51",0.209688
"sire_52",0.0619673
"dam_52",0.192122
"sire_53",0.703794
"dam_53",0.321224
"sire_54",0.164305
"dam_54",0.205131
"sire_55",0.711927
"dam_55",0.902424
"sire_56",0.108022
"dam_56",1.04723
"sire_57",2.83859
"dam_57",0.101109
"sire_58",0.249609
"dam_58",2.69022
"sire_59",0.508852
"dam_59",0.498175
"sire_60",1.02802
"dam_60",0.635664
