"ID","t","DS"
"Ind-10",40,"D"
"Ind-10",50,"D"
"Ind-10",60,"D"
"Ind-10",70,"D"
"Ind-10",80,"D"
"Ind-10",90,"D"
"Ind-10",100,"D"
"Ind-11",10,"S"
"Ind-11",20,"I"
"Ind-11",30,"I"
"Ind-11",40,"D"
"Ind-11",50,"D"
"Ind-11",60,"D"
"Ind-11",70,"D"
"Ind-11",80,"D"
"Ind-11",90,"D"
"Ind-11",100,"D"
"Ind-12",10,"S"
"Ind-12",20,"I"
"Ind-12",30,"D"
"Ind-12",40,"D"
"Ind-12",50,"D"
"Ind-12",60,"D"
"Ind-12",70,"D"
"Ind-12",80,"D"
"Ind-12",90,"D"
"Ind-12",100,"D"
"Ind-13",10,"S"
"Ind-13",20,"D"
"Ind-13",30,"D"
"Ind-13",40,"D"
"Ind-13",50,"D"
"Ind-13",60,"D"
"Ind-13",70,"D"
"Ind-13",80,"D"
"Ind-13",90,"D"
"Ind-13",100,"D"
"Ind-14",10,"S"
"Ind-14",20,"I"
"Ind-14",30,"R"
"Ind-14",40,"R"
"Ind-14",50,"R"
"Ind-14",60,"R"
"Ind-14",70,"R"
"Ind-14",80,"R"
"Ind-14",90,"R"
"Ind-14",100,"R"
"Ind-15",10,"S"
"Ind-15",20,"S"
"Ind-15",30,"R"
"Ind-15",40,"R"
"Ind-15",50,"R"
"Ind-15",60,"R"
"Ind-15",70,"R"
"Ind-15",80,"R"
"Ind-15",90,"R"
"Ind-15",100,"R"
"Ind-16",10,"S"
"Ind-16",20,"I"
"Ind-16",30,"R"
"Ind-16",40,"R"
"Ind-16",50,"R"
"Ind-16",60,"R"
"Ind-16",70,"R"
"Ind-16",80,"R"
"Ind-16",90,"R"
"Ind-16",100,"R"
"Ind-17",10,"I"
"Ind-17",20,"R"
"Ind-17",30,"R"
"Ind-17",40,"R"
"Ind-17",50,"R"
"Ind-17",60,"R"
"Ind-17",70,"R"
"Ind-17",80,"R"
"Ind-17",90,"R"
"Ind-17",100,"R"
"Ind-18",10,"S"
"Ind-18",20,"S"
"Ind-18",30,"S"
"Ind-18",40,"S"
"Ind-18",50,"S"
"Ind-18",60,"S"
"Ind-18",70,"S"
"Ind-18",80,"S"
"Ind-18",90,"S"
"Ind-18",100,"S"
"Ind-19",10,"I"
"Ind-19",20,"R"
"Ind-19",30,"R"
"Ind-19",40,"R"
"Ind-19",50,"R"
"Ind-19",60,"R"
"Ind-19",70,"R"
"Ind-19",80,"R"
"Ind-19",90,"R"
"Ind-19",100,"R"
"Ind-20",10,"S"
"Ind-20",20,"I"
"Ind-20",30,"I"
"Ind-20",40,"D"
"Ind-20",50,"D"
"Ind-20",60,"D"
"Ind-20",70,"D"
"Ind-20",80,"D"
"Ind-20",90,"D"
"Ind-20",100,"D"
"Ind-21",10,"S"
"Ind-21",20,"I"
"Ind-21",30,"R"
"Ind-21",40,"R"
"Ind-21",50,"R"
"Ind-21",60,"R"
"Ind-21",70,"R"
"Ind-21",80,"R"
"Ind-21",90,"R"
"Ind-21",100,"R"
"Ind-22",10,"S"
"Ind-22",20,"S"
"Ind-22",30,"I"
"Ind-22",40,"R"
"Ind-22",50,"R"
"Ind-22",60,"R"
"Ind-22",70,"R"
"Ind-22",80,"R"
"Ind-22",90,"R"
"Ind-22",100,"R"
"Ind-23",10,"I"
"Ind-23",20,"R"
"Ind-23",30,"R"
"Ind-23",40,"R"
"Ind-23",50,"R"
"Ind-23",60,"R"
"Ind-23",70,"R"
"Ind-23",80,"R"
"Ind-23",90,"R"
"Ind-23",100,"R"
"Ind-24",10,"S"
"Ind-24",20,"S"
"Ind-24",30,"I"
"Ind-24",40,"I"
"Ind-24",50,"I"
"Ind-24",60,"D"
"Ind-24",70,"D"
"Ind-24",80,"D"
"Ind-24",90,"D"
"Ind-24",100,"D"
"Ind-25",10,"I"
"Ind-25",20,"R"
"Ind-25",30,"R"
"Ind-25",40,"R"
"Ind-25",50,"R"
"Ind-25",60,"R"
"Ind-25",70,"R"
"Ind-25",80,"R"
"Ind-25",90,"R"
"Ind-25",100,"R"
"Ind-26",10,"I"
"Ind-26",20,"R"
"Ind-26",30,"R"
"Ind-26",40,"R"
"Ind-26",50,"R"
"Ind-26",60,"R"
"Ind-26",70,"R"
"Ind-26",80,"R"
"Ind-26",90,"R"
"Ind-26",100,"R"
"Ind-27",10,"S"
"Ind-27",20,"S"
"Ind-27",30,"S"
"Ind-27",40,"S"
"Ind-27",50,"I"
"Ind-27",60,"I"
"Ind-27",70,"D"
"Ind-27",80,"D"
"Ind-27",90,"D"
"Ind-27",100,"D"
"Ind-28",10,"S"
"Ind-28",20,"I"
"Ind-28",30,"R"
"Ind-28",40,"R"
"Ind-28",50,"R"
"Ind-28",60,"R"
"Ind-28",70,"R"
"Ind-28",80,"R"
"Ind-28",90,"R"
"Ind-28",100,"R"
"Ind-29",10,"S"
"Ind-29",20,"I"
"Ind-29",30,"R"
"Ind-29",40,"R"
"Ind-29",50,"R"
"Ind-29",60,"R"
"Ind-29",70,"R"
"Ind-29",80,"R"
"Ind-29",90,"R"
"Ind-29",100,"R"
"Ind-30",10,"I"
"Ind-30",20,"R"
"Ind-30",30,"R"
"Ind-30",40,"R"
"Ind-30",50,"R"
"Ind-30",60,"R"
"Ind-30",70,"R"
"Ind-30",80,"R"
"Ind-30",90,"R"
"Ind-30",100,"R"
"Ind-31",10,"S"
"Ind-31",20,"I"
"Ind-31",30,"I"
"Ind-31",40,"R"
"Ind-31",50,"R"
"Ind-31",60,"R"
"Ind-31",70,"R"
"Ind-31",80,"R"
"Ind-31",90,"R"
"Ind-31",100,"R"
"Ind-32",10,"S"
"Ind-32",20,"I"
"Ind-32",30,"I"
"Ind-32",40,"I"
"Ind-32",50,"D"
"Ind-32",60,"D"
"Ind-32",70,"D"
"Ind-32",80,"D"
"Ind-32",90,"D"
"Ind-32",100,"D"
"Ind-33",10,"S"
"Ind-33",20,"S"
"Ind-33",30,"S"
"Ind-33",40,"I"
"Ind-33",50,"R"
"Ind-33",60,"R"
"Ind-33",70,"R"
"Ind-33",80,"R"
"Ind-33",90,"R"
"Ind-33",100,"R"
"Ind-34",10,"S"
"Ind-34",20,"S"
"Ind-34",30,"I"
"Ind-34",40,"R"
"Ind-34",50,"R"
"Ind-34",60,"R"
"Ind-34",70,"R"
"Ind-34",80,"R"
"Ind-34",90,"R"
"Ind-34",100,"R"
"Ind-35",10,"S"
"Ind-35",20,"S"
"Ind-35",30,"S"
"Ind-35",40,"S"
"Ind-35",50,"S"
"Ind-35",60,"S"
"Ind-35",70,"S"
"Ind-35",80,"S"
"Ind-35",90,"S"
"Ind-35",100,"S"
"Ind-36",10,"S"
"Ind-36",20,"R"
"Ind-36",30,"R"
"Ind-36",40,"R"
"Ind-36",50,"R"
"Ind-36",60,"R"
"Ind-36",70,"R"
"Ind-36",80,"R"
"Ind-36",90,"R"
"Ind-36",100,"R"
"Ind-37",10,"S"
"Ind-37",20,"I"
"Ind-37",30,"R"
"Ind-37",40,"R"
"Ind-37",50,"R"
"Ind-37",60,"R"
"Ind-37",70,"R"
"Ind-37",80,"R"
"Ind-37",90,"R"
"Ind-37",100,"R"
"Ind-38",10,"S"
"Ind-38",20,"I"
"Ind-38",30,"R"
"Ind-38",40,"R"
"Ind-38",50,"R"
"Ind-38",60,"R"
"Ind-38",70,"R"
"Ind-38",80,"R"
"Ind-38",90,"R"
"Ind-38",100,"R"
"Ind-39",10,"S"
"Ind-39",20,"S"
"Ind-39",30,"I"
"Ind-39",40,"R"
"Ind-39",50,"R"
"Ind-39",60,"R"
"Ind-39",70,"R"
"Ind-39",80,"R"
"Ind-39",90,"R"
"Ind-39",100,"R"
"Ind-40",10,"S"
"Ind-40",20,"I"
"Ind-40",30,"R"
"Ind-40",40,"R"
"Ind-40",50,"R"
"Ind-40",60,"R"
"Ind-40",70,"R"
"Ind-40",80,"R"
"Ind-40",90,"R"
"Ind-40",100,"R"
"Ind-41",10,"S"
"Ind-41",20,"S"
"Ind-41",30,"I"
"Ind-41",40,"R"
"Ind-41",50,"R"
"Ind-41",60,"R"
"Ind-41",70,"R"
"Ind-41",80,"R"
"Ind-41",90,"R"
"Ind-41",100,"R"
"Ind-42",10,"I"
"Ind-42",20,"R"
"Ind-42",30,"R"
"Ind-42",40,"R"
"Ind-42",50,"R"
"Ind-42",60,"R"
"Ind-42",70,"R"
"Ind-42",80,"R"
"Ind-42",90,"R"
"Ind-42",100,"R"
"Ind-43",10,"I"
"Ind-43",20,"I"
"Ind-43",30,"I"
"Ind-43",40,"D"
"Ind-43",50,"D"
"Ind-43",60,"D"
"Ind-43",70,"D"
"Ind-43",80,"D"
"Ind-43",90,"D"
"Ind-43",100,"D"
"Ind-44",10,"S"
"Ind-44",20,"S"
"Ind-44",30,"S"
"Ind-44",40,"I"
"Ind-44",50,"R"
"Ind-44",60,"R"
"Ind-44",70,"R"
"Ind-44",80,"R"
"Ind-44",90,"R"
"Ind-44",100,"R"
"Ind-45",10,"I"
"Ind-45",20,"I"
"Ind-45",30,"D"
"Ind-45",40,"D"
"Ind-45",50,"D"
"Ind-45",60,"D"
"Ind-45",70,"D"
"Ind-45",80,"D"
"Ind-45",90,"D"
"Ind-45",100,"D"
"Ind-46",10,"S"
"Ind-46",20,"I"
"Ind-46",30,"R"
"Ind-46",40,"R"
"Ind-46",50,"R"
"Ind-46",60,"R"
"Ind-46",70,"R"
"Ind-46",80,"R"
"Ind-46",90,"R"
"Ind-46",100,"R"
"Ind-47",10,"S"
"Ind-47",20,"S"
"Ind-47",30,"S"
"Ind-47",40,"I"
"Ind-47",50,"R"
"Ind-47",60,"R"
"Ind-47",70,"R"
"Ind-47",80,"R"
"Ind-47",90,"R"
"Ind-47",100,"R"
"Ind-48",10,"S"
"Ind-48",20,"S"
"Ind-48",30,"S"
"Ind-48",40,"I"
"Ind-48",50,"R"
"Ind-48",60,"R"
"Ind-48",70,"R"
"Ind-48",80,"R"
"Ind-48",90,"R"
"Ind-48",100,"R"
"Ind-49",10,"S"
"Ind-49",20,"S"
"Ind-49",30,"S"
"Ind-49",40,"S"
"Ind-49",50,"S"
"Ind-49",60,"S"
"Ind-49",70,"S"
"Ind-49",80,"S"
"Ind-49",90,"S"
"Ind-49",100,"S"
"Ind-50",10,"I"
"Ind-50",20,"R"
"Ind-50",30,"R"
"Ind-50",40,"R"
"Ind-50",50,"R"
"Ind-50",60,"R"
"Ind-50",70,"R"
"Ind-50",80,"R"
"Ind-50",90,"R"
"Ind-50",100,"R"
"Ind-51",10,"S"
"Ind-51",20,"S"
"Ind-51",30,"R"
"Ind-51",40,"R"
"Ind-51",50,"R"
"Ind-51",60,"R"
"Ind-51",70,"R"
"Ind-51",80,"R"
"Ind-51",90,"R"
"Ind-51",100,"R"
"Ind-52",10,"S"
"Ind-52",20,"S"
"Ind-52",30,"I"
"Ind-52",40,"R"
"Ind-52",50,"R"
"Ind-52",60,"R"
"Ind-52",70,"R"
"Ind-52",80,"R"
"Ind-52",90,"R"
"Ind-52",100,"R"
"Ind-53",10,"S"
"Ind-53",20,"I"
"Ind-53",30,"R"
"Ind-53",40,"R"
"Ind-53",50,"R"
"Ind-53",60,"R"
"Ind-53",70,"R"
"Ind-53",80,"R"
"Ind-53",90,"R"
"Ind-53",100,"R"
"Ind-54",10,"I"
"Ind-54",20,"I"
"Ind-54",30,"R"
"Ind-54",40,"R"
"Ind-54",50,"R"
"Ind-54",60,"R"
"Ind-54",70,"R"
"Ind-54",80,"R"
"Ind-54",90,"R"
"Ind-54",100,"R"
"Ind-55",10,"S"
"Ind-55",20,"S"
"Ind-55",30,"S"
"Ind-55",40,"I"
"Ind-55",50,"I"
"Ind-55",60,"I"
"Ind-55",70,"D"
"Ind-55",80,"D"
"Ind-55",90,"D"
"Ind-55",100,"D"
"Ind-56",10,"I"
"Ind-56",20,"R"
"Ind-56",30,"R"
"Ind-56",40,"R"
"Ind-56",50,"R"
"Ind-56",60,"R"
"Ind-56",70,"R"
"Ind-56",80,"R"
"Ind-56",90,"R"
"Ind-56",100,"R"
"Ind-57",10,"S"
"Ind-57",20,"S"
"Ind-57",30,"S"
"Ind-57",40,"I"
"Ind-57",50,"R"
"Ind-57",60,"R"
"Ind-57",70,"R"
"Ind-57",80,"R"
"Ind-57",90,"R"
"Ind-57",100,"R"
"Ind-58",10,"S"
"Ind-58",20,"S"
"Ind-58",30,"I"
"Ind-58",40,"I"
"Ind-58",50,"R"
"Ind-58",60,"R"
"Ind-58",70,"R"
"Ind-58",80,"R"
"Ind-58",90,"R"
"Ind-58",100,"R"
"Ind-59",10,"S"
"Ind-59",20,"S"
"Ind-59",30,"I"
"Ind-59",40,"R"
"Ind-59",50,"R"
"Ind-59",60,"R"
"Ind-59",70,"R"
"Ind-59",80,"R"
"Ind-59",90,"R"
"Ind-59",100,"R"
"Ind-60",10,"S"
"Ind-60",20,"I"
"Ind-60",30,"R"
"Ind-60",40,"R"
"Ind-60",50,"R"
"Ind-60",60,"R"
"Ind-60",70,"R"
"Ind-60",80,"R"
"Ind-60",90,"R"
"Ind-60",100,"R"
"Ind-61",10,"S"
"Ind-61",20,"S"
"Ind-61",30,"S"
"Ind-61",40,"R"
"Ind-61",50,"R"
"Ind-61",60,"R"
"Ind-61",70,"R"
"Ind-61",80,"R"
"Ind-61",90,"R"
"Ind-61",100,"R"
"Ind-62",10,"S"
"Ind-62",20,"S"
"Ind-62",30,"S"
"Ind-62",40,"I"
"Ind-62",50,"R"
"Ind-62",60,"R"
"Ind-62",70,"R"
"Ind-62",80,"R"
"Ind-62",90,"R"
"Ind-62",100,"R"
"Ind-63",10,"S"
"Ind-63",20,"I"
"Ind-63",30,"I"
"Ind-63",40,"I"
"Ind-63",50,"D"
"Ind-63",60,"D"
"Ind-63",70,"D"
"Ind-63",80,"D"
"Ind-63",90,"D"
"Ind-63",100,"D"
"Ind-64",10,"S"
"Ind-64",20,"S"
"Ind-64",30,"I"
"Ind-64",40,"R"
"Ind-64",50,"R"
"Ind-64",60,"R"
"Ind-64",70,"R"
"Ind-64",80,"R"
"Ind-64",90,"R"
"Ind-64",100,"R"
"Ind-65",10,"S"
"Ind-65",20,"I"
"Ind-65",30,"R"
"Ind-65",40,"R"
"Ind-65",50,"R"
"Ind-65",60,"R"
"Ind-65",70,"R"
"Ind-65",80,"R"
"Ind-65",90,"R"
"Ind-65",100,"R"
"Ind-66",10,"I"
"Ind-66",20,"R"
"Ind-66",30,"R"
"Ind-66",40,"R"
"Ind-66",50,"R"
"Ind-66",60,"R"
"Ind-66",70,"R"
"Ind-66",80,"R"
"Ind-66",90,"R"
"Ind-66",100,"R"
"Ind-67",10,"S"
"Ind-67",20,"I"
"Ind-67",30,"I"
"Ind-67",40,"R"
"Ind-67",50,"R"
"Ind-67",60,"R"
"Ind-67",70,"R"
"Ind-67",80,"R"
"Ind-67",90,"R"
"Ind-67",100,"R"
"Ind-68",10,"S"
"Ind-68",20,"S"
"Ind-68",30,"I"
"Ind-68",40,"D"
"Ind-68",50,"D"
"Ind-68",60,"D"
"Ind-68",70,"D"
"Ind-68",80,"D"
"Ind-68",90,"D"
"Ind-68",100,"D"
"Ind-69",10,"I"
"Ind-69",20,"R"
"Ind-69",30,"R"
"Ind-69",40,"R"
"Ind-69",50,"R"
"Ind-69",60,"R"
"Ind-69",70,"R"
"Ind-69",80,"R"
"Ind-69",90,"R"
"Ind-69",100,"R"
"Ind-70",10,"S"
"Ind-70",20,"I"
"Ind-70",30,"R"
"Ind-70",40,"R"
"Ind-70",50,"R"
"Ind-70",60,"R"
"Ind-70",70,"R"
"Ind-70",80,"R"
"Ind-70",90,"R"
"Ind-70",100,"R"
"Ind-71",10,"S"
"Ind-71",20,"I"
"Ind-71",30,"R"
"Ind-71",40,"R"
"Ind-71",50,"R"
"Ind-71",60,"R"
"Ind-71",70,"R"
"Ind-71",80,"R"
"Ind-71",90,"R"
"Ind-71",100,"R"
"Ind-72",10,"S"
"Ind-72",20,"I"
"Ind-72",30,"R"
"Ind-72",40,"R"
"Ind-72",50,"R"
"Ind-72",60,"R"
"Ind-72",70,"R"
"Ind-72",80,"R"
"Ind-72",90,"R"
"Ind-72",100,"R"
"Ind-73",10,"S"
"Ind-73",20,"S"
"Ind-73",30,"I"
"Ind-73",40,"I"
"Ind-73",50,"I"
"Ind-73",60,"D"
"Ind-73",70,"D"
"Ind-73",80,"D"
"Ind-73",90,"D"
"Ind-73",100,"D"
"Ind-74",10,"S"
"Ind-74",20,"I"
"Ind-74",30,"R"
"Ind-74",40,"R"
"Ind-74",50,"R"
"Ind-74",60,"R"
"Ind-74",70,"R"
"Ind-74",80,"R"
"Ind-74",90,"R"
"Ind-74",100,"R"
"Ind-75",10,"S"
"Ind-75",20,"I"
"Ind-75",30,"I"
"Ind-75",40,"R"
"Ind-75",50,"R"
"Ind-75",60,"R"
"Ind-75",70,"R"
"Ind-75",80,"R"
"Ind-75",90,"R"
"Ind-75",100,"R"
"Ind-76",10,"I"
"Ind-76",20,"I"
"Ind-76",30,"D"
"Ind-76",40,"D"
"Ind-76",50,"D"
"Ind-76",60,"D"
"Ind-76",70,"D"
"Ind-76",80,"D"
"Ind-76",90,"D"
"Ind-76",100,"D"
"Ind-77",10,"S"
"Ind-77",20,"S"
"Ind-77",30,"I"
"Ind-77",40,"R"
"Ind-77",50,"R"
"Ind-77",60,"R"
"Ind-77",70,"R"
"Ind-77",80,"R"
"Ind-77",90,"R"
"Ind-77",100,"R"
"Ind-78",10,"S"
"Ind-78",20,"I"
"Ind-78",30,"R"
"Ind-78",40,"R"
"Ind-78",50,"R"
"Ind-78",60,"R"
"Ind-78",70,"R"
"Ind-78",80,"R"
"Ind-78",90,"R"
"Ind-78",100,"R"
"Ind-79",10,"I"
"Ind-79",20,"I"
"Ind-79",30,"R"
"Ind-79",40,"R"
"Ind-79",50,"R"
"Ind-79",60,"R"
"Ind-79",70,"R"
"Ind-79",80,"R"
"Ind-79",90,"R"
"Ind-79",100,"R"
"Ind-80",10,"S"
"Ind-80",20,"I"
"Ind-80",30,"I"
"Ind-80",40,"D"
"Ind-80",50,"D"
"Ind-80",60,"D"
"Ind-80",70,"D"
"Ind-80",80,"D"
"Ind-80",90,"D"
"Ind-80",100,"D"
"Ind-81",10,"I"
"Ind-81",20,"I"
"Ind-81",30,"D"
"Ind-81",40,"D"
"Ind-81",50,"D"
"Ind-81",60,"D"
"Ind-81",70,"D"
"Ind-81",80,"D"
"Ind-81",90,"D"
"Ind-81",100,"D"
"Ind-82",10,"S"
"Ind-82",20,"S"
"Ind-82",30,"I"
"Ind-82",40,"R"
"Ind-82",50,"R"
"Ind-82",60,"R"
"Ind-82",70,"R"
"Ind-82",80,"R"
"Ind-82",90,"R"
"Ind-82",100,"R"
"Ind-83",10,"I"
"Ind-83",20,"R"
"Ind-83",30,"R"
"Ind-83",40,"R"
"Ind-83",50,"R"
"Ind-83",60,"R"
"Ind-83",70,"R"
"Ind-83",80,"R"
"Ind-83",90,"R"
"Ind-83",100,"R"
"Ind-84",10,"I"
"Ind-84",20,"R"
"Ind-84",30,"R"
"Ind-84",40,"R"
"Ind-84",50,"R"
"Ind-84",60,"R"
"Ind-84",70,"R"
"Ind-84",80,"R"
"Ind-84",90,"R"
"Ind-84",100,"R"
"Ind-85",10,"S"
"Ind-85",20,"S"
"Ind-85",30,"R"
"Ind-85",40,"R"
"Ind-85",50,"R"
"Ind-85",60,"R"
"Ind-85",70,"R"
"Ind-85",80,"R"
"Ind-85",90,"R"
"Ind-85",100,"R"
"Ind-86",10,"S"
"Ind-86",20,"R"
"Ind-86",30,"R"
"Ind-86",40,"R"
"Ind-86",50,"R"
"Ind-86",60,"R"
"Ind-86",70,"R"
"Ind-86",80,"R"
"Ind-86",90,"R"
"Ind-86",100,"R"
"Ind-87",10,"S"
"Ind-87",20,"I"
"Ind-87",30,"R"
"Ind-87",40,"R"
"Ind-87",50,"R"
"Ind-87",60,"R"
"Ind-87",70,"R"
"Ind-87",80,"R"
"Ind-87",90,"R"
"Ind-87",100,"R"
"Ind-88",10,"S"
"Ind-88",20,"I"
"Ind-88",30,"R"
"Ind-88",40,"R"
"Ind-88",50,"R"
"Ind-88",60,"R"
"Ind-88",70,"R"
"Ind-88",80,"R"
"Ind-88",90,"R"
"Ind-88",100,"R"
"Ind-89",10,"S"
"Ind-89",20,"S"
"Ind-89",30,"I"
"Ind-89",40,"R"
"Ind-89",50,"R"
"Ind-89",60,"R"
"Ind-89",70,"R"
"Ind-89",80,"R"
"Ind-89",90,"R"
"Ind-89",100,"R"
"Ind-90",10,"S"
"Ind-90",20,"S"
"Ind-90",30,"I"
"Ind-90",40,"R"
"Ind-90",50,"R"
"Ind-90",60,"R"
"Ind-90",70,"R"
"Ind-90",80,"R"
"Ind-90",90,"R"
"Ind-90",100,"R"
"Ind-91",10,"S"
"Ind-91",20,"I"
"Ind-91",30,"R"
"Ind-91",40,"R"
"Ind-91",50,"R"
"Ind-91",60,"R"
"Ind-91",70,"R"
"Ind-91",80,"R"
"Ind-91",90,"R"
"Ind-91",100,"R"
"Ind-92",10,"S"
"Ind-92",20,"S"
"Ind-92",30,"S"
"Ind-92",40,"I"
"Ind-92",50,"D"
"Ind-92",60,"D"
"Ind-92",70,"D"
"Ind-92",80,"D"
"Ind-92",90,"D"
"Ind-92",100,"D"
"Ind-93",10,"S"
"Ind-93",20,"I"
"Ind-93",30,"I"
"Ind-93",40,"I"
"Ind-93",50,"I"
"Ind-93",60,"I"
"Ind-93",70,"D"
"Ind-93",80,"D"
"Ind-93",90,"D"
"Ind-93",100,"D"
"Ind-94",10,"S"
"Ind-94",20,"I"
"Ind-94",30,"D"
"Ind-94",40,"D"
"Ind-94",50,"D"
"Ind-94",60,"D"
"Ind-94",70,"D"
"Ind-94",80,"D"
"Ind-94",90,"D"
"Ind-94",100,"D"
"Ind-95",10,"I"
"Ind-95",20,"R"
"Ind-95",30,"R"
"Ind-95",40,"R"
"Ind-95",50,"R"
"Ind-95",60,"R"
"Ind-95",70,"R"
"Ind-95",80,"R"
"Ind-95",90,"R"
"Ind-95",100,"R"
"Ind-96",10,"I"
"Ind-96",20,"I"
"Ind-96",30,"R"
"Ind-96",40,"R"
"Ind-96",50,"R"
"Ind-96",60,"R"
"Ind-96",70,"R"
"Ind-96",80,"R"
"Ind-96",90,"R"
"Ind-96",100,"R"
"Ind-97",10,"S"
"Ind-97",20,"I"
"Ind-97",30,"I"
"Ind-97",40,"R"
"Ind-97",50,"R"
"Ind-97",60,"R"
"Ind-97",70,"R"
"Ind-97",80,"R"
"Ind-97",90,"R"
"Ind-97",100,"R"
"Ind-98",10,"S"
"Ind-98",20,"S"
"Ind-98",30,"I"
"Ind-98",40,"I"
"Ind-98",50,"D"
"Ind-98",60,"D"
"Ind-98",70,"D"
"Ind-98",80,"D"
"Ind-98",90,"D"
"Ind-98",100,"D"
"Ind-99",10,"S"
"Ind-99",20,"I"
"Ind-99",30,"I"
"Ind-99",40,"D"
"Ind-99",50,"D"
"Ind-99",60,"D"
"Ind-99",70,"D"
"Ind-99",80,"D"
"Ind-99",90,"D"
"Ind-99",100,"D"
"Ind-100",10,"S"
"Ind-100",20,"S"
"Ind-100",30,"I"
"Ind-100",40,"I"
"Ind-100",50,"I"
"Ind-100",60,"D"
"Ind-100",70,"D"
"Ind-100",80,"D"
"Ind-100",90,"D"
"Ind-100",100,"D"
