ID,t,DS
Ind-27,50,S^a
Ind-27,60,S^a
Ind-27,70,R
Ind-27,80,R
Ind-27,90,R
Ind-27,100,R
Ind-28,10,S^a
Ind-28,20,S^a
Ind-28,30,S^a
Ind-28,40,S^a
Ind-28,50,S^a
Ind-28,60,S^a
Ind-28,70,I^a
Ind-28,80,I^a
Ind-28,90,R
Ind-28,100,R
Ind-29,10,S^a
Ind-29,20,S^a
Ind-29,30,S^a
Ind-29,40,S^a
Ind-29,50,S^a
Ind-29,60,I^a
Ind-29,70,I^a
Ind-29,80,R
Ind-29,90,R
Ind-29,100,R
Ind-30,10,S^a
Ind-30,20,S^a
Ind-30,30,S^a
Ind-30,40,R
Ind-30,50,R
Ind-30,60,R
Ind-30,70,R
Ind-30,80,R
Ind-30,90,R
Ind-30,100,R
Ind-31,10,S^a
Ind-31,20,S^a
Ind-31,30,S^a
Ind-31,40,S^a
Ind-31,50,I^a
Ind-31,60,I^a
Ind-31,70,R
Ind-31,80,R
Ind-31,90,R
Ind-31,100,R
Ind-32,10,S^a
Ind-32,20,S^a
Ind-32,30,S^a
Ind-32,40,S^a
Ind-32,50,I^a
Ind-32,60,I^a
Ind-32,70,R
Ind-32,80,R
Ind-32,90,R
Ind-32,100,R
Ind-33,10,S^a
Ind-33,20,S^a
Ind-33,30,S^a
Ind-33,40,S^a
Ind-33,50,S^a
Ind-33,60,S^a
Ind-33,70,I^a
Ind-33,80,I^a
Ind-33,90,I^a
Ind-33,100,I^a
Ind-34,10,S^a
Ind-34,20,S^a
Ind-34,30,S^a
Ind-34,40,S^a
Ind-34,50,I^a
Ind-34,60,I^a
Ind-34,70,I^a
Ind-34,80,I^a
Ind-34,90,R
Ind-34,100,R
Ind-35,10,S^a
Ind-35,20,S^a
Ind-35,30,S^a
Ind-35,40,S^a
Ind-35,50,S^a
Ind-35,60,S^a
Ind-35,70,S^a
Ind-35,80,S^a
Ind-35,90,S^a
Ind-35,100,I^a
Ind-36,10,S^a
Ind-36,20,S^a
Ind-36,30,S^a
Ind-36,40,S^a
Ind-36,50,S^a
Ind-36,60,S^a
Ind-36,70,S^a
Ind-36,80,R
Ind-36,90,R
Ind-36,100,R
Ind-37,10,S^a
Ind-37,20,S^a
Ind-37,30,S^a
Ind-37,40,S^a
Ind-37,50,S^a
Ind-37,60,R
Ind-37,70,R
Ind-37,80,R
Ind-37,90,R
Ind-37,100,R
Ind-38,10,S^a
Ind-38,20,S^a
Ind-38,30,S^a
Ind-38,40,S^a
Ind-38,50,S^a
Ind-38,60,I^a
Ind-38,70,I^a
Ind-38,80,I^a
Ind-38,90,R
Ind-38,100,R
Ind-39,10,S^a
Ind-39,20,S^a
Ind-39,30,S^a
Ind-39,40,S^a
Ind-39,50,S^a
Ind-39,60,I^a
Ind-39,70,I^a
Ind-39,80,I^a
Ind-39,90,I^a
Ind-39,100,I^a
Ind-40,10,S^a
Ind-40,20,S^a
Ind-40,30,S^a
Ind-40,40,S^a
Ind-40,50,I^a
Ind-40,60,I^a
Ind-40,70,I^a
Ind-40,80,I^a
Ind-40,90,I^a
Ind-40,100,I^a
Ind-41,10,S^a
Ind-41,20,S^a
Ind-41,30,S^a
Ind-41,40,S^a
Ind-41,50,S^a
Ind-41,60,S^a
Ind-41,70,S^a
Ind-41,80,S^a
Ind-41,90,S^a
Ind-41,100,S^a
Ind-42,10,S^a
Ind-42,20,S^a
Ind-42,30,S^a
Ind-42,40,S^a
Ind-42,50,S^a
Ind-42,60,I^a
Ind-42,70,I^a
Ind-42,80,I^a
Ind-42,90,R
Ind-42,100,R
Ind-43,10,S^a
Ind-43,20,S^a
Ind-43,30,S^a
Ind-43,40,S^a
Ind-43,50,S^a
Ind-43,60,S^a
Ind-43,70,S^a
Ind-43,80,S^a
Ind-43,90,I^a
Ind-43,100,I^a
Ind-44,10,S^a
Ind-44,20,S^a
Ind-44,30,S^a
Ind-44,40,I^a
Ind-44,50,I^a
Ind-44,60,I^a
Ind-44,70,R
Ind-44,80,R
Ind-44,90,R
Ind-44,100,R
Ind-45,10,S^a
Ind-45,20,S^a
Ind-45,30,S^a
Ind-45,40,S^a
Ind-45,50,S^a
Ind-45,60,I^a
Ind-45,70,I^a
Ind-45,80,R
Ind-45,90,R
Ind-45,100,R
Ind-46,10,S^a
Ind-46,20,S^a
Ind-46,30,S^a
Ind-46,40,S^a
Ind-46,50,S^a
Ind-46,60,S^a
Ind-46,70,I^a
Ind-46,80,R
Ind-46,90,R
Ind-46,100,R
Ind-47,10,S^a
Ind-47,20,S^a
Ind-47,30,S^a
Ind-47,40,S^a
Ind-47,50,S^a
Ind-47,60,I^a
Ind-47,70,I^a
Ind-47,80,R
Ind-47,90,R
Ind-47,100,R
Ind-48,10,S^a
Ind-48,20,S^a
Ind-48,30,S^a
Ind-48,40,I^a
Ind-48,50,I^a
Ind-48,60,R
Ind-48,70,R
Ind-48,80,R
Ind-48,90,R
Ind-48,100,R
Ind-49,10,S^a
Ind-49,20,S^a
Ind-49,30,S^a
Ind-49,40,S^a
Ind-49,50,S^a
Ind-49,60,I^a
Ind-49,70,I^a
Ind-49,80,I^a
Ind-49,90,R
Ind-49,100,R
Ind-50,10,S^a
Ind-50,20,S^a
Ind-50,30,S^a
Ind-50,40,S^a
Ind-50,50,S^a
Ind-50,60,S^a
Ind-50,70,S^a
Ind-50,80,S^a
Ind-50,90,I^a
Ind-50,100,I^a
Ind-51,10,S^a
Ind-51,20,S^a
Ind-51,30,S^a
Ind-51,40,S^a
Ind-51,50,S^a
Ind-51,60,R
Ind-51,70,R
Ind-51,80,R
Ind-51,90,R
Ind-51,100,R
Ind-52,10,S^a
Ind-52,20,S^a
Ind-52,30,S^a
Ind-52,40,S^a
Ind-52,50,S^a
Ind-52,60,I^a
Ind-52,70,R
Ind-52,80,R
Ind-52,90,R
Ind-52,100,R
Ind-53,10,S^a
Ind-53,20,S^a
Ind-53,30,S^a
Ind-53,40,S^a
Ind-53,50,S^a
Ind-53,60,I^a
Ind-53,70,I^a
Ind-53,80,I^a
Ind-53,90,R
Ind-53,100,R
Ind-54,10,S^a
Ind-54,20,S^a
Ind-54,30,S^a
Ind-54,40,S^a
Ind-54,50,S^a
Ind-54,60,I^a
Ind-54,70,R
Ind-54,80,R
Ind-54,90,R
Ind-54,100,R
Ind-55,10,S^a
Ind-55,20,S^a
Ind-55,30,S^a
Ind-55,40,R
Ind-55,50,R
Ind-55,60,R
Ind-55,70,R
Ind-55,80,R
Ind-55,90,R
Ind-55,100,R
Ind-56,10,S^a
Ind-56,20,S^a
Ind-56,30,S^a
Ind-56,40,I^a
Ind-56,50,R
Ind-56,60,R
Ind-56,70,R
Ind-56,80,R
Ind-56,90,R
Ind-56,100,R
Ind-57,10,S^a
Ind-57,20,S^a
Ind-57,30,R
Ind-57,40,R
Ind-57,50,R
Ind-57,60,R
Ind-57,70,R
Ind-57,80,R
Ind-57,90,R
Ind-57,100,R
Ind-58,10,S^a
Ind-58,20,S^a
Ind-58,30,S^a
Ind-58,40,S^a
Ind-58,50,S^a
Ind-58,60,I^a
Ind-58,70,I^a
Ind-58,80,R
Ind-58,90,R
Ind-58,100,R
Ind-59,10,S^a
Ind-59,20,S^a
Ind-59,30,S^a
Ind-59,40,S^a
Ind-59,50,S^a
Ind-59,60,S^a
Ind-59,70,S^a
Ind-59,80,S^a
Ind-59,90,I^a
Ind-59,100,R
Ind-60,10,S^a
Ind-60,20,S^a
Ind-60,30,S^a
Ind-60,40,S^a
Ind-60,50,S^a
Ind-60,60,S^a
Ind-60,70,S^a
Ind-60,80,I^a
Ind-60,90,I^a
Ind-60,100,I^a
Ind-61,10,S^a
Ind-61,20,S^a
Ind-61,30,S^a
Ind-61,40,S^a
Ind-61,50,S^a
Ind-61,60,S^a
Ind-61,70,S^a
Ind-61,80,S^a
Ind-61,90,R
Ind-61,100,R
Ind-62,10,S^a
Ind-62,20,S^a
Ind-62,30,S^a
Ind-62,40,S^a
Ind-62,50,S^a
Ind-62,60,I^a
Ind-62,70,R
Ind-62,80,R
Ind-62,90,R
Ind-62,100,R
Ind-63,10,S^a
Ind-63,20,S^a
Ind-63,30,S^a
Ind-63,40,S^a
Ind-63,50,S^a
Ind-63,60,I^a
Ind-63,70,R
Ind-63,80,R
Ind-63,90,R
Ind-63,100,R
Ind-64,10,S^a
Ind-64,20,S^a
Ind-64,30,S^a
Ind-64,40,S^a
Ind-64,50,S^a
Ind-64,60,S^a
Ind-64,70,S^a
Ind-64,80,I^a
Ind-64,90,I^a
Ind-64,100,I^a
Ind-65,10,S^a
Ind-65,20,S^a
Ind-65,30,S^a
Ind-65,40,S^a
Ind-65,50,S^a
Ind-65,60,S^a
Ind-65,70,I^a
Ind-65,80,R
Ind-65,90,R
Ind-65,100,R
Ind-66,10,S^a
Ind-66,20,S^a
Ind-66,30,S^a
Ind-66,40,S^a
Ind-66,50,S^a
Ind-66,60,S^a
Ind-66,70,S^a
Ind-66,80,I^a
Ind-66,90,R
Ind-66,100,R
Ind-67,10,S^a
Ind-67,20,S^a
Ind-67,30,S^a
Ind-67,40,S^a
Ind-67,50,S^a
Ind-67,60,S^a
Ind-67,70,S^a
Ind-67,80,S^a
Ind-67,90,R
Ind-67,100,R
Ind-68,10,S^a
Ind-68,20,S^a
Ind-68,30,S^a
Ind-68,40,S^a
Ind-68,50,S^a
Ind-68,60,R
Ind-68,70,R
Ind-68,80,R
Ind-68,90,R
Ind-68,100,R
Ind-69,10,R
Ind-69,20,R
Ind-69,30,R
Ind-69,40,R
Ind-69,50,R
Ind-69,60,R
Ind-69,70,R
Ind-69,80,R
Ind-69,90,R
Ind-69,100,R
Ind-70,10,S^b
Ind-70,20,S^b
Ind-70,30,S^b
Ind-70,40,S^b
Ind-70,50,I^b
Ind-70,60,I^b
Ind-70,70,I^b
Ind-70,80,R
Ind-70,90,R
Ind-70,100,R
Ind-71,10,S^b
Ind-71,20,S^b
Ind-71,30,S^b
Ind-71,40,S^b
Ind-71,50,S^b
Ind-71,60,S^b
Ind-71,70,I^b
Ind-71,80,I^b
Ind-71,90,R
Ind-71,100,R
Ind-72,10,S^b
Ind-72,20,S^b
Ind-72,30,S^b
Ind-72,40,S^b
Ind-72,50,S^b
Ind-72,60,S^b
Ind-72,70,S^b
Ind-72,80,S^b
Ind-72,90,S^b
Ind-72,100,S^b
Ind-73,10,S^b
Ind-73,20,S^b
Ind-73,30,S^b
Ind-73,40,S^b
Ind-73,50,S^b
Ind-73,60,S^b
Ind-73,70,I^b
Ind-73,80,I^b
Ind-73,90,I^b
Ind-73,100,R
Ind-74,10,S^b
Ind-74,20,S^b
Ind-74,30,S^b
Ind-74,40,S^b
Ind-74,50,S^b
Ind-74,60,S^b
Ind-74,70,S^b
Ind-74,80,S^b
Ind-74,90,S^b
Ind-74,100,S^b
Ind-75,10,S^b
Ind-75,20,S^b
Ind-75,30,S^b
Ind-75,40,S^b
Ind-75,50,S^b
Ind-75,60,S^b
Ind-75,70,S^b
Ind-75,80,I^b
Ind-75,90,R
Ind-75,100,R
Ind-76,10,S^b
Ind-76,20,S^b
Ind-76,30,S^b
Ind-76,40,S^b
Ind-76,50,S^b
Ind-76,60,S^b
Ind-76,70,S^b
Ind-76,80,R
Ind-76,90,R
Ind-76,100,R
Ind-77,10,S^b
Ind-77,20,S^b
Ind-77,30,S^b
Ind-77,40,S^b
Ind-77,50,S^b
Ind-77,60,S^b
Ind-77,70,I^b
Ind-77,80,R
Ind-77,90,R
Ind-77,100,R
Ind-78,10,S^b
Ind-78,20,S^b
Ind-78,30,S^b
Ind-78,40,S^b
Ind-78,50,S^b
Ind-78,60,S^b
Ind-78,70,S^b
Ind-78,80,S^b
Ind-78,90,S^b
Ind-78,100,S^b
Ind-79,10,S^b
Ind-79,20,S^b
Ind-79,30,S^b
Ind-79,40,S^b
Ind-79,50,S^b
Ind-79,60,S^b
Ind-79,70,I^b
Ind-79,80,I^b
Ind-79,90,I^b
Ind-79,100,R
Ind-80,10,S^b
Ind-80,20,S^b
Ind-80,30,S^b
Ind-80,40,I^b
Ind-80,50,I^b
Ind-80,60,R
Ind-80,70,R
Ind-80,80,R
Ind-80,90,R
Ind-80,100,R
Ind-81,10,S^b
Ind-81,20,S^b
Ind-81,30,S^b
Ind-81,40,S^b
Ind-81,50,S^b
Ind-81,60,S^b
Ind-81,70,S^b
Ind-81,80,S^b
Ind-81,90,S^b
Ind-81,100,S^b
Ind-82,10,S^b
Ind-82,20,S^b
Ind-82,30,S^b
Ind-82,40,S^b
Ind-82,50,S^b
Ind-82,60,I^b
Ind-82,70,I^b
Ind-82,80,R
Ind-82,90,R
Ind-82,100,R
Ind-83,10,S^b
Ind-83,20,I^b
Ind-83,30,R
Ind-83,40,R
Ind-83,50,R
Ind-83,60,R
Ind-83,70,R
Ind-83,80,R
Ind-83,90,R
Ind-83,100,R
Ind-84,10,S^b
Ind-84,20,S^b
Ind-84,30,S^b
Ind-84,40,S^b
Ind-84,50,S^b
Ind-84,60,S^b
Ind-84,70,S^b
Ind-84,80,S^b
Ind-84,90,S^b
Ind-84,100,S^b
Ind-85,10,S^b
Ind-85,20,S^b
Ind-85,30,S^b
Ind-85,40,S^b
Ind-85,50,S^b
Ind-85,60,S^b
Ind-85,70,S^b
Ind-85,80,I^b
Ind-85,90,R
Ind-85,100,R
Ind-86,10,S^b
Ind-86,20,S^b
Ind-86,30,S^b
Ind-86,40,S^b
Ind-86,50,S^b
Ind-86,60,S^b
Ind-86,70,S^b
Ind-86,80,S^b
Ind-86,90,S^b
Ind-86,100,S^b
Ind-87,10,S^b
Ind-87,20,S^b
Ind-87,30,S^b
Ind-87,40,S^b
Ind-87,50,I^b
Ind-87,60,R
Ind-87,70,R
Ind-87,80,R
Ind-87,90,R
Ind-87,100,R
Ind-88,10,S^b
Ind-88,20,S^b
Ind-88,30,S^b
Ind-88,40,S^b
Ind-88,50,S^b
Ind-88,60,S^b
Ind-88,70,S^b
Ind-88,80,S^b
Ind-88,90,S^b
Ind-88,100,S^b
Ind-89,10,S^b
Ind-89,20,S^b
Ind-89,30,S^b
Ind-89,40,S^b
Ind-89,50,S^b
Ind-89,60,S^b
Ind-89,70,S^b
Ind-89,80,S^b
Ind-89,90,S^b
Ind-89,100,S^b
Ind-90,10,S^b
Ind-90,20,S^b
Ind-90,30,S^b
Ind-90,40,I^b
Ind-90,50,R
Ind-90,60,R
Ind-90,70,R
Ind-90,80,R
Ind-90,90,R
Ind-90,100,R
Ind-91,10,S^b
Ind-91,20,S^b
Ind-91,30,S^b
Ind-91,40,S^b
Ind-91,50,S^b
Ind-91,60,S^b
Ind-91,70,S^b
Ind-91,80,I^b
Ind-91,90,R
Ind-91,100,R
Ind-92,10,S^b
Ind-92,20,S^b
Ind-92,30,S^b
Ind-92,40,S^b
Ind-92,50,S^b
Ind-92,60,S^b
Ind-92,70,S^b
Ind-92,80,S^b
Ind-92,90,I^b
Ind-92,100,I^b
Ind-93,10,S^b
Ind-93,20,S^b
Ind-93,30,S^b
Ind-93,40,I^b
Ind-93,50,R
Ind-93,60,R
Ind-93,70,R
Ind-93,80,R
Ind-93,90,R
Ind-93,100,R
Ind-94,10,S^b
Ind-94,20,S^b
Ind-94,30,S^b
Ind-94,40,S^b
Ind-94,50,S^b
Ind-94,60,S^b
Ind-94,70,S^b
Ind-94,80,I^b
Ind-94,90,R
Ind-94,100,R
Ind-95,10,S^b
Ind-95,20,S^b
Ind-95,30,S^b
Ind-95,40,S^b
Ind-95,50,S^b
Ind-95,60,S^b
Ind-95,70,I^b
Ind-95,80,I^b
Ind-95,90,I^b
Ind-95,100,I^b
Ind-96,10,S^b
Ind-96,20,S^b
Ind-96,30,S^b
Ind-96,40,S^b
Ind-96,50,S^b
Ind-96,60,S^b
Ind-96,70,I^b
Ind-96,80,I^b
Ind-96,90,I^b
Ind-96,100,I^b
Ind-97,10,S^b
Ind-97,20,S^b
Ind-97,30,S^b
Ind-97,40,S^b
Ind-97,50,S^b
Ind-97,60,S^b
Ind-97,70,R
Ind-97,80,R
Ind-97,90,R
Ind-97,100,R
Ind-98,10,S^b
Ind-98,20,S^b
Ind-98,30,S^b
Ind-98,40,S^b
Ind-98,50,S^b
Ind-98,60,S^b
Ind-98,70,S^b
Ind-98,80,S^b
Ind-98,90,S^b
Ind-98,100,S^b
Ind-99,10,R
Ind-99,20,R
Ind-99,30,R
Ind-99,40,R
Ind-99,50,R
Ind-99,60,R
Ind-99,70,R
Ind-99,80,R
Ind-99,90,R
Ind-99,100,R
Ind-100,10,S^b
Ind-100,20,S^b
Ind-100,30,S^b
Ind-100,40,S^b
Ind-100,50,S^b
Ind-100,60,I^b
Ind-100,70,R
Ind-100,80,R
Ind-100,90,R
Ind-100,100,R
Ind-101,10,S^b
Ind-101,20,S^b
Ind-101,30,S^b
Ind-101,40,S^b
Ind-101,50,S^b
Ind-101,60,S^b
Ind-101,70,S^b
Ind-101,80,S^b
Ind-101,90,S^b
Ind-101,100,S^b
Ind-102,10,S^b
Ind-102,20,S^b
Ind-102,30,S^b
Ind-102,40,S^b
Ind-102,50,S^b
Ind-102,60,S^b
Ind-102,70,S^b
Ind-102,80,S^b
Ind-102,90,S^b
Ind-102,100,S^b
Ind-103,10,S^b
Ind-103,20,S^b
Ind-103,30,S^b
Ind-103,40,S^b
Ind-103,50,S^b
Ind-103,60,S^b
Ind-103,70,S^b
Ind-103,80,R
Ind-103,90,R
Ind-103,100,R
Ind-104,10,S^b
Ind-104,20,S^b
Ind-104,30,S^b
Ind-104,40,S^b
Ind-104,50,S^b
Ind-104,60,I^b
Ind-104,70,I^b
Ind-104,80,I^b
Ind-104,90,I^b
Ind-104,100,I^b
Ind-105,10,S^b
Ind-105,20,S^b
Ind-105,30,S^b
Ind-105,40,S^b
Ind-105,50,S^b
Ind-105,60,S^b
Ind-105,70,S^b
Ind-105,80,S^b
Ind-105,90,S^b
Ind-105,100,S^b
Ind-106,10,S^b
Ind-106,20,S^b
Ind-106,30,S^b
Ind-106,40,S^b
Ind-106,50,S^b
Ind-106,60,S^b
Ind-106,70,S^b
Ind-106,80,S^b
Ind-106,90,S^b
Ind-106,100,S^b
Ind-107,10,S^b
Ind-107,20,S^b
Ind-107,30,S^b
Ind-107,40,S^b
Ind-107,50,S^b
Ind-107,60,S^b
Ind-107,70,S^b
Ind-107,80,S^b
Ind-107,90,I^b
Ind-107,100,I^b
Ind-108,10,S^b
Ind-108,20,S^b
Ind-108,30,S^b
Ind-108,40,S^b
Ind-108,50,S^b
Ind-108,60,S^b
Ind-108,70,S^b
Ind-108,80,S^b
Ind-108,90,S^b
Ind-108,100,S^b
Ind-109,10,S^b
Ind-109,20,S^b
Ind-109,30,S^b
Ind-109,40,S^b
Ind-109,50,S^b
Ind-109,60,S^b
Ind-109,70,I^b
Ind-109,80,R
Ind-109,90,R
Ind-109,100,R
Ind-110,10,S^b
Ind-110,20,S^b
Ind-110,30,S^b
Ind-110,40,S^b
Ind-110,50,S^b
Ind-110,60,S^b
Ind-110,70,S^b
Ind-110,80,S^b
Ind-110,90,S^b
Ind-110,100,S^b
Ind-111,10,S^b
Ind-111,20,S^b
Ind-111,30,S^b
Ind-111,40,S^b
Ind-111,50,S^b
Ind-111,60,S^b
Ind-111,70,S^b
Ind-111,80,I^b
Ind-111,90,R
Ind-111,100,R
Ind-112,10,S^b
Ind-112,20,S^b
Ind-112,30,S^b
Ind-112,40,S^b
Ind-112,50,S^b
Ind-112,60,S^b
Ind-112,70,S^b
Ind-112,80,S^b
Ind-112,90,S^b
Ind-112,100,S^b
Ind-113,10,S^b
Ind-113,20,S^b
Ind-113,30,S^b
Ind-113,40,S^b
Ind-113,50,S^b
Ind-113,60,S^b
Ind-113,70,S^b
Ind-113,80,S^b
Ind-113,90,S^b
Ind-113,100,S^b
Ind-114,10,S^b
Ind-114,20,S^b
Ind-114,30,S^b
Ind-114,40,S^b
Ind-114,50,S^b
Ind-114,60,S^b
Ind-114,70,S^b
Ind-114,80,S^b
Ind-114,90,S^b
Ind-114,100,S^b
Ind-115,10,S^b
Ind-115,20,S^b
Ind-115,30,S^b
Ind-115,40,S^b
Ind-115,50,S^b
Ind-115,60,S^b
Ind-115,70,S^b
Ind-115,80,R
Ind-115,90,R
Ind-115,100,R
Ind-116,10,S^b
Ind-116,20,S^b
Ind-116,30,S^b
Ind-116,40,S^b
Ind-116,50,S^b
Ind-116,60,S^b
Ind-116,70,S^b
Ind-116,80,I^b
Ind-116,90,R
Ind-116,100,R
Ind-117,10,S^b
Ind-117,20,S^b
Ind-117,30,S^b
Ind-117,40,S^b
Ind-117,50,S^b
Ind-117,60,S^b
Ind-117,70,R
Ind-117,80,R
Ind-117,90,R
Ind-117,100,R
Ind-118,10,S^b
Ind-118,20,S^b
Ind-118,30,S^b
Ind-118,40,S^b
Ind-118,50,S^b
Ind-118,60,I^b
Ind-118,70,R
Ind-118,80,R
Ind-118,90,R
Ind-118,100,R
Ind-119,10,S^b
Ind-119,20,S^b
Ind-119,30,S^b
Ind-119,40,S^b
Ind-119,50,S^b
Ind-119,60,S^b
Ind-119,70,S^b
Ind-119,80,S^b
Ind-119,90,S^b
Ind-119,100,S^b
Ind-120,10,S^b
Ind-120,20,S^b
Ind-120,30,S^b
Ind-120,40,S^b
Ind-120,50,S^b
Ind-120,60,S^b
Ind-120,70,S^b
Ind-120,80,S^b
Ind-120,90,S^b
Ind-120,100,S^b
Ind-121,10,S^b
Ind-121,20,S^b
Ind-121,30,S^b
Ind-121,40,I^b
Ind-121,50,I^b
Ind-121,60,R
Ind-121,70,R
Ind-121,80,R
Ind-121,90,R
Ind-121,100,R
Ind-122,10,S^b
Ind-122,20,S^b
Ind-122,30,S^b
Ind-122,40,S^b
Ind-122,50,I^b
Ind-122,60,I^b
Ind-122,70,R
