"ID","t"
"Prod-311",14.8496
"Prod-312",12.3275
"Prod-313",38.1767
"Prod-314",21.8495
"Prod-315",33.0795
"Prod-316",18.8591
"Prod-317",16.7459
"Prod-318",16.2518
"Prod-319",22.7893
"Prod-320",23.9454
"Prod-321",22.3531
"Prod-322",21.7353
"Prod-323",8.95081
"Prod-324",33.4244
"Prod-325",23.3784
"Prod-326",16.0118
"Prod-327",25.0426
"Prod-328",9.51181
"Prod-329",28.9371
"Prod-330",20.7982
"Prod-331",32.4699
"Prod-332",27.2195
"Prod-333",68.5327
"Prod-334",21.4892
"Prod-335",27.8138
"Prod-336",37.2665
"Prod-337",27.1978
"Prod-338",36.6041
"Prod-339",52.8042
"Prod-340",74.4566
"Prod-341",24.9489
"Prod-342",57.4602
"Prod-343",23.8934
"Prod-344",13.5886
"Prod-345",32.565
"Prod-346",8.03534
"Prod-347",20.7185
"Prod-348",15.8948
"Prod-349",13.593
"Prod-350",8.81458
"Prod-351",22.502
"Prod-352",26.4347
"Prod-353",19.55
"Prod-354",46.5129
"Prod-355",19.7437
"Prod-356",31.1665
"Prod-357",8.50613
"Prod-358",20.7288
"Prod-359",82.2778
"Prod-360",14.5523
"Prod-361",22.1654
"Prod-362",39.3609
"Prod-363",27.4633
"Prod-364",12.6356
"Prod-365",27.6382
"Prod-366",9.45952
"Prod-367",22.7234
"Prod-368",11.7888
"Prod-369",14.1498
"Prod-370",14.1797
"Prod-371",36.2283
"Prod-372",90.7578
"Prod-373",28.4741
"Prod-374",70.9673
"Prod-375",30.3949
"Prod-376",10.5093
"Prod-377",75.0831
"Prod-378",76.2398
"Prod-379",46.321
"Prod-380",26.2616
"Prod-381",14.7521
"Prod-382",25.1942
"Prod-383",46.8531
"Prod-384",25.1487
"Prod-385",25.0583
"Prod-386",26.5593
"Prod-387",19.9987
"Prod-388",14.319
"Prod-389",59.357
"Prod-390",27.7052
"Prod-391",21.214
"Prod-392",52.7786
"Prod-393",30.1601
"Prod-394",49.395
"Prod-395",28.46
"Prod-396",29.9554
"Prod-397",50.6976
"Prod-398",23.732
"Prod-399",15.3137
"Prod-400",15.6269
"Prod-401",15.635
"Prod-402",25.1085
"Prod-403",10.2959
"Prod-404",19.5735
"Prod-405",15.2445
"Prod-406",20.9062
"Prod-407",29.1859
"Prod-408",13.1485
"Prod-409",16.9416
"Prod-410",15.5413
"Prod-411",33.6141
"Prod-412",21.0667
"Prod-413",30.2034
"Prod-414",20.9408
"Prod-415",1.73198
"Prod-416",39.9077
"Prod-417",28.2018
"Prod-418",27.2883
"Prod-419",24.4482
"Prod-420",15.6078
"Prod-421",10.2297
"Prod-422",22.487
"Prod-423",16.2084
"Prod-424",23.2385
"Prod-425",29.2478
"Prod-426",24.2032
"Prod-427",34.2347
"Prod-428",11.6105
"Prod-429",17.75
"Prod-430",32.2587
"Prod-431",45.5686
"Prod-432",91.3335
"Prod-433",58.8107
"Prod-434",23.4144
"Prod-435",69.8711
"Prod-436",25.6007
"Prod-437",17.4128
"Prod-438",55.7309
"Prod-439",51.2768
"Prod-440",75.635
"Prod-441",18.3212
"Prod-442",40.4844
"Prod-443",42.2591
"Prod-444",17.887
"Prod-445",51.441
"Prod-446",49.4006
"Prod-447",15.7682
"Prod-448",26.3159
"Prod-449",24.022
"Prod-450",18.5106
"Prod-451",12.7904
"Prod-452",14.5587
"Prod-453",25.789
"Prod-454",21.57
"Prod-455",3.01645
"Prod-456",19.7834
"Prod-457",19.9288
"Prod-458",19.6833
"Prod-459",6.75808
"Prod-460",25.5802
"Prod-461",27.6767
"Prod-462",35.9408
"Prod-463",17.4819
"Prod-464",21.5586
"Prod-465",22.8722
"Prod-466",64.0539
"Prod-467",13.5852
"Prod-468",15.8305
"Prod-469",14.4599
"Prod-470",33.8381
"Prod-471",14.4812
"Prod-472",25.8079
"Prod-473",25.2337
"Prod-474",20.2612
"Prod-475",36.4187
"Prod-476",41.7409
"Prod-477",24.1171
"Prod-478",53.5139
"Prod-479",49.5605
"Prod-480",25.1968
"Prod-481",21.8795
"Prod-482",27.4652
"Prod-483",24.0044
"Prod-484",35.0284
"Prod-485",35.8092
"Prod-486",41.6956
"Prod-487",35.7545
"Prod-488",21.1424
"Prod-489",12.3383
"Prod-490",32.5818
"Prod-491",17.1511
"Prod-492",16.6864
"Prod-493",9.67304
"Prod-494",35.7102
"Prod-495",21.4732
"Prod-496",20.0857
"Prod-497",27.0748
"Prod-498",14.5634
"Prod-499",11.036
"Prod-500",21.3437
"Prod-501",47.2944
"Prod-502",20.7917
"Prod-503",44.3268
"Prod-504",41.5993
"Prod-505",82.8697
"Prod-507",29.4573
"Prod-509",27.0536
"Prod-510",42.1259
"Prod-511",71.2884
"Prod-512",69.4091
"Prod-513",20.5556
"Prod-514",39.7129
"Prod-515",25.3082
"Prod-516",37.5929
"Prod-517",36.1113
"Prod-518",33.4653
"Prod-519",63.0456
"Prod-520",43.4912
"Prod-521",13.1672
"Prod-522",43.6171
"Prod-523",35.7348
"Prod-524",43.5957
"Prod-525",18.7038
"Prod-526",36.2647
"Prod-527",31.9894
"Prod-528",27.0797
"Prod-529",24.3924
"Prod-530",22.1285
"Prod-531",26.1818
"Prod-532",69.2286
"Prod-533",36.0708
"Prod-534",58.8013
"Prod-535",17.9595
"Prod-536",20.4583
"Prod-537",42.1157
"Prod-541",33.4577
"Prod-542",20.4319
"Prod-543",20.1574
"Prod-544",13.0884
"Prod-545",20.1507
"Prod-546",64.5679
"Prod-547",35.171
"Prod-548",10.5174
"Prod-549",25.134
"Prod-550",6.93271
"Prod-551",74.5019
"Prod-553",20.921
"Prod-554",9.1804
"Prod-555",22.7395
"Prod-556",44.7321
"Prod-557",62.1685
"Prod-558",22.7227
"Prod-559",99.9987
"Prod-560",22.4634
"Prod-561",22.3393
"Prod-562",25.1914
"Prod-563",21.9177
"Prod-564",28.7138
"Prod-565",23.635
"Prod-566",35.122
"Prod-567",8.24512
"Prod-568",44.0406
"Prod-569",29.601
"Prod-570",22.3214
"Prod-571",22.7298
"Prod-572",23.1465
"Prod-573",27.7771
"Prod-574",9.10361
"Prod-575",24.8918
"Prod-576",19.412
"Prod-577",13.9404
"Prod-578",16.3908
"Prod-579",15.3099
"Prod-580",24.1396
"Prod-581",31.908
"Prod-582",44.9234
"Prod-583",26.4796
"Prod-584",30.0282
"Prod-585",30.7667
"Prod-586",33.4056
"Prod-587",21.6452
"Prod-588",19.8862
"Prod-589",48.918
"Prod-590",51.2321
"Prod-591",15.5464
"Prod-592",32.3535
"Prod-593",43.4031
"Prod-594",17.705
"Prod-595",14.5554
"Prod-596",9.49633
"Prod-597",25.0933
"Prod-598",27.8898
"Prod-599",27.3961
"Prod-600",36.7131
