"ID","t"
"Sim-People-Ind-81",47.6559
"Sim-People-Ind-82",39.5003
"Sim-People-Ind-83",42.3329
"Sim-People-Ind-84",28.0042
"Sim-People-Ind-85",48.0774
"Sim-People-Ind-86",35.5518
"Sim-People-Ind-87",42.9736
"Sim-People-Ind-88",56.2621
"Sim-People-Ind-89",56.6202
"Sim-People-Ind-90",50.5742
"Sim-People-Ind-91",29.4142
"Sim-People-Ind-92",33.2576
"Sim-People-Ind-93",63.1821
"Sim-People-Ind-94",42.1057
"Sim-People-Ind-95",42.1538
"Sim-People-Ind-96",40.9029
"Sim-People-Ind-97",50.5417
"Sim-People-Ind-98",24.0708
"Sim-People-Ind-99",50.7631
"Sim-People-Ind-100",30.0943
"Sim-People-Ind-101",67.6971
"Sim-People-Ind-102",37.6509
"Sim-People-Ind-103",36.2004
"Sim-People-Ind-104",38.5807
"Sim-People-Ind-105",35.8158
"Sim-People-Ind-106",53.693
"Sim-People-Ind-107",51.2516
"Sim-People-Ind-108",43.7259
"Sim-People-Ind-109",27.276
"Sim-People-Ind-110",33.1886
"Sim-People-Ind-111",34.9618
"Sim-People-Ind-112",46.3897
"Sim-People-Ind-113",55.6591
"Sim-People-Ind-114",37.1827
"Sim-People-Ind-115",68.8918
"Sim-People-Ind-116",41.2389
"Sim-People-Ind-117",44.4417
"Sim-People-Ind-118",32.0837
"Sim-People-Ind-119",42.7893
"Sim-People-Ind-120",47.5268
"Sim-People-Ind-121",52.6337
"Sim-People-Ind-122",88.5974
"Sim-People-Ind-123",54.9848
"Sim-People-Ind-124",31.1352
"Sim-People-Ind-125",28.0777
"Sim-People-Ind-126",33.2351
"Sim-People-Ind-127",43.6775
"Sim-People-Ind-128",45.4513
"Sim-People-Ind-129",68.3557
"Sim-People-Ind-130",27.1593
"Sim-People-Ind-131",24.9001
"Sim-People-Ind-132",33.2875
"Sim-People-Ind-133",31.386
"Sim-People-Ind-134",40.8072
"Sim-People-Ind-135",36.1576
"Sim-People-Ind-136",39.6878
"Sim-People-Ind-137",55.077
"Sim-People-Ind-138",31.6824
"Sim-People-Ind-139",27.4875
"Sim-People-Ind-140",28.8617
"Sim-People-Ind-141",95.6081
"Sim-People-Ind-142",35.4501
"Sim-People-Ind-143",46.8986
"Sim-People-Ind-144",38.7865
"Sim-People-Ind-145",19.0224
"Sim-People-Ind-146",26.0206
"Sim-People-Ind-147",53.8828
"Sim-People-Ind-148",76.0613
"Sim-People-Ind-150",10.0749
"Sim-People-Ind-151",24.6669
"Sim-People-Ind-152",66.9536
"Sim-People-Ind-153",68.0145
"Sim-People-Ind-154",63.4398
"Sim-People-Ind-155",56.336
"Sim-People-Ind-156",80.2811
"Sim-People-Ind-157",45.6824
"Sim-People-Ind-158",61.4505
"Sim-People-Ind-159",50.1384
"Sim-People-Ind-160",34.4237
"Sim-People-Ind-161",67.9957
"Sim-People-Ind-162",30.7974
"Sim-People-Ind-163",22.2315
"Sim-People-Ind-164",90.8593
"Sim-People-Ind-165",64.3515
"Sim-People-Ind-166",17.4216
"Sim-People-Ind-167",59.7115
"Sim-People-Ind-168",32.6619
"Sim-People-Ind-169",26.7871
"Sim-People-Ind-170",49.4547
"Sim-People-Ind-171",37.6221
"Sim-People-Ind-172",84.2421
"Sim-People-Ind-173",67.7526
"Sim-People-Ind-174",57.1364
"Sim-People-Ind-175",27.8924
"Sim-People-Ind-176",44.6753
"Sim-People-Ind-177",72.2792
"Sim-People-Ind-178",37.9573
"Sim-People-Ind-179",27.8348
"Sim-People-Ind-180",26.9709
"Sim-People-Ind-181",37.5329
"Sim-People-Ind-182",47.8095
"Sim-People-Ind-183",34.1351
"Sim-People-Ind-184",93.1669
"Sim-People-Ind-185",35.323
"Sim-People-Ind-186",41.5321
"Sim-People-Ind-187",77.6993
"Sim-People-Ind-188",45.4523
"Sim-People-Ind-189",93.2467
"Sim-People-Ind-190",87.6488
"Sim-People-Ind-191",34.7589
"Sim-People-Ind-193",41.4096
"Sim-People-Ind-194",74.7628
"Sim-People-Ind-195",52.9685
"Sim-People-Ind-196",35.4683
"Sim-People-Ind-197",40.5404
"Sim-People-Ind-198",57.0181
"Sim-People-Ind-199",41.685
"Sim-People-Ind-200",93.9435
"Sim-People-Ind-201",37.7754
"Sim-People-Ind-202",54.1631
"Sim-People-Ind-204",62.2248
"Sim-People-Ind-205",50.8265
"Sim-People-Ind-206",36.9278
"Sim-People-Ind-207",32.9905
"Sim-People-Ind-208",81.0651
"Sim-People-Ind-209",52.7324
"Sim-People-Ind-210",78.9905
"Sim-People-Ind-212",33.2127
"Sim-People-Ind-213",26.7313
"Sim-People-Ind-214",38.4417
"Sim-People-Ind-215",48.603
"Sim-People-Ind-216",49.557
"Sim-People-Ind-218",41.7933
"Sim-People-Ind-219",34.4563
"Sim-People-Ind-220",81.2546
"Sim-People-Ind-221",52.2101
"Sim-People-Ind-222",30.2983
"Sim-People-Ind-223",61.5253
"Sim-People-Ind-224",25.9281
"Sim-People-Ind-225",47.205
"Sim-People-Ind-227",50.3454
"Sim-People-Ind-228",48.168
"Sim-People-Ind-229",31.8254
"Sim-People-Ind-230",35.7722
"Sim-People-Ind-232",47.7222
"Sim-People-Ind-233",68.0404
"Sim-People-Ind-234",55.4882
"Sim-People-Ind-235",47.783
"Sim-People-Ind-236",58.8001
"Sim-People-Ind-237",65.5296
"Sim-People-Ind-238",37.1397
"Sim-People-Ind-239",92.8177
"Sim-People-Ind-241",60.6607
"Sim-People-Ind-242",29.2294
"Sim-People-Ind-243",29.1228
"Sim-People-Ind-244",42.3022
"Sim-People-Ind-245",46.5982
"Sim-People-Ind-246",17.2473
"Sim-People-Ind-247",44.8569
"Sim-People-Ind-248",19.4179
"Sim-People-Ind-249",35.7559
"Sim-People-Ind-250",78.2767
"Sim-People-Ind-251",49.3616
"Sim-People-Ind-252",45.4055
"Sim-People-Ind-253",38.1044
"Sim-People-Ind-254",30.3476
"Sim-People-Ind-255",54.115
"Sim-People-Ind-256",44.9788
"Sim-People-Ind-257",38.2305
"Sim-People-Ind-258",44.6326
"Sim-People-Ind-259",50.7049
"Sim-People-Ind-260",50.7124
"Sim-People-Ind-261",32.8477
"Sim-People-Ind-262",40.7198
"Sim-People-Ind-263",84.0402
"Sim-People-Ind-264",43.0966
"Sim-People-Ind-265",21.7257
"Sim-People-Ind-266",36.5881
"Sim-People-Ind-267",35.9949
"Sim-People-Ind-268",49.6152
"Sim-People-Ind-269",51.7561
"Sim-People-Ind-270",51.6983
"Sim-People-Ind-271",46.5069
"Sim-People-Ind-272",42.4513
"Sim-People-Ind-273",33.9988
"Sim-People-Ind-274",31.3739
"Sim-People-Ind-275",59.5142
"Sim-People-Ind-276",56.479
"Sim-People-Ind-277",50.7371
"Sim-People-Ind-278",46.3142
"Sim-People-Ind-279",40.1759
"Sim-People-Ind-280",49.8372
"Sim-People-Ind-282",29.0795
"Sim-People-Ind-283",66.9321
"Sim-People-Ind-285",23.4177
"Sim-People-Ind-286",23.4267
"Sim-People-Ind-287",58.5268
"Sim-People-Ind-288",47.2238
"Sim-People-Ind-289",69.4149
"Sim-People-Ind-290",34.5883
"Sim-People-Ind-292",67.6554
"Sim-People-Ind-293",52.6503
"Sim-People-Ind-294",43.3004
"Sim-People-Ind-295",12.5405
"Sim-People-Ind-296",46.4276
"Sim-People-Ind-297",39.5894
"Sim-People-Ind-298",55.1254
"Sim-People-Ind-299",36.6799
"Sim-People-Ind-300",37.6686
"Sim-People-Ind-301",35.1682
"Sim-People-Ind-302",23.4654
"Sim-People-Ind-303",37.3558
"Sim-People-Ind-304",19.1902
"Sim-People-Ind-305",12.9589
"Sim-People-Ind-306",47.565
"Sim-People-Ind-307",41.4088
"Sim-People-Ind-308",41.1423
"Sim-People-Ind-309",64.0602
"Sim-People-Ind-310",50.3442
"Sim-People-Ind-311",50.6957
"Sim-People-Ind-312",70.7686
"Sim-People-Ind-313",35.3406
"Sim-People-Ind-314",31.6634
"Sim-People-Ind-315",28.3983
"Sim-People-Ind-316",38.8416
"Sim-People-Ind-317",31.3231
"Sim-People-Ind-318",23.5215
"Sim-People-Ind-319",46.6271
"Sim-People-Ind-320",43.075
"Sim-People-Ind-321",42.0368
"Sim-People-Ind-322",83.4304
"Sim-People-Ind-323",59.1572
"Sim-People-Ind-324",51.3481
"Sim-People-Ind-325",47.1105
"Sim-People-Ind-326",40.325
"Sim-People-Ind-327",42.1356
"Sim-People-Ind-328",40.477
"Sim-People-Ind-330",45.8328
"Sim-People-Ind-331",61.0706
"Sim-People-Ind-332",45.8444
"Sim-People-Ind-333",42.4752
"Sim-People-Ind-334",34.0634
"Sim-People-Ind-335",53.0954
"Sim-People-Ind-336",32.3454
"Sim-People-Ind-337",55.2634
"Sim-People-Ind-338",49.1432
"Sim-People-Ind-339",13.7956
"Sim-People-Ind-340",59.5603
"Sim-People-Ind-341",51.1647
"Sim-People-Ind-342",31.6341
"Sim-People-Ind-343",42.1336
"Sim-People-Ind-344",31.0226
"Sim-People-Ind-345",22.8462
"Sim-People-Ind-346",38.7308
"Sim-People-Ind-347",38.6988
"Sim-People-Ind-348",62.5143
"Sim-People-Ind-349",38.6092
"Sim-People-Ind-350",64.4927
"Sim-People-Ind-351",30.4594
"Sim-People-Ind-352",42.8709
"Sim-People-Ind-353",27.4789
"Sim-People-Ind-354",40.8622
"Sim-People-Ind-355",38.6396
"Sim-People-Ind-356",31.1699
"Sim-People-Ind-357",30.2255
"Sim-People-Ind-358",65.2868
"Sim-People-Ind-359",47.1572
"Sim-People-Ind-360",37.9843
"Sim-People-Ind-361",51.3054
"Sim-People-Ind-362",51.1142
"Sim-People-Ind-363",33.3267
"Sim-People-Ind-364",23.9643
"Sim-People-Ind-366",71.8323
"Sim-People-Ind-367",51.9942
"Sim-People-Ind-368",29.0556
"Sim-People-Ind-369",43.2326
"Sim-People-Ind-370",10.0656
"Sim-People-Ind-371",28.074
"Sim-People-Ind-372",99.7137
"Sim-People-Ind-373",38.2172
"Sim-People-Ind-374",51.1163
"Sim-People-Ind-375",39.8158
"Sim-People-Ind-377",39.7213
"Sim-People-Ind-378",29.3949
"Sim-People-Ind-379",55.6264
"Sim-People-Ind-380",30.2764
"Sim-People-Ind-381",38.8963
"Sim-People-Ind-382",19.5052
"Sim-People-Ind-383",52.1027
"Sim-People-Ind-384",40.8912
"Sim-People-Ind-385",32.4882
"Sim-People-Ind-386",46.3731
"Sim-People-Ind-387",38.5751
"Sim-People-Ind-388",36.2057
"Sim-People-Ind-389",25.8931
"Sim-People-Ind-390",43.1696
"Sim-People-Ind-391",30.5596
"Sim-People-Ind-392",38.7055
"Sim-People-Ind-393",46.7252
"Sim-People-Ind-394",63.0238
"Sim-People-Ind-395",59.0314
"Sim-People-Ind-396",32.7691
"Sim-People-Ind-397",55.9536
"Sim-People-Ind-398",61.4967
"Sim-People-Ind-399",38.1755
"Sim-People-Ind-400",26.3466
