"ID","t","DS"
"Sim-People-Ind-23",60,"S"
"Sim-People-Ind-23",80,"I"
"Sim-People-Ind-23",100,"I"
"Sim-People-Ind-24",20,"S"
"Sim-People-Ind-24",40,"S"
"Sim-People-Ind-24",60,"I"
"Sim-People-Ind-24",80,"I"
"Sim-People-Ind-24",100,"I"
"Sim-People-Ind-25",20,"S"
"Sim-People-Ind-25",40,"S"
"Sim-People-Ind-25",60,"I"
"Sim-People-Ind-25",80,"I"
"Sim-People-Ind-25",100,"I"
"Sim-People-Ind-26",20,"S"
"Sim-People-Ind-26",40,"S"
"Sim-People-Ind-26",60,"S"
"Sim-People-Ind-26",80,"S"
"Sim-People-Ind-26",100,"I"
"Sim-People-Ind-27",20,"S"
"Sim-People-Ind-27",40,"S"
"Sim-People-Ind-27",60,"S"
"Sim-People-Ind-27",80,"I"
"Sim-People-Ind-27",100,"I"
"Sim-People-Ind-28",20,"S"
"Sim-People-Ind-28",40,"S"
"Sim-People-Ind-28",60,"I"
"Sim-People-Ind-28",80,"I"
"Sim-People-Ind-28",100,"I"
"Sim-People-Ind-29",20,"S"
"Sim-People-Ind-29",40,"S"
"Sim-People-Ind-29",60,"S"
"Sim-People-Ind-29",80,"I"
"Sim-People-Ind-29",100,"I"
"Sim-People-Ind-30",20,"S"
"Sim-People-Ind-30",40,"S"
"Sim-People-Ind-30",60,"S"
"Sim-People-Ind-30",80,"I"
"Sim-People-Ind-30",100,"I"
"Sim-People-Ind-31",20,"S"
"Sim-People-Ind-31",40,"S"
"Sim-People-Ind-31",60,"S"
"Sim-People-Ind-31",80,"I"
"Sim-People-Ind-31",100,"I"
"Sim-People-Ind-32",20,"S"
"Sim-People-Ind-32",40,"I"
"Sim-People-Ind-32",60,"I"
"Sim-People-Ind-32",80,"I"
"Sim-People-Ind-32",100,"I"
"Sim-People-Ind-33",20,"S"
"Sim-People-Ind-33",40,"S"
"Sim-People-Ind-33",60,"S"
"Sim-People-Ind-33",80,"I"
"Sim-People-Ind-33",100,"I"
"Sim-People-Ind-34",20,"S"
"Sim-People-Ind-34",40,"S"
"Sim-People-Ind-34",60,"I"
"Sim-People-Ind-34",80,"I"
"Sim-People-Ind-34",100,"I"
"Sim-People-Ind-35",20,"S"
"Sim-People-Ind-35",40,"S"
"Sim-People-Ind-35",60,"I"
"Sim-People-Ind-35",80,"I"
"Sim-People-Ind-35",100,"I"
"Sim-People-Ind-36",20,"S"
"Sim-People-Ind-36",40,"S"
"Sim-People-Ind-36",60,"S"
"Sim-People-Ind-36",80,"I"
"Sim-People-Ind-36",100,"I"
"Sim-People-Ind-37",20,"S"
"Sim-People-Ind-37",40,"S"
"Sim-People-Ind-37",60,"S"
"Sim-People-Ind-37",80,"S"
"Sim-People-Ind-37",100,"S"
"Sim-People-Ind-38",20,"S"
"Sim-People-Ind-38",40,"S"
"Sim-People-Ind-38",60,"I"
"Sim-People-Ind-38",80,"I"
"Sim-People-Ind-38",100,"I"
"Sim-People-Ind-39",20,"S"
"Sim-People-Ind-39",40,"I"
"Sim-People-Ind-39",60,"I"
"Sim-People-Ind-39",80,"I"
"Sim-People-Ind-39",100,"I"
"Sim-People-Ind-40",20,"S"
"Sim-People-Ind-40",40,"I"
"Sim-People-Ind-40",60,"I"
"Sim-People-Ind-40",80,"I"
"Sim-People-Ind-40",100,"I"
"Sim-People-Ind-41",20,"S"
"Sim-People-Ind-41",40,"S"
"Sim-People-Ind-41",60,"S"
"Sim-People-Ind-41",80,"S"
"Sim-People-Ind-41",100,"I"
"Sim-People-Ind-42",20,"S"
"Sim-People-Ind-42",40,"S"
"Sim-People-Ind-42",60,"S"
"Sim-People-Ind-42",80,"S"
"Sim-People-Ind-42",100,"I"
"Sim-People-Ind-43",20,"S"
"Sim-People-Ind-43",40,"I"
"Sim-People-Ind-43",60,"I"
"Sim-People-Ind-43",80,"I"
"Sim-People-Ind-43",100,"I"
"Sim-People-Ind-44",20,"S"
"Sim-People-Ind-44",40,"S"
"Sim-People-Ind-44",60,"S"
"Sim-People-Ind-44",80,"I"
"Sim-People-Ind-44",100,"I"
"Sim-People-Ind-45",20,"S"
"Sim-People-Ind-45",40,"S"
"Sim-People-Ind-45",60,"S"
"Sim-People-Ind-45",80,"I"
"Sim-People-Ind-45",100,"I"
"Sim-People-Ind-46",20,"S"
"Sim-People-Ind-46",40,"S"
"Sim-People-Ind-46",60,"I"
"Sim-People-Ind-46",80,"I"
"Sim-People-Ind-46",100,"I"
"Sim-People-Ind-47",20,"S"
"Sim-People-Ind-47",40,"S"
"Sim-People-Ind-47",60,"S"
"Sim-People-Ind-47",80,"I"
"Sim-People-Ind-47",100,"I"
"Sim-People-Ind-48",20,"S"
"Sim-People-Ind-48",40,"S"
"Sim-People-Ind-48",60,"S"
"Sim-People-Ind-48",80,"I"
"Sim-People-Ind-48",100,"I"
"Sim-People-Ind-49",20,"S"
"Sim-People-Ind-49",40,"S"
"Sim-People-Ind-49",60,"S"
"Sim-People-Ind-49",80,"I"
"Sim-People-Ind-49",100,"I"
"Sim-People-Ind-50",20,"S"
"Sim-People-Ind-50",40,"S"
"Sim-People-Ind-50",60,"S"
"Sim-People-Ind-50",80,"S"
"Sim-People-Ind-50",100,"I"
"Sim-People-Ind-51",20,"S"
"Sim-People-Ind-51",40,"S"
"Sim-People-Ind-51",60,"S"
"Sim-People-Ind-51",80,"I"
"Sim-People-Ind-51",100,"I"
"Sim-People-Ind-52",20,"S"
"Sim-People-Ind-52",40,"S"
"Sim-People-Ind-52",60,"I"
"Sim-People-Ind-52",80,"I"
"Sim-People-Ind-52",100,"I"
"Sim-People-Ind-53",20,"S"
"Sim-People-Ind-53",40,"I"
"Sim-People-Ind-53",60,"I"
"Sim-People-Ind-53",80,"I"
"Sim-People-Ind-53",100,"I"
"Sim-People-Ind-54",20,"S"
"Sim-People-Ind-54",40,"I"
"Sim-People-Ind-54",60,"I"
"Sim-People-Ind-54",80,"I"
"Sim-People-Ind-54",100,"I"
"Sim-People-Ind-55",20,"S"
"Sim-People-Ind-55",40,"S"
"Sim-People-Ind-55",60,"S"
"Sim-People-Ind-55",80,"I"
"Sim-People-Ind-55",100,"I"
"Sim-People-Ind-56",20,"S"
"Sim-People-Ind-56",40,"S"
"Sim-People-Ind-56",60,"S"
"Sim-People-Ind-56",80,"I"
"Sim-People-Ind-56",100,"I"
"Sim-People-Ind-57",20,"S"
"Sim-People-Ind-57",40,"S"
"Sim-People-Ind-57",60,"S"
"Sim-People-Ind-57",80,"S"
"Sim-People-Ind-57",100,"I"
"Sim-People-Ind-58",20,"S"
"Sim-People-Ind-58",40,"S"
"Sim-People-Ind-58",60,"S"
"Sim-People-Ind-58",80,"I"
"Sim-People-Ind-58",100,"I"
"Sim-People-Ind-59",20,"S"
"Sim-People-Ind-59",40,"S"
"Sim-People-Ind-59",60,"S"
"Sim-People-Ind-59",80,"I"
"Sim-People-Ind-59",100,"I"
"Sim-People-Ind-60",20,"S"
"Sim-People-Ind-60",40,"S"
"Sim-People-Ind-60",60,"S"
"Sim-People-Ind-60",80,"I"
"Sim-People-Ind-60",100,"I"
"Sim-People-Ind-61",20,"S"
"Sim-People-Ind-61",40,"S"
"Sim-People-Ind-61",60,"S"
"Sim-People-Ind-61",80,"I"
"Sim-People-Ind-61",100,"I"
"Sim-People-Ind-62",20,"S"
"Sim-People-Ind-62",40,"S"
"Sim-People-Ind-62",60,"S"
"Sim-People-Ind-62",80,"S"
"Sim-People-Ind-62",100,"I"
"Sim-People-Ind-63",20,"S"
"Sim-People-Ind-63",40,"S"
"Sim-People-Ind-63",60,"S"
"Sim-People-Ind-63",80,"I"
"Sim-People-Ind-63",100,"I"
"Sim-People-Ind-64",20,"S"
"Sim-People-Ind-64",40,"S"
"Sim-People-Ind-64",60,"S"
"Sim-People-Ind-64",80,"I"
"Sim-People-Ind-64",100,"I"
"Sim-People-Ind-65",20,"S"
"Sim-People-Ind-65",40,"I"
"Sim-People-Ind-65",60,"I"
"Sim-People-Ind-65",80,"I"
"Sim-People-Ind-65",100,"I"
"Sim-People-Ind-66",20,"S"
"Sim-People-Ind-66",40,"S"
"Sim-People-Ind-66",60,"I"
"Sim-People-Ind-66",80,"I"
"Sim-People-Ind-66",100,"I"
"Sim-People-Ind-67",20,"S"
"Sim-People-Ind-67",40,"S"
"Sim-People-Ind-67",60,"S"
"Sim-People-Ind-67",80,"S"
"Sim-People-Ind-67",100,"I"
"Sim-People-Ind-68",20,"S"
"Sim-People-Ind-68",40,"S"
"Sim-People-Ind-68",60,"S"
"Sim-People-Ind-68",80,"S"
"Sim-People-Ind-68",100,"I"
"Sim-People-Ind-69",20,"S"
"Sim-People-Ind-69",40,"S"
"Sim-People-Ind-69",60,"S"
"Sim-People-Ind-69",80,"I"
"Sim-People-Ind-69",100,"I"
"Sim-People-Ind-70",20,"S"
"Sim-People-Ind-70",40,"S"
"Sim-People-Ind-70",60,"I"
"Sim-People-Ind-70",80,"I"
"Sim-People-Ind-70",100,"I"
"Sim-People-Ind-71",20,"S"
"Sim-People-Ind-71",40,"S"
"Sim-People-Ind-71",60,"S"
"Sim-People-Ind-71",80,"I"
"Sim-People-Ind-71",100,"I"
"Sim-People-Ind-72",20,"S"
"Sim-People-Ind-72",40,"S"
"Sim-People-Ind-72",60,"I"
"Sim-People-Ind-72",80,"I"
"Sim-People-Ind-72",100,"I"
"Sim-People-Ind-73",20,"S"
"Sim-People-Ind-73",40,"S"
"Sim-People-Ind-73",60,"S"
"Sim-People-Ind-73",80,"I"
"Sim-People-Ind-73",100,"I"
"Sim-People-Ind-74",20,"I"
"Sim-People-Ind-74",40,"I"
"Sim-People-Ind-74",60,"I"
"Sim-People-Ind-74",80,"I"
"Sim-People-Ind-74",100,"I"
"Sim-People-Ind-75",20,"S"
"Sim-People-Ind-75",40,"S"
"Sim-People-Ind-75",60,"S"
"Sim-People-Ind-75",80,"I"
"Sim-People-Ind-75",100,"I"
"Sim-People-Ind-76",20,"S"
"Sim-People-Ind-76",40,"I"
"Sim-People-Ind-76",60,"I"
"Sim-People-Ind-76",80,"I"
"Sim-People-Ind-76",100,"I"
"Sim-People-Ind-77",20,"S"
"Sim-People-Ind-77",40,"S"
"Sim-People-Ind-77",60,"S"
"Sim-People-Ind-77",80,"I"
"Sim-People-Ind-77",100,"I"
"Sim-People-Ind-78",20,"S"
"Sim-People-Ind-78",40,"S"
"Sim-People-Ind-78",60,"S"
"Sim-People-Ind-78",80,"S"
"Sim-People-Ind-78",100,"I"
"Sim-People-Ind-79",20,"S"
"Sim-People-Ind-79",40,"S"
"Sim-People-Ind-79",60,"S"
"Sim-People-Ind-79",80,"I"
"Sim-People-Ind-79",100,"I"
"Sim-People-Ind-80",20,"S"
"Sim-People-Ind-80",40,"S"
"Sim-People-Ind-80",60,"S"
"Sim-People-Ind-80",80,"I"
"Sim-People-Ind-80",100,"I"
"Sim-People-Ind-81",20,"S"
"Sim-People-Ind-81",40,"S"
"Sim-People-Ind-81",60,"I"
"Sim-People-Ind-81",80,"I"
"Sim-People-Ind-81",100,"I"
"Sim-People-Ind-82",20,"S"
"Sim-People-Ind-82",40,"S"
"Sim-People-Ind-82",60,"S"
"Sim-People-Ind-82",80,"S"
"Sim-People-Ind-82",100,"I"
"Sim-People-Ind-83",20,"S"
"Sim-People-Ind-83",40,"S"
"Sim-People-Ind-83",60,"I"
"Sim-People-Ind-83",80,"I"
"Sim-People-Ind-83",100,"I"
"Sim-People-Ind-84",20,"S"
"Sim-People-Ind-84",40,"S"
"Sim-People-Ind-84",60,"I"
"Sim-People-Ind-84",80,"I"
"Sim-People-Ind-84",100,"I"
"Sim-People-Ind-85",20,"S"
"Sim-People-Ind-85",40,"S"
"Sim-People-Ind-85",60,"I"
"Sim-People-Ind-85",80,"I"
"Sim-People-Ind-85",100,"I"
"Sim-People-Ind-86",20,"S"
"Sim-People-Ind-86",40,"S"
"Sim-People-Ind-86",60,"S"
"Sim-People-Ind-86",80,"S"
"Sim-People-Ind-86",100,"I"
"Sim-People-Ind-87",20,"S"
"Sim-People-Ind-87",40,"S"
"Sim-People-Ind-87",60,"S"
"Sim-People-Ind-87",80,"I"
"Sim-People-Ind-87",100,"I"
"Sim-People-Ind-88",20,"S"
"Sim-People-Ind-88",40,"S"
"Sim-People-Ind-88",60,"I"
"Sim-People-Ind-88",80,"I"
"Sim-People-Ind-88",100,"I"
"Sim-People-Ind-89",20,"S"
"Sim-People-Ind-89",40,"S"
"Sim-People-Ind-89",60,"S"
"Sim-People-Ind-89",80,"I"
"Sim-People-Ind-89",100,"I"
"Sim-People-Ind-90",20,"S"
"Sim-People-Ind-90",40,"S"
"Sim-People-Ind-90",60,"I"
"Sim-People-Ind-90",80,"I"
"Sim-People-Ind-90",100,"I"
"Sim-People-Ind-91",20,"S"
"Sim-People-Ind-91",40,"S"
"Sim-People-Ind-91",60,"I"
"Sim-People-Ind-91",80,"I"
"Sim-People-Ind-91",100,"I"
"Sim-People-Ind-92",20,"S"
"Sim-People-Ind-92",40,"S"
"Sim-People-Ind-92",60,"S"
"Sim-People-Ind-92",80,"S"
"Sim-People-Ind-92",100,"I"
"Sim-People-Ind-93",20,"S"
"Sim-People-Ind-93",40,"S"
"Sim-People-Ind-93",60,"S"
"Sim-People-Ind-93",80,"I"
"Sim-People-Ind-93",100,"I"
"Sim-People-Ind-94",20,"I"
"Sim-People-Ind-94",40,"I"
"Sim-People-Ind-94",60,"I"
"Sim-People-Ind-94",80,"I"
"Sim-People-Ind-94",100,"I"
"Sim-People-Ind-95",20,"S"
"Sim-People-Ind-95",40,"S"
"Sim-People-Ind-95",60,"S"
"Sim-People-Ind-95",80,"S"
"Sim-People-Ind-95",100,"I"
"Sim-People-Ind-96",20,"S"
"Sim-People-Ind-96",40,"I"
"Sim-People-Ind-96",60,"I"
"Sim-People-Ind-96",80,"I"
"Sim-People-Ind-96",100,"I"
"Sim-People-Ind-97",20,"S"
"Sim-People-Ind-97",40,"S"
"Sim-People-Ind-97",60,"I"
"Sim-People-Ind-97",80,"I"
"Sim-People-Ind-97",100,"I"
"Sim-People-Ind-98",20,"S"
"Sim-People-Ind-98",40,"S"
"Sim-People-Ind-98",60,"S"
"Sim-People-Ind-98",80,"S"
"Sim-People-Ind-98",100,"I"
"Sim-People-Ind-99",20,"S"
"Sim-People-Ind-99",40,"S"
"Sim-People-Ind-99",60,"I"
"Sim-People-Ind-99",80,"I"
"Sim-People-Ind-99",100,"I"
"Sim-People-Ind-100",20,"S"
"Sim-People-Ind-100",40,"S"
"Sim-People-Ind-100",60,"S"
"Sim-People-Ind-100",80,"I"
"Sim-People-Ind-100",100,"I"
"Sim-People-Ind-101",20,"I"
"Sim-People-Ind-101",40,"I"
"Sim-People-Ind-101",60,"I"
"Sim-People-Ind-101",80,"I"
"Sim-People-Ind-101",100,"I"
