"ID","t"
"Prod-404",32.6234
"Prod-407",36.2917
"Prod-409",25.618
"Prod-410",32.4061
"Prod-411",20.2217
"Prod-412",36.0448
"Prod-413",29.2278
"Prod-415",45.5248
"Prod-416",28.2242
"Prod-418",28.9142
"Prod-419",34.4942
"Prod-421",35.0935
"Prod-422",35.3533
"Prod-423",34.2406
"Prod-424",25.7576
"Prod-425",16.7709
"Prod-427",32.1634
"Prod-430",17.9715
"Prod-431",33.6095
"Prod-432",22.3186
"Prod-433",22.9494
"Prod-434",25.7767
"Prod-435",38.998
"Prod-436",27.8031
"Prod-437",25.8464
"Prod-438",34.9968
"Prod-439",59.4675
"Prod-440",31.1565
"Prod-441",19.4755
"Prod-442",27.7972
"Prod-443",84.5463
"Prod-444",37.8891
"Prod-447",22.5024
"Prod-448",25.2728
"Prod-449",33.7672
"Prod-450",37.6512
"Prod-452",45.5141
"Prod-453",36.7042
"Prod-456",58.4322
"Prod-457",44.344
"Prod-458",31.3618
"Prod-459",44.863
"Prod-460",67.2537
"Prod-462",34.4619
"Prod-463",21.841
"Prod-464",32.4806
"Prod-465",38.8815
"Prod-466",30.2653
"Prod-467",26.0358
"Prod-468",32.7945
"Prod-469",29.3967
"Prod-470",34.7822
"Prod-471",31.4553
"Prod-472",36.1456
"Prod-473",17.9861
"Prod-474",45.4559
"Prod-475",38.8582
"Prod-476",31.8276
"Prod-477",28.5178
"Prod-478",25.2463
"Prod-479",42.9618
"Prod-480",58.6821
"Prod-481",27.7002
"Prod-483",32.0988
"Prod-484",35.4996
"Prod-486",35.7013
"Prod-487",44.9972
"Prod-488",33.3161
"Prod-489",33.2494
"Prod-490",36.7943
"Prod-492",23.9005
"Prod-493",33.4716
"Prod-494",25.1015
"Prod-495",44.559
"Prod-496",32.2027
"Prod-497",45.2454
"Prod-499",44.9512
"Prod-501",40.1489
"Prod-502",32.8972
"Prod-503",29.4915
"Prod-504",20.1129
"Prod-505",31.7426
"Prod-506",26.3213
"Prod-507",30.2824
"Prod-508",16.4334
"Prod-509",57.9999
"Prod-511",37.7683
"Prod-512",27.7681
"Prod-513",33.6984
"Prod-514",27.6421
"Prod-515",31.793
"Prod-516",30.1496
"Prod-517",37.5495
"Prod-518",17.1393
"Prod-519",34.9312
"Prod-520",34.0878
"Prod-521",46.8053
"Prod-522",25.6176
"Prod-523",21.9089
"Prod-524",28.103
"Prod-525",45.9223
"Prod-526",24.6101
"Prod-527",26.368
"Prod-528",29.6653
"Prod-530",21.8414
"Prod-531",41.5178
"Prod-532",33.6012
"Prod-533",36.2815
"Prod-534",35.7143
"Prod-535",31.965
"Prod-536",40.0551
"Prod-537",32.6282
"Prod-538",35.242
"Prod-539",35.2835
"Prod-541",16.6805
"Prod-542",29.126
"Prod-543",34.7707
"Prod-544",19.8372
"Prod-545",31.3036
"Prod-546",29.7777
"Prod-547",30.9278
"Prod-549",16.6494
"Prod-551",26.0287
"Prod-552",29.9699
"Prod-553",27.1221
"Prod-554",32.1755
"Prod-555",38.4194
"Prod-557",35.4982
"Prod-558",21.4188
"Prod-559",31.2985
"Prod-560",42.9832
"Prod-561",25.7484
"Prod-562",18.9473
"Prod-563",30.5709
"Prod-566",32.6593
"Prod-567",32.7113
"Prod-568",56.8937
"Prod-569",28.9218
"Prod-570",27.506
"Prod-573",34.4274
"Prod-575",31.3161
"Prod-576",34.0564
"Prod-577",32.7066
"Prod-579",43.6961
"Prod-580",34.8749
"Prod-581",36.4267
"Prod-582",26.4916
"Prod-583",22.5356
"Prod-584",28.5455
"Prod-585",29.6288
"Prod-586",29.7612
"Prod-587",41.3402
"Prod-589",31.6858
"Prod-590",44.9402
"Prod-591",36.9526
"Prod-592",30.2395
"Prod-593",38.7206
"Prod-594",43.2334
"Prod-595",27.2831
"Prod-596",36.8126
"Prod-597",26.7062
"Prod-598",42.4709
"Prod-599",28.4244
