"ID","t"
"Prod-372",19.8987
"Prod-373",17.7385
"Prod-374",7.73674
"Prod-375",22.8127
"Prod-376",14.0155
"Prod-377",27.2264
"Prod-378",23.9485
"Prod-379",24.2734
"Prod-380",25.6612
"Prod-381",20.0864
"Prod-382",13.6852
"Prod-383",19.355
"Prod-384",13.5374
"Prod-385",8.1282
"Prod-386",26.579
"Prod-387",18.9719
"Prod-388",25.3687
"Prod-389",15.3183
"Prod-390",13.653
"Prod-391",22.9656
"Prod-392",22.1754
"Prod-394",20.802
"Prod-395",26.677
"Prod-396",18.01
"Prod-397",20.7704
"Prod-398",17.2338
"Prod-399",16.2164
"Prod-400",22.7517
"Prod-401",23.7701
"Prod-402",20.9196
"Prod-403",21.2705
"Prod-404",25.1803
"Prod-405",57.2102
"Prod-407",23.1521
"Prod-408",22.0804
"Prod-409",16.6417
"Prod-410",22.0696
"Prod-411",12.3141
"Prod-412",23.37
"Prod-413",22.4393
"Prod-415",29.6518
"Prod-416",20.3479
"Prod-417",25.9603
"Prod-418",17.0838
"Prod-419",27.7857
"Prod-420",23.4605
"Prod-421",25.215
"Prod-422",23.1507
"Prod-423",22.8709
"Prod-424",18.8481
"Prod-425",6.74027
"Prod-426",13.6954
"Prod-427",19.2375
"Prod-428",19.4656
"Prod-429",2.44846
"Prod-430",12.2446
"Prod-431",21.1448
"Prod-432",11.5653
"Prod-433",11.1897
"Prod-434",18.4933
"Prod-435",29.5385
"Prod-436",21.7814
"Prod-437",16.9843
"Prod-438",23.5449
"Prod-439",49.8495
"Prod-440",22.4388
"Prod-441",10.1526
"Prod-442",18.9187
"Prod-443",76.6112
"Prod-444",31.096
"Prod-446",27.8806
"Prod-447",15.9611
"Prod-448",16.422
"Prod-449",22.2655
"Prod-450",24.5203
"Prod-452",33.507
"Prod-453",25.9782
"Prod-455",21.6977
"Prod-456",46.0934
"Prod-457",32.0797
"Prod-458",22.9768
"Prod-459",35.9244
"Prod-460",58.2323
"Prod-461",28.1205
"Prod-462",22.5484
"Prod-463",14.4283
"Prod-464",22.5517
"Prod-465",24.139
"Prod-466",13.8462
"Prod-467",13.9301
"Prod-468",24.0461
"Prod-469",21.6364
"Prod-470",28.5669
"Prod-471",21.9142
"Prod-472",26.5245
"Prod-473",5.57353
"Prod-474",28.8776
"Prod-475",25.6926
"Prod-476",24.0869
"Prod-477",21.8506
"Prod-478",14.3968
"Prod-479",31.7864
"Prod-480",45.6077
"Prod-481",20.4348
"Prod-483",21.7706
"Prod-484",28.8246
"Prod-485",26.2605
"Prod-486",21.0537
"Prod-487",29.6339
"Prod-488",26.6152
"Prod-489",17.4461
"Prod-490",27.3966
"Prod-491",17.0811
"Prod-492",15.6321
"Prod-493",24.9836
"Prod-494",13.6731
"Prod-495",37.9398
"Prod-496",18.9306
"Prod-497",33.3942
"Prod-498",24.231
"Prod-499",30.7862
"Prod-500",20.9701
"Prod-501",27.3099
"Prod-502",28.0416
"Prod-503",21.5982
"Prod-504",11.2187
"Prod-505",21.939
"Prod-506",17.9246
"Prod-507",23.1527
"Prod-508",10.439
"Prod-509",47.7699
"Prod-510",13.0093
"Prod-511",29.2592
"Prod-512",21.0165
"Prod-513",22.898
"Prod-514",18.9815
"Prod-515",19.3162
"Prod-516",20.5153
"Prod-517",31.7266
"Prod-518",4.871
"Prod-519",25.9373
"Prod-520",25.1457
"Prod-521",22.6628
"Prod-522",17.3877
"Prod-523",11.0898
"Prod-524",20.8782
"Prod-525",27.2514
"Prod-526",16.9838
"Prod-527",18.5757
"Prod-528",20.2319
"Prod-529",22.3863
"Prod-530",10.494
"Prod-531",33.5584
"Prod-532",25.8524
"Prod-533",25.5522
"Prod-534",29.474
"Prod-535",24.3843
"Prod-536",30.657
"Prod-537",21.0578
"Prod-538",25.6833
"Prod-539",23.5763
"Prod-541",9.89952
"Prod-542",17.2131
"Prod-543",20.8636
"Prod-544",10.2041
"Prod-545",24.19
"Prod-546",20.4624
"Prod-547",22.0041
"Prod-548",35.3002
"Prod-549",10.3817
"Prod-551",15.7471
"Prod-552",21.6277
"Prod-553",18.8208
"Prod-554",25.5639
"Prod-555",20.9033
"Prod-557",18.9497
"Prod-558",14.4779
"Prod-559",22.3578
"Prod-560",37.2265
"Prod-561",17.8372
"Prod-562",5.67364
"Prod-563",21.1927
"Prod-564",31.0628
"Prod-566",17.7809
"Prod-567",26.3069
"Prod-568",34.7211
"Prod-569",9.91113
"Prod-570",17.6852
"Prod-571",19.1396
"Prod-573",24.3863
"Prod-574",22.7508
"Prod-575",25.5012
"Prod-576",24.1713
"Prod-577",23.4496
"Prod-579",34.5655
"Prod-580",24.7123
"Prod-581",25.1036
"Prod-582",18.0261
"Prod-583",15.0201
"Prod-584",19.3364
"Prod-585",20.853
"Prod-586",19.5384
"Prod-587",20.0733
"Prod-588",36.8339
"Prod-589",23.0155
"Prod-590",24.8962
"Prod-591",27.1538
"Prod-592",12.5521
"Prod-593",25.8943
"Prod-594",30.4893
"Prod-595",18.622
"Prod-596",23.1208
"Prod-597",17.2131
"Prod-598",29.4995
"Prod-599",20.5795
"Prod-600",27.2047
