"ID","t","DS"
"Sim-People-Ind-39",30,"R"
"Sim-People-Ind-39",40,"R"
"Sim-People-Ind-39",50,"R"
"Sim-People-Ind-39",60,"R"
"Sim-People-Ind-39",70,"R"
"Sim-People-Ind-39",80,"R"
"Sim-People-Ind-39",90,"R"
"Sim-People-Ind-39",100,"R"
"Sim-People-Ind-40",10,"I"
"Sim-People-Ind-40",20,"I"
"Sim-People-Ind-40",30,"I"
"Sim-People-Ind-40",40,"R"
"Sim-People-Ind-40",50,"R"
"Sim-People-Ind-40",60,"R"
"Sim-People-Ind-40",70,"R"
"Sim-People-Ind-40",80,"R"
"Sim-People-Ind-40",90,"R"
"Sim-People-Ind-40",100,"R"
"Sim-People-Ind-41",10,"R"
"Sim-People-Ind-41",20,"R"
"Sim-People-Ind-41",30,"R"
"Sim-People-Ind-41",40,"R"
"Sim-People-Ind-41",50,"R"
"Sim-People-Ind-41",60,"R"
"Sim-People-Ind-41",70,"R"
"Sim-People-Ind-41",80,"R"
"Sim-People-Ind-41",90,"R"
"Sim-People-Ind-41",100,"R"
"Sim-People-Ind-42",10,"I"
"Sim-People-Ind-42",20,"R"
"Sim-People-Ind-42",30,"R"
"Sim-People-Ind-42",40,"R"
"Sim-People-Ind-42",50,"R"
"Sim-People-Ind-42",60,"R"
"Sim-People-Ind-42",70,"R"
"Sim-People-Ind-42",80,"R"
"Sim-People-Ind-42",90,"R"
"Sim-People-Ind-42",100,"R"
"Sim-People-Ind-43",10,"R"
"Sim-People-Ind-43",20,"R"
"Sim-People-Ind-43",30,"R"
"Sim-People-Ind-43",40,"R"
"Sim-People-Ind-43",50,"R"
"Sim-People-Ind-43",60,"R"
"Sim-People-Ind-43",70,"R"
"Sim-People-Ind-43",80,"R"
"Sim-People-Ind-43",90,"R"
"Sim-People-Ind-43",100,"R"
"Sim-People-Ind-44",10,"I"
"Sim-People-Ind-44",20,"R"
"Sim-People-Ind-44",30,"R"
"Sim-People-Ind-44",40,"R"
"Sim-People-Ind-44",50,"R"
"Sim-People-Ind-44",60,"R"
"Sim-People-Ind-44",70,"R"
"Sim-People-Ind-44",80,"R"
"Sim-People-Ind-44",90,"R"
"Sim-People-Ind-44",100,"R"
"Sim-People-Ind-45",10,"S"
"Sim-People-Ind-45",20,"S"
"Sim-People-Ind-45",30,"I"
"Sim-People-Ind-45",40,"I"
"Sim-People-Ind-45",50,"I"
"Sim-People-Ind-45",60,"I"
"Sim-People-Ind-45",70,"R"
"Sim-People-Ind-45",80,"R"
"Sim-People-Ind-45",90,"R"
"Sim-People-Ind-45",100,"R"
"Sim-People-Ind-46",10,"R"
"Sim-People-Ind-46",20,"R"
"Sim-People-Ind-46",30,"R"
"Sim-People-Ind-46",40,"R"
"Sim-People-Ind-46",50,"R"
"Sim-People-Ind-46",60,"R"
"Sim-People-Ind-46",70,"R"
"Sim-People-Ind-46",80,"R"
"Sim-People-Ind-46",90,"R"
"Sim-People-Ind-46",100,"R"
"Sim-People-Ind-47",10,"S"
"Sim-People-Ind-47",20,"I"
"Sim-People-Ind-47",30,"R"
"Sim-People-Ind-47",40,"R"
"Sim-People-Ind-47",50,"R"
"Sim-People-Ind-47",60,"R"
"Sim-People-Ind-47",70,"R"
"Sim-People-Ind-47",80,"R"
"Sim-People-Ind-47",90,"R"
"Sim-People-Ind-47",100,"R"
"Sim-People-Ind-48",10,"S"
"Sim-People-Ind-48",20,"R"
"Sim-People-Ind-48",30,"R"
"Sim-People-Ind-48",40,"R"
"Sim-People-Ind-48",50,"R"
"Sim-People-Ind-48",60,"R"
"Sim-People-Ind-48",70,"R"
"Sim-People-Ind-48",80,"R"
"Sim-People-Ind-48",90,"R"
"Sim-People-Ind-48",100,"R"
"Sim-People-Ind-49",10,"I"
"Sim-People-Ind-49",20,"R"
"Sim-People-Ind-49",30,"R"
"Sim-People-Ind-49",40,"R"
"Sim-People-Ind-49",50,"R"
"Sim-People-Ind-49",60,"R"
"Sim-People-Ind-49",70,"R"
"Sim-People-Ind-49",80,"R"
"Sim-People-Ind-49",90,"R"
"Sim-People-Ind-49",100,"R"
"Sim-People-Ind-50",10,"R"
"Sim-People-Ind-50",20,"R"
"Sim-People-Ind-50",30,"R"
"Sim-People-Ind-50",40,"R"
"Sim-People-Ind-50",50,"R"
"Sim-People-Ind-50",60,"R"
"Sim-People-Ind-50",70,"R"
"Sim-People-Ind-50",80,"R"
"Sim-People-Ind-50",90,"R"
"Sim-People-Ind-50",100,"R"
"Sim-People-Ind-51",10,"S"
"Sim-People-Ind-51",20,"R"
"Sim-People-Ind-51",30,"R"
"Sim-People-Ind-51",40,"R"
"Sim-People-Ind-51",50,"R"
"Sim-People-Ind-51",60,"R"
"Sim-People-Ind-51",70,"R"
"Sim-People-Ind-51",80,"R"
"Sim-People-Ind-51",90,"R"
"Sim-People-Ind-51",100,"R"
"Sim-People-Ind-52",10,"I"
"Sim-People-Ind-52",20,"I"
"Sim-People-Ind-52",30,"R"
"Sim-People-Ind-52",40,"R"
"Sim-People-Ind-52",50,"R"
"Sim-People-Ind-52",60,"R"
"Sim-People-Ind-52",70,"R"
"Sim-People-Ind-52",80,"R"
"Sim-People-Ind-52",90,"R"
"Sim-People-Ind-52",100,"R"
"Sim-People-Ind-53",10,"I"
"Sim-People-Ind-53",20,"I"
"Sim-People-Ind-53",30,"I"
"Sim-People-Ind-53",40,"I"
"Sim-People-Ind-53",50,"I"
"Sim-People-Ind-53",60,"R"
"Sim-People-Ind-53",70,"R"
"Sim-People-Ind-53",80,"R"
"Sim-People-Ind-53",90,"R"
"Sim-People-Ind-53",100,"R"
"Sim-People-Ind-54",10,"I"
"Sim-People-Ind-54",20,"I"
"Sim-People-Ind-54",30,"R"
"Sim-People-Ind-54",40,"R"
"Sim-People-Ind-54",50,"R"
"Sim-People-Ind-54",60,"R"
"Sim-People-Ind-54",70,"R"
"Sim-People-Ind-54",80,"R"
"Sim-People-Ind-54",90,"R"
"Sim-People-Ind-54",100,"R"
"Sim-People-Ind-55",10,"S"
"Sim-People-Ind-55",20,"R"
"Sim-People-Ind-55",30,"R"
"Sim-People-Ind-55",40,"R"
"Sim-People-Ind-55",50,"R"
"Sim-People-Ind-55",60,"R"
"Sim-People-Ind-55",70,"R"
"Sim-People-Ind-55",80,"R"
"Sim-People-Ind-55",90,"R"
"Sim-People-Ind-55",100,"R"
"Sim-People-Ind-56",10,"S"
"Sim-People-Ind-56",20,"R"
"Sim-People-Ind-56",30,"R"
"Sim-People-Ind-56",40,"R"
"Sim-People-Ind-56",50,"R"
"Sim-People-Ind-56",60,"R"
"Sim-People-Ind-56",70,"R"
"Sim-People-Ind-56",80,"R"
"Sim-People-Ind-56",90,"R"
"Sim-People-Ind-56",100,"R"
"Sim-People-Ind-57",10,"I"
"Sim-People-Ind-57",20,"R"
"Sim-People-Ind-57",30,"R"
"Sim-People-Ind-57",40,"R"
"Sim-People-Ind-57",50,"R"
"Sim-People-Ind-57",60,"R"
"Sim-People-Ind-57",70,"R"
"Sim-People-Ind-57",80,"R"
"Sim-People-Ind-57",90,"R"
"Sim-People-Ind-57",100,"R"
"Sim-People-Ind-58",10,"R"
"Sim-People-Ind-58",20,"R"
"Sim-People-Ind-58",30,"R"
"Sim-People-Ind-58",40,"R"
"Sim-People-Ind-58",50,"R"
"Sim-People-Ind-58",60,"R"
"Sim-People-Ind-58",70,"R"
"Sim-People-Ind-58",80,"R"
"Sim-People-Ind-58",90,"R"
"Sim-People-Ind-58",100,"R"
"Sim-People-Ind-59",10,"S"
"Sim-People-Ind-59",20,"I"
"Sim-People-Ind-59",30,"R"
"Sim-People-Ind-59",40,"R"
"Sim-People-Ind-59",50,"R"
"Sim-People-Ind-59",60,"R"
"Sim-People-Ind-59",70,"R"
"Sim-People-Ind-59",80,"R"
"Sim-People-Ind-59",90,"R"
"Sim-People-Ind-59",100,"R"
"Sim-People-Ind-60",10,"S"
"Sim-People-Ind-60",20,"I"
"Sim-People-Ind-60",30,"R"
"Sim-People-Ind-60",40,"R"
"Sim-People-Ind-60",50,"R"
"Sim-People-Ind-60",60,"R"
"Sim-People-Ind-60",70,"R"
"Sim-People-Ind-60",80,"R"
"Sim-People-Ind-60",90,"R"
"Sim-People-Ind-60",100,"R"
"Sim-People-Ind-61",10,"I"
"Sim-People-Ind-61",20,"R"
"Sim-People-Ind-61",30,"R"
"Sim-People-Ind-61",40,"R"
"Sim-People-Ind-61",50,"R"
"Sim-People-Ind-61",60,"R"
"Sim-People-Ind-61",70,"R"
"Sim-People-Ind-61",80,"R"
"Sim-People-Ind-61",90,"R"
"Sim-People-Ind-61",100,"R"
"Sim-People-Ind-62",10,"I"
"Sim-People-Ind-62",20,"R"
"Sim-People-Ind-62",30,"R"
"Sim-People-Ind-62",40,"R"
"Sim-People-Ind-62",50,"R"
"Sim-People-Ind-62",60,"R"
"Sim-People-Ind-62",70,"R"
"Sim-People-Ind-62",80,"R"
"Sim-People-Ind-62",90,"R"
"Sim-People-Ind-62",100,"R"
"Sim-People-Ind-63",10,"I"
"Sim-People-Ind-63",20,"I"
"Sim-People-Ind-63",30,"I"
"Sim-People-Ind-63",40,"R"
"Sim-People-Ind-63",50,"R"
"Sim-People-Ind-63",60,"R"
"Sim-People-Ind-63",70,"R"
"Sim-People-Ind-63",80,"R"
"Sim-People-Ind-63",90,"R"
"Sim-People-Ind-63",100,"R"
"Sim-People-Ind-64",10,"R"
"Sim-People-Ind-64",20,"R"
"Sim-People-Ind-64",30,"R"
"Sim-People-Ind-64",40,"R"
"Sim-People-Ind-64",50,"R"
"Sim-People-Ind-64",60,"R"
"Sim-People-Ind-64",70,"R"
"Sim-People-Ind-64",80,"R"
"Sim-People-Ind-64",90,"R"
"Sim-People-Ind-64",100,"R"
"Sim-People-Ind-65",10,"I"
"Sim-People-Ind-65",20,"I"
"Sim-People-Ind-65",30,"R"
"Sim-People-Ind-65",40,"R"
"Sim-People-Ind-65",50,"R"
"Sim-People-Ind-65",60,"R"
"Sim-People-Ind-65",70,"R"
"Sim-People-Ind-65",80,"R"
"Sim-People-Ind-65",90,"R"
"Sim-People-Ind-65",100,"R"
"Sim-People-Ind-66",10,"I"
"Sim-People-Ind-66",20,"I"
"Sim-People-Ind-66",30,"R"
"Sim-People-Ind-66",40,"R"
"Sim-People-Ind-66",50,"R"
"Sim-People-Ind-66",60,"R"
"Sim-People-Ind-66",70,"R"
"Sim-People-Ind-66",80,"R"
"Sim-People-Ind-66",90,"R"
"Sim-People-Ind-66",100,"R"
"Sim-People-Ind-67",10,"I"
"Sim-People-Ind-67",20,"R"
"Sim-People-Ind-67",30,"R"
"Sim-People-Ind-67",40,"R"
"Sim-People-Ind-67",50,"R"
"Sim-People-Ind-67",60,"R"
"Sim-People-Ind-67",70,"R"
"Sim-People-Ind-67",80,"R"
"Sim-People-Ind-67",90,"R"
"Sim-People-Ind-67",100,"R"
"Sim-People-Ind-68",10,"S"
"Sim-People-Ind-68",20,"I"
"Sim-People-Ind-68",30,"I"
"Sim-People-Ind-68",40,"R"
"Sim-People-Ind-68",50,"R"
"Sim-People-Ind-68",60,"R"
"Sim-People-Ind-68",70,"R"
"Sim-People-Ind-68",80,"R"
"Sim-People-Ind-68",90,"R"
"Sim-People-Ind-68",100,"R"
"Sim-People-Ind-69",10,"S"
"Sim-People-Ind-69",20,"R"
"Sim-People-Ind-69",30,"R"
"Sim-People-Ind-69",40,"R"
"Sim-People-Ind-69",50,"R"
"Sim-People-Ind-69",60,"R"
"Sim-People-Ind-69",70,"R"
"Sim-People-Ind-69",80,"R"
"Sim-People-Ind-69",90,"R"
"Sim-People-Ind-69",100,"R"
"Sim-People-Ind-70",10,"I"
"Sim-People-Ind-70",20,"I"
"Sim-People-Ind-70",30,"I"
"Sim-People-Ind-70",40,"R"
"Sim-People-Ind-70",50,"R"
"Sim-People-Ind-70",60,"R"
"Sim-People-Ind-70",70,"R"
"Sim-People-Ind-70",80,"R"
"Sim-People-Ind-70",90,"R"
"Sim-People-Ind-70",100,"R"
"Sim-People-Ind-71",10,"I"
"Sim-People-Ind-71",20,"R"
"Sim-People-Ind-71",30,"R"
"Sim-People-Ind-71",40,"R"
"Sim-People-Ind-71",50,"R"
"Sim-People-Ind-71",60,"R"
"Sim-People-Ind-71",70,"R"
"Sim-People-Ind-71",80,"R"
"Sim-People-Ind-71",90,"R"
"Sim-People-Ind-71",100,"R"
"Sim-People-Ind-72",10,"I"
"Sim-People-Ind-72",20,"R"
"Sim-People-Ind-72",30,"R"
"Sim-People-Ind-72",40,"R"
"Sim-People-Ind-72",50,"R"
"Sim-People-Ind-72",60,"R"
"Sim-People-Ind-72",70,"R"
"Sim-People-Ind-72",80,"R"
"Sim-People-Ind-72",90,"R"
"Sim-People-Ind-72",100,"R"
"Sim-People-Ind-73",10,"I"
"Sim-People-Ind-73",20,"I"
"Sim-People-Ind-73",30,"I"
"Sim-People-Ind-73",40,"R"
"Sim-People-Ind-73",50,"R"
"Sim-People-Ind-73",60,"R"
"Sim-People-Ind-73",70,"R"
"Sim-People-Ind-73",80,"R"
"Sim-People-Ind-73",90,"R"
"Sim-People-Ind-73",100,"R"
"Sim-People-Ind-74",10,"I"
"Sim-People-Ind-74",20,"I"
"Sim-People-Ind-74",30,"I"
"Sim-People-Ind-74",40,"I"
"Sim-People-Ind-74",50,"I"
