"ID","t"
"Prod-105",12.6583
"Prod-535",22.6487
"Prod-57",19.8927
"Prod-342",13.3725
"Prod-5",0.542143
"Prod-526",17.5234
"Prod-599",9.99805
"Prod-448",17.9571
"Prod-43",28.352
"Prod-167",13.7542
"Prod-426",38.2671
"Prod-435",9.55111
"Prod-279",4.60797
"Prod-516",30.381
"Prod-442",14.2267
"Prod-294",12.7918
"Prod-138",32.4583
"Prod-594",13.2454
"Prod-274",28.0374
"Prod-363",30.8186
"Prod-59",16.8941
"Prod-166",18.9651
"Prod-433",17.4788
"Prod-399",18.045
"Prod-565",14.6488
"Prod-1",1.47082
"Prod-92",0.979368
"Prod-513",6.3495
"Prod-593",2.65879
"Prod-103",19.3119
"Prod-410",3.51125
"Prod-530",5.97498
"Prod-195",12.0489
"Prod-135",38.4751
"Prod-115",15.0968
"Prod-358",30.4954
"Prod-187",10.3616
"Prod-119",19.1805
"Prod-367",25.3657
"Prod-496",25.2948
"Prod-245",26.8871
"Prod-192",4.93266
"Prod-519",1.97202
"Prod-590",53.817
"Prod-387",19.015
"Prod-213",28.0029
"Prod-579",29.8229
"Prod-68",31.4502
"Prod-91",16.9207
"Prod-63",1.23705
"Prod-198",14.4998
"Prod-417",6.44482
"Prod-257",6.85518
"Prod-437",9.76099
"Prod-589",26.3855
"Prod-146",22.1169
"Prod-144",21.3852
"Prod-111",8.53699
"Prod-564",39.3555
"Prod-142",4.57888
"Prod-194",23.4801
"Prod-366",13.1066
"Prod-134",14.012
"Prod-304",0.519405
"Prod-176",10.6854
"Prod-46",11.8846
"Prod-199",9.82849
"Prod-471",11.0097
"Prod-561",16.6412
"Prod-174",10.9021
"Prod-67",11.2753
"Prod-255",2.34448
"Prod-415",12.4981
"Prod-357",15.3959
"Prod-41",31.6701
"Prod-150",24.7368
"Prod-580",29.8409
"Prod-128",28.3975
"Prod-94",24.9142
"Prod-401",24.6908
"Prod-374",17.3259
"Prod-302",4.80833
"Prod-218",22.0687
"Prod-476",8.84783
"Prod-172",13.7496
"Prod-234",3.54751
"Prod-500",26.1152
"Prod-291",4.37904
"Prod-80",16.2741
"Prod-66",13.4081
"Prod-398",0.630014
"Prod-26",11.0175
"Prod-424",14.3022
"Prod-348",4.63955
"Prod-330",17.6644
"Prod-98",34.5925
"Prod-492",13.4615
"Prod-509",4.54765
"Prod-289",3.76703
"Prod-87",5.71158
"Prod-470",6.72432
"Prod-445",6.42322
"Prod-463",0.516067
"Prod-175",8.66602
"Prod-193",31.0686
"Prod-441",24.3408
"Prod-297",40.1562
"Prod-553",32.8897
"Prod-200",37.4248
"Prod-466",30.5074
"Prod-451",30.4954
"Prod-390",30.0099
"Prod-577",4.78988
"Prod-359",20.1867
"Prod-459",10.1001
"Prod-362",10.9445
"Prod-273",9.46174
"Prod-2",5.01797
"Prod-162",13.8353
"Prod-247",18.7958
"Prod-50",21.3334
"Prod-347",15.523
"Prod-531",24.9263
"Prod-339",22.0299
"Prod-242",29.3209
"Prod-230",34.5636
"Prod-429",1.19751
"Prod-324",4.31864
"Prod-127",14.7342
"Prod-165",0.369654
"Prod-204",4.21503
"Prod-189",16.0614
"Prod-326",9.6817
"Prod-56",7.0165
"Prod-11",1.81831
"Prod-228",11.4585
"Prod-501",13.0954
"Prod-382",12.2725
"Prod-259",13.7742
"Prod-117",1.39784
"Prod-251",1.86992
"Prod-14",19.371
"Prod-55",9.68744
"Prod-364",16.0025
"Prod-288",52.6222
"Prod-287",32.0052
"Prod-267",5.39035
"Prod-505",3.87328
"Prod-309",23.3263
"Prod-573",17.5278
"Prod-191",41.4363
"Prod-323",21.3347
"Prod-375",47.7642
"Prod-290",18.5928
"Prod-427",38.1159
"Prod-477",73.7049
"Prod-126",21.7976
"Prod-130",66.3228
"Prod-196",73.6389
"Prod-295",45.9389
"Prod-34",37.4582
"Prod-32",30.4847
"Prod-229",31.7091
"Prod-42",30.9722
"Prod-93",53.6529
"Prod-360",34.8619
"Prod-292",41.4559
"Prod-325",38.0312
"Prod-96",6.53339
"Prod-226",2.21799
"Prod-113",12.1622
"Prod-224",6.16096
"Prod-592",2.36418
"Prod-452",3.21771
"Prod-232",9.04791
"Prod-408",1.16054
"Prod-151",80.4298
"Prod-458",41.7323
"Prod-36",18.0314
"Prod-419",20.8086
"Prod-588",44.6353
"Prod-156",28.1077
"Prod-523",47.3325
"Prod-354",17.0237
"Prod-578",4.72706
"Prod-317",31.6749
"Prod-145",1.33499
"Prod-47",3.31872
"Prod-343",1.93153
"Prod-533",37.6607
"Prod-506",5.96437
"Prod-312",1.3543
"Prod-283",6.80779
"Prod-164",9.03308
"Prod-598",37.2304
"Prod-490",42.7851
"Prod-44",21.8454
"Prod-276",34.8345
"Prod-333",48.8635
"Prod-453",37.8842
"Prod-60",8.5919
"Prod-120",34.2912
"Prod-210",3.66358
"Prod-33",17.9035
"Prod-106",20.1335
"Prod-254",3.14688
"Prod-296",7.11555
"Prod-372",10.4198
"Prod-211",0.327738
"Prod-544",5.82962
"Prod-244",54.1216
"Prod-440",47.3367
"Prod-391",49.9635
"Prod-97",55.2217
"Prod-153",57.8755
"Prod-314",44.9594
"Prod-547",59.5613
"Prod-329",54.8628
"Prod-209",0.236329
"Prod-430",9.72204
"Prod-215",10.6694
"Prod-425",19.6022
"Prod-284",2.16445
"Prod-38",28.2958
"Prod-23",27.7848
"Prod-249",46.3705
"Prod-373",6.09986
"Prod-591",3.71573
"Prod-21",10.6103
"Prod-181",11.9968
"Prod-81",15.9025
"Prod-188",5.62954
"Prod-88",1.2614
"Prod-574",0.978008
"Prod-173",89.1523
"Prod-510",12.0554
"Prod-570",1.32729
"Prod-76",4.14722
"Prod-293",8.45721
"Prod-104",8.55914
"Prod-260",24.0447
"Prod-217",0.675508
"Prod-405",2.14589
"Prod-407",3.47286
